c	Clostridia	Actinomycetia	Verrucomicrobiae	Negativicutes	Bacilli	Methanobacteria	Coriobacteriia	Bacteroidia	Gammaproteobacteria
Healthy	1.03114255424008	-0.100037308553092	-5	-5	-0.564888566873507	-1.72630441206991	-0.243143377869836	1.85121265364226	0.511086200555202
Healthy	1.55703078069532	0.362883785478758	-5	-5	-1.46660929198245	-5	0.091360909542409	1.64506456605721	-0.171888149871696
Healthy	0.320709049587672	-5	-0.289003085083778	-5	-5	-5	-5	1.96604321888304	0.656496841306835
D015179	1.59084540003721	-0.489669509176314	1.21304495545711	0.499873953957641	-0.960110202263819	-0.733392046425491	-0.865408565289123	1.27265346562058	0.569612647419044
Healthy	1.30098070044273	-0.654998961821958	-5	-0.0187886520203955	-5	-5	0.225696871650654	1.74892337814491	0.675956970384772
Healthy	1.23555066605684	-0.393736899488052	-5	0.680861968925123	-0.678774514582824	-5	-5	1.82105678782621	0.587338232071853
Healthy	0.403513439966087	-1.12627261935332	1.04058691407983	1.02340104114133	-5	-5	-0.339599408925717	1.62160838715614	0.068393679460304
Healthy	1.26888813829833	0.845906315974176	-0.386433001228715	-0.659397267743252	-0.370152249628418	1.54581547540803	0.136514466133511	1.31702312418415	-0.90173709762007
Healthy	0.825131944317732	-0.738023808602187	-5	-5	-1.00445255052486	-5	-5	1.94330260240508	0.216324278686668
Healthy	1.07613341023971	1.07470529382907	-5	-5	-0.557661360374324	-0.691115585577983	0.254182990661249	1.75970266238194	-0.675038846962645
Healthy	1.79709773797871	-0.355315281604121	-5	0.0563063317905525	0.423422833366564	-0.110183053676838	-0.196693137991322	1.22826943460543	0.406950437461211
Healthy	1.50085974233534	-0.767156300376879	-1.36622865391744	0.880552937387359	-0.519432574998306	-5	-3.1249387366083	1.50827445387653	-1.44321521769297
Healthy	1.57718952681539	-5	-5	-5	-5	-5	-0.696803942579511	1.74316587747654	-0.310247303860843
Healthy	0.329729321943786	-5	-0.236467189384359	0.934545413107672	-5	-5	-5	1.78112278239006	0.837079358945614
D015179	1.57267101402094	1.0396500415836	0.600447942103846	0.581917815767151	-5	-5	-5	1.54536761652558	0.346139687407293
Healthy	1.52820029475846	1.3797707523698	-5	0.196480167700148	0.034812882337937	-5	-0.820850519638851	1.42774245542902	0.274307978319055
Healthy	0.375369108184124	-0.664161130420046	-5	1.05846702235053	-5	-5	-5	1.82894177427583	0.0798900150308385
Healthy	0.791623289563575	-5	-5	0.60852389419024	-5	-5	-5	1.82033520947273	-0.0716553647351379
Healthy	0.999301527394408	0.639479516594784	-0.865599744081016	0.455870715810266	-2.74957999769111	-1.25282132863984	-5	1.84592229277102	-0.341864536928131
Healthy	1.07428311553727	1.08324239518931	-5	-5	-0.672048785431807	-0.71541136959606	0.274691149485756	1.75121595728725	-1.22446236521904
D015179	1.5362717641152	0.130410969540788	-5	-5	-5	-5	-0.501579163202721	1.4931911183727	0.203815870066764
Healthy	1.7789538806553	0.0981485902008364	-5	0.105591926626399	-0.37603781124527	-5	-0.847895199107132	1.3675173069254	-0.0557098419304694
Healthy	1.58399361016971	0.689503315565635	0.454793046348038	-0.0268767665789396	0.449203696278253	0.521461068202195	-5	1.35965831474644	0.207195273819796
Healthy	1.85425872238393	-5	-5	-5	-5	-0.287484984211022	-5	1.29056835410157	-0.649693821120889
Healthy	1.2599730640389	-0.00911528981158869	-5	-0.163460689623023	-0.360473669028537	-5	-5	1.80462404448527	0.335492000995821
Healthy	1.01429493264838	-5	-0.247582750673518	-0.470813555577385	-1.91973437266016	-5	-0.519676798758645	1.83161795120002	-1.05222329153526
Healthy	1.31003531990058	-5	-5	-5	-5	-5	-5	1.78311892647377	0.592865972047312
D015179	1.60842643393974	0.274060815189045	-5	0.654418177338092	-5	-5	-5	1.64500133035645	0.50484314948037
Healthy	-5	-5	-5	0.332854375407764	-5	-5	-5	1.83705983025181	-5
D015179	1.19179574208514	0.656109706350044	0.67304488026028	-5	-5	-5	0.138586870653583	1.70819604567281	-0.68275173155468
D015179	1.46099490949839	0.790837359296746	-5	1.15182964629636	0.324004500231222	-5	-0.354371440645334	1.48975126169087	-5
D015179	1.42864851324466	-5	-0.990251744051446	-5	-0.11361645162463	-2.48945498979339	0.0540918949847749	1.76047284659907	0.554632084178995
D015179	1.56436953042973	0.595976545944237	-0.504316932383085	-5	-0.379936854296336	-5	-0.825911104536314	1.53616171521024	0.800036241827979
Healthy	1.48872975556214	-0.579433696255307	0.973895506374343	-5	0.401789852556354	0.355493663995184	-1.4171415377755	0.951937538094677	-1.8955128886876
D015179	1.25925954892225	-5	-5	-5	-5	-5	-5	0.68497993618928	-5
Healthy	1.26754435749062	-0.331139042382065	1.10805093974387	-5	-0.889747082646597	-5	0.169212861166052	1.73145491095555	-0.740238933201335
D015179	1.46272303212695	-0.940826903073136	-1.00876705541849	-0.223273398182059	0.0908953696339785	-1.40315339416925	-1.32580333289145	1.70473531346461	0.529972646331042
Healthy	1.21125486865214	-5	-5	-1.08873582900163	-1.62948691040141	-5	-0.422152178698217	1.77433861290634	1.06503828304054
Healthy	1.41287112698657	-0.339115557585661	-0.904726011901818	-0.638555491913672	0.372567743391127	-5	-0.740453900912978	1.8258517643909	0.155120355188351
Healthy	1.45196518073965	0.721813087470113	-5	-0.199008138739829	-5	-5	-5	1.73556409087786	0.402135805896485
Healthy	1.57630160525822	1.25925405028148	-0.0467043187977421	-3.05551732784983	-0.491012661363082	0.176499304117523	-0.0846265504301881	1.34264470646464	0.510141357743158
D015179	1.60588142381398	0.369067355277766	0.302690166328378	0.737506716511059	-0.549104551309757	-1.84436036624022	-0.632811864614373	1.44610389915825	-0.0579224654189587
Healthy	1.44542437747318	-0.436708811627375	-0.0779703854300877	-0.640999772625313	-1.21261037864789	-5	-0.607795643629137	1.79855417854927	-2.18177410638604
Healthy	0.684022653659607	-0.32762502125392	-5	-5	-1.28158135817034	-5	-0.699426253114566	1.89067654575853	0.7534528276193
Healthy	0.844327414633536	-0.236055652840817	-5	0.810805596677374	-0.897875144265474	-5	-0.723883010836456	1.8873782600861	-0.571638394955997
Healthy	0.791798682997407	-1.81360878430451	1.64661062854434	0.438895020377746	-0.754462657064006	-5	0.165864304077713	1.12555770781412	1.036903435961
Healthy	-1.7026772857947	1.4322863830531	-5	0.59543228544448	0.553742282723514	-5	-1.61493022366806	1.09058673636752	0.850018535593396
D015179	1.56844544746047	-1.53017798402184	-0.0603859118152772	-5	0.776957472820488	-2.15428198203334	-0.23533826757071	1.47132061415556	0.7374947938056
Healthy	0.928748573249753	-5	-0.149359890311216	-0.862424366317959	-5	-5	-0.875528381080512	1.78906079875618	-1.30944953848964
D015179	1.47382011764872	0.650686272578324	-5	1.15911431647167	0.829070799832015	-5	-0.590134476401413	1.5142179886869	-0.772781955228813
D015179	1.46766891735043	0.845148911531149	0.29914323657348	0.521199560800337	0.00418375372860243	-5	0.10000503249877	1.52858558515462	-1.4459956789881
Healthy	1.49761374520364	-5	-5	-5	0.0753571441768494	0.49300330255849	-5	1.61609524788572	-5
Healthy	1.53826977212	-0.666532573094629	-5	-5	-1.04508244626504	-0.237734174590461	-1.51755520808173	1.41525237603862	0.00391268673848343
Healthy	1.32319886746694	1.69709519655954	-1.65797231191253	-0.549812498104163	0.446648988165598	0.968074613233848	0.223534877753829	0.915413027432374	-5
Healthy	-2.18508681872493	1.55807490231975	-5	-5	-1.15845283474345	-5	-5	1.77227468006157	0.652436847126828
Healthy	1.56819280333196	-5	-5	0.674079074198095	-0.172546719770048	-5	-5	1.59295922609839	0.750424304830775
Healthy	1.19525880292432	0.148781517684524	-1.24588110577459	0.802628708279657	-0.695251040512904	-2.05012229596312	-1.63714069704132	1.52321380447875	-0.884622505720883
Healthy	1.7849831866625	-0.384944695820278	-5	0.0699084830231443	0.405221672607903	-0.154622860376928	-0.179555508741864	1.24812119572588	0.42908175442676
Healthy	1.77598946206381	-5	-5	-5	-5	-5	0.480478371069208	1.1971448716077	-5
Healthy	1.50526233748126	-5	-1.12044539906103	-0.493278550756513	-0.996022758154463	-5	-5	1.796285632634	-5
D015179	1.30124578640193	0.796401552318031	-0.230083833217056	0.664739727814115	-1.40131890109284	-5	-0.699013435955826	1.74707231954365	0.13726547079855
Healthy	0.717909216151893	-0.401340785971871	-5	1.18520234870685	-0.504136649517956	-5	-0.230593131086402	1.76046681538883	-0.539207362420141
Healthy	1.40081729855092	-5	-5	-5	-0.988091386650846	-5	-0.739403957698091	1.79315425714697	0.713414093816578
Healthy	0.529629232123621	-5	-5	-5	-1.79398412323666	-5	-0.996711841173925	1.64036067240214	-0.890252762286771
Healthy	1.69467459277006	-0.951014697429289	-5	-5	-1.27876662998272	-5	0.0781812182659451	1.56824069144524	-0.525099314414733
Healthy	0.985870870771977	-5	-5	-5	-5	-5	-5	1.73302030021439	-5
D015179	1.39495957831447	0.537495456596293	0.526557662257305	-0.349469071853603	-5	-5	-5	1.63496389092183	0.588325499988452
Healthy	1.78157882139331	-5	-5	0.0103762907578522	-0.558147824226708	-5	-5	1.42701228146559	-1.51598503733244
Healthy	1.13766737411903	-0.0871405248376451	0.767267209367473	-0.419382901170572	-0.289104480737432	-5	-5	1.78473458622123	0.477064792766908
Healthy	1.23851854924559	-5	0.770111608061081	-5	-1.55268689117643	-5	-5	1.68408818611179	-0.742369416122842
Healthy	0.53785056454772	0.768387218184346	-2.93554201077308	0.518444183950244	-0.614322243481289	-5	-1.2251182341812	1.81155918868476	0.221906941178184
Healthy	1.42017597737136	0.075068609166044	0.279128303972843	-1.03235843591699	0.13475705495005	-5	0.140520612884692	1.45239540180261	-0.636331621889232
Healthy	0.957793031522191	-1.00418936832396	-5	-5	-1.33021838479146	-5	-1.2308443092856	1.88834801017805	-0.676005797818026
Healthy	1.00689584521863	0.607669436688243	-0.969886247292407	0.429750665521779	-2.72124639904717	-1.31740370853945	-5	1.84723496262757	-0.562170193591781
Healthy	1.19614632799583	-5	0.111873860224244	1.34781010883324	-5	-5	-5	1.69067894195189	-0.469723442318458
Healthy	1.30187127730517	-0.838542153028249	-5	-0.612325483725213	0.0247524018518241	-5	-1.08661005636824	1.84381796466426	0.318626717029967
D015179	1.46724364843749	0.847136294824891	0.280229975653767	0.527147656560931	0.0243091227209436	-5	0.117015948274512	1.52757577177646	-1.31605286924849
Healthy	1.38714662454176	-0.057030119929653	-5	-1.00877392430751	0.0618933355858114	-5	-0.644395249041196	1.83134600259502	-0.423060035665107
Healthy	0.240978338829593	-1.13637977972968	-5	0.946912844481891	-0.7454760913143	-5	-0.536569908097198	1.81670127585964	1.11557456857468
Healthy	1.06592238460772	-5	-5	-5	-1.74472749489669	-5	-0.231066057813219	1.83540657052346	0.776158339887254
Healthy	1.58447766096693	0.129274084988542	-0.743619046968359	-0.392448477622196	0.339473304551539	-5	-0.211082516097931	1.5907952609418	-0.377133470982006
D015179	1.75231931696837	-5	-5	1.36145792311003	-5	-5	-0.291783121705198	1.03423689381304	-5
Healthy	1.05169341291682	-5	-5	-5	-1.73945162736302	-5	-0.226930659514038	1.84074194548159	0.787010360436987
Healthy	1.40134866362015	-1.20978522975602	-5	0.702691551699824	0.955442398423812	1.34977294287785	0.0259527278938151	0.205293704620416	-5
Healthy	1.27149403190258	-5	0.774059072930616	-5	-1.4990777608097	-5	-5	1.68528212833413	-0.79171992145469
Healthy	0.860819955687257	-0.637366754727643	-5	-5	-0.975637495646718	-5	-5	1.93861723035276	0.284383353680256
Healthy	1.58534802392764	0.646405686916079	1.02786759760518	0.657144807153543	-5	-5	-1.32084475871665	1.0874197099723	-0.298915793061145
D015179	1.30599137450019	-1.07935499859321	-5	0.173238730348692	-0.16083631708535	-5	-0.302604994158818	0.172693399803438	1.52181907789815
Healthy	1.67411788908101	-0.341626047239485	-0.25769916091552	0.731300214016237	-0.408301118280171	0.174356411288952	-1.32808698755841	1.08161262892543	-0.278477911478968
Healthy	1.16647540599798	-0.937944752624646	1.37155750727983	0.413526074816422	-0.444615312282852	0.340527396207183	-0.432444329105216	1.46800049496501	-5
Healthy	1.70149113489922	-5	-5	0.427997029527809	-5	1.01940337017136	-5	1.04816941006587	-5
Healthy	0.544940719311844	-0.497695810944888	-5	0.792503050739838	-1.52929557027721	-5	-5	1.84142467231088	-0.670988784292632
D015179	1.09886790923944	-2.61798295742513	-1.31363189652696	-2.32057210338788	0.1365303235313	0.0812536687172224	-0.625526610936024	1.79296220170781	-0.380833597122593
D015179	1.4520447869014	-1.97592501269257	-1.35892268667463	0.62304553781663	1.04414801319515	-0.939000146781711	0.129367595722986	1.31732273286479	1.36580030251697
Healthy	1.78534813195023	0.232952932771053	-5	0.279071205490511	-0.086668376193283	-0.124892414334041	-1.2461872164353	1.18876963504903	-5
Healthy	0.682364425459969	-0.514363737648883	-2.00612308505879	-1.03310770413286	-0.438827035247812	-5	-0.0400670720958389	1.83077671532687	-0.198802165540851
D015179	1.3524750375468	1.01044413204546	-5	-2.1771783546969	1.3245258801317	-0.560683098983496	0.306817323849359	1.36193360508281	-1.76170293212461
Healthy	-5	-1.16462654752999	-5	-5	0.0280300807683789	-5	-5	-2.29157909986529	1.99466959338096
D015179	1.19503850886818	-0.682668064554103	-0.0150543453394321	-0.119672403635531	1.02614005619466	1.02978582128306	-0.220887128917762	1.3266956436548	-0.143416099986337
D015179	1.6272593184646	0.30339695317116	0.341885402713267	0.674532311366973	-5	-5	-0.698774615778291	1.37230596033662	-0.205045146036749
Healthy	1.08649436992684	0.707168907050114	-5	-5	-1.54928912185308	-1.19307422311627	-0.213319546803351	1.77867382641218	-2.79588001734407
Healthy	1.02722970147925	0.0921133305460883	-0.36441573368877	-0.209996479609511	0.0273373739550708	-5	0.118443302485447	1.42159405642853	-1.06248210798265
Healthy	0.884791966586421	-0.853561864714225	1.02173947039727	-0.0357545164336155	-1.0189973100586	-2.69250396208679	-0.582096718008771	1.82155996857444	-1.02300845469385
Healthy	0.795670115534057	-0.862519290615864	-5	-5	-0.346093170358302	-1.46268472688799	-0.912147624836831	1.83900157056496	-0.985983770741636
Healthy	1.378527624777	-5	-5	-5	-1.03654273988329	-5	-0.806152180026442	1.8090265856443	0.040159117831352
Healthy	1.82884961729285	-2.38090666937326	-2.68402965454308	-5	0.279956529198604	-5	-0.232206152738853	1.19190072627978	-0.598289359610919
Healthy	0.979732250836517	-0.964370172209561	-5	-5	-1.31425826139774	-5	-1.19572423287091	1.88456382951085	-0.750385897655418
Healthy	1.21866650900291	-0.806958927846758	0.744127058763639	-5	-5	-5	-0.713184386563414	1.71620824887704	-0.351113299484693
Healthy	1.52497194316396	0.71684772612825	1.07724468627497	0.575378384478593	-5	-5	-0.751879540116397	1.03909035989995	-0.380395421620834
Healthy	1.70262411625308	1.06769115252498	-0.0393437474570593	1.08429773974205	-0.49017941778772	-5	0.228551770689046	0.981612959224311	-5
Healthy	1.44502475758136	0.250288230061403	0.744671554164764	-0.000912977374111591	-0.095473789970064	-0.488945930531786	-0.0143939169475636	1.39197898299689	1.27221141220562
D015179	1.39016487585874	1.34666312991203	-5	-5	1.113402151569	-1.25282132863984	0.637176404134277	1.33187795949732	-1.74112337062787
Healthy	0.936220595320375	-5	-5	-1.65423430688551	-5	-5	-1.174898588402	1.9033389292287	0.633125934895278
Healthy	1.17924750611619	0.171003490368599	-0.234711526065202	-5	-1.67019547783593	-5	-0.516640963719313	1.82695339213208	-1.51215487988856
Healthy	1.17599715172261	0.148818514602018	-0.261354188807667	-2.18045606445813	-1.97387548325455	-1.88739499846543	-0.450886338156161	1.82875299568437	-0.384691874420224
Healthy	1.69482843033131	-1.47482557216473	-5	-0.245934659567355	0.311878835142942	-0.828507572747099	-0.465580413507806	1.62611885150681	-0.108512720455074
Healthy	0.935352564950074	-1.55658053821718	0.84411293639884	0.949260186870669	-0.567495701138972	-5	-0.254238379247268	1.74544675076038	0.0725807326489498
Healthy	1.15796390437438	-0.982132281036494	1.36272010301972	0.416826831279195	-0.425806625923673	0.353331394986268	-0.420639475065487	1.4811581656409	-1.8784401558125
Healthy	1.39083534915014	0.573080570652593	0.0683268917537446	0.670844914576109	-1.78120200188826	-5	-0.462180904926726	0.662902257785371	-5
Healthy	1.2481108938205	-0.0192196865557001	-5	-1.93218548883816	-1.06803388527183	-5	-0.516955018185284	1.80515246729424	-0.751977663587646
Healthy	0.863850237327297	0.0832194477957688	-0.834340279790507	0.486638720238842	-0.165655606591643	-5	-0.130885673020625	1.65879737842985	-0.391495360766607
Healthy	1.2341372361441	-5	0.789538408693583	-5	-1.47651366765677	-5	-5	1.68635415432187	-0.638933550246058
D015179	1.53798900315156	-0.922486748502337	-5	0.5119915870406	0.433717043541949	-5	-0.46780636283092	0.647980203257718	1.62895222772632
Healthy	1.14326905366217	1.8286189781395	-5	-1.16468999913094	0.190788167878588	0.575169363918194	0.41323771758041	0.822496292408407	-5
Healthy	0.769505084400655	-5	-5	-1.30024896831049	-0.503098014876691	-0.982424131608926	-0.18888097454324	1.89582802972734	-5
Healthy	1.80374525227782	0.00252458479470689	-0.139853724344058	0.531443150141559	0.673747810871339	0.475685712980604	-1.35173759425196	1.06740491471858	-0.477308041508919
D015179	1.77791377114996	0.94324267081264	-1.50723961097316	0.929147534618138	-0.456316786927002	-5	-1.01470828140711	0.956165547980298	-1.42090267344736
Healthy	0.377424645756417	-0.678795243145552	-5	1.05567031153367	-5	-5	-5	1.82315739165798	-0.0795688096045379
D015179	1.11629785000174	-5	-5	-5	-0.866046155482043	-5	-5	1.88400680317992	-0.883060353449244
D015179	1.51208389191132	0.883022865268806	-5	0.25819174680589	0.702218507627639	-5	0.267762905365401	1.31332654572088	-0.260799615166451
Healthy	1.24169387664387	-5	0.76548600842701	-5	-1.47082639673828	-5	-5	1.67461564448268	-0.733039601402304
Healthy	1.42912767400991	1.4085947204028	-5	0.214165395292023	1.24216933596984	-0.105451341854194	0.534973662180303	0.984784213666441	0.162594274442422
Healthy	1.17291219751304	1.55972090350275	-1.30033567979763	1.10449086698743	-1.39265222323159	-5	0.0624541211444939	1.49516121244727	-0.732593581247096
Healthy	1.37228145039669	-0.0801220776538105	-0.638763383268669	0.486369545827313	0.331334151119399	-5	-0.681081446405982	1.58815602901066	-1.29140915484966
Healthy	1.48959346248847	-0.717831221695358	-5	-1.14182386201766	0.259894770804089	-5	-5	1.68096446742728	0.852013730816011
Healthy	1.49785285583873	-5	0.352707214798905	-5	0.822203397061478	0.834789347763296	-5	1.0310471425772	-5
Healthy	1.78044743694395	-0.532761979212433	-0.363492044318583	-1.15150298190963	0.00461367168121351	-0.535033795109039	-0.484656106911619	1.41287045559867	-0.447769948863837
Healthy	-1.69637202361611	1.57337887299083	-5	-1.75970041799729	0.0996012318380401	-5	0.300528095634288	1.67148793913025	-1.90066472231404
Healthy	1.50893460236712	1.08522027178939	-1.13430394008393	0.603782889896698	-0.351113299484693	-5	0.0078202965646075	1.46110547303783	-0.207671357825245
Healthy	1.44802853918496	-5	-5	-0.0289515658105696	-5	-5	-5	1.69997553398592	-5
Healthy	1.17592127188544	0.265685544540763	-0.659873293894568	-1.20788859091283	-0.152242311607669	-2.84163750790475	-0.132579656570207	1.64772665055723	0.689812135851317
Healthy	1.16652276529073	0.13738576433397	-5	-0.992593648496329	-0.362040206060573	-5	-1.25367723491005	1.72535608223449	0.0746592180592203
Healthy	1.52668799473377	-0.166470418241356	-0.080137746444462	0.357065388287825	0.36877948781501	-5	0.0237256033739363	1.53789575072502	-1.97674754036629
Healthy	1.45323820226349	-5	-5	-5	-1.01197643807134	-5	-1.1378089689484	1.80316844607186	0.510296962596303
D015179	0.843344920012507	-0.1623358193322	1.1556702851887	0.66711192120754	1.00760526507548	-5	-5	1.67618752179651	0.962479197803425
Healthy	0.930258601022925	-5	-5	-0.898252926053634	-0.580258974859349	-0.961260651895251	-0.202441641597473	1.89075742477982	-5
Healthy	1.79995185382045	-5	-5	-0.151663063237976	-0.79577145729304	-5	-5	1.42098132105185	-5
D015179	1.53404959795852	0.817655259875166	0.877546410743017	-2.07675598136972	0.241967124110325	0.953931153478077	-0.283295669769758	1.37286765114188	-0.817927896142613
Healthy	0.924193452718551	-1.5003129173816	0.85602462972346	0.960832618103313	-0.506026399725332	-5	-0.161742960190497	1.72852770851187	0.165137446253369
Healthy	1.24457471469327	0.314438174045484	-5	-5	-5	-5	-0.670053242759762	1.72622866581	0.523773771893659
Healthy	1.52989507281279	-0.630172107474672	-5	-0.0800855193405684	-5	0.0511911246856986	-0.871665363246284	1.69829884846414	0.700716693877895
Healthy	0.425106888877087	-5	-5	0.527973849582247	-0.601747411816118	-5	-0.811943791561631	1.94984309557803	-0.321272263189176
Healthy	1.13870711434298	-0.318397001269132	-5	-0.485983819599351	-1.6844494655781	-0.823041019413092	-0.6122721251321	1.81341724669684	0.169392256682329
Healthy	1.14929580044165	-0.956559123755526	-5	-0.716766635111246	-1.02691835039863	-5	0.127885178681767	1.80663628625085	0.568301482962592
Healthy	0.992995098431341	-0.56431486205837	0.962150001836676	-1.06950943469373	-1.45543590250396	-5	-0.805707718448027	1.68844144719363	-0.0611901749618606
D015179	1.20167263636517	0.498841034039993	-2.39577394691553	0.728705134270124	0.570462377788539	-0.786827690953181	-0.325221502438578	1.65086145384062	-5
Healthy	1.52542409806279	0.229878855226827	0.407700154792716	0.151455658604665	0.467264677431273	0.150344969659378	-1.10001543745061	1.59865232006282	-0.503153346063147
Healthy	1.84612925681847	1.42255061042247	-5	-5	-5	-5	-5	0.528415301936139	-5
Healthy	1.71983267388134	0.739222553056146	-5	0.690734625663127	-0.0534200200964599	-5	-0.376120406178485	1.35305332178366	-0.200962873296919
Healthy	1.37806451105799	-0.777179518677832	-5	-5	0.306450762757468	-5	-0.365865463937429	1.79175217556	-0.0934117833609278
Healthy	1.23301211042044	-0.332406974706992	-5	0.669186665698954	-0.619499325100805	-5	-5	1.81803437900843	0.620685605179484
Healthy	1.54994603106539	-0.364576576052315	-0.743330351312767	-1.46192921295683	-0.139290755482231	-5	-1.31229272037518	1.7175009120102	0.129238610131927
Healthy	1.44525351291384	1.0375225102352	-0.966857822939375	-0.68968912008066	1.44539463287042	-5	0.912979948364892	0.64323053727887	-1.67530608613823
Healthy	1.46464407154575	-0.874746513975202	-5	0.519497226732282	-0.124441030899155	-2.32513885926219	-0.626959199970321	1.69227323658703	0.143149129569134
Healthy	0.395004703798781	-5	-5	0.536242706838319	-0.568362877215539	-5	-0.878440155812499	1.94864125272081	-0.171372322351293
Healthy	1.4640377296911	0.556649797452651	-5	-0.710255014844884	0.780096867957273	-5	0.0865021989703695	1.66816880838699	0.239414608223811
D015179	1.33178187617705	0.569999732203945	-5	0.198051951724345	-0.787839040246617	0.114791069025333	0.0189708086007469	1.26083264473747	-1.71421772622061
Healthy	1.8600519369462	-5	-5	-5	-0.435653561537797	-0.421452471366848	-5	0.904061177042622	-5
Healthy	1.30023994726896	-1.65698550284923	-5	-1.83297820420974	-0.527623907648841	-5	-1.19003647828599	1.85451918859681	-0.235502563727739
Healthy	1.53944446524173	-5	-5	-5	-5	-5	-5	1.54189636278681	-5
Healthy	1.73212352851459	-0.0458202265168782	-0.373813665072716	0.352558743654815	0.170452410963682	-5	-0.0429245344350348	1.37501598683142	-0.453469674608544
Healthy	-5	0.0280219376959488	-5	-5	0.321111466076904	-5	-5	1.58605705181959	1.76509622016087
Healthy	1.3130311370926	-1.29610704636746	-1.13241467345296	-2.56383735295924	-0.91818479936772	-1.37365963262496	-2.10237290870956	1.37496452320617	1.39584653577728
Healthy	0.928883647363314	-0.94013377958906	-5	0.899432527181035	-0.426327897519419	-5	-1.497163361379	1.81862726547456	-0.367836386108758
D015179	1.69117913106662	0.138498481359409	-5	-1.37253172754029	-0.130134907158065	-5	-0.307390994782495	1.3927621804473	0.266936911159173
Healthy	0.916319164743153	-0.916891720805265	-5	-0.107894261696337	-2.70996538863748	-5	-1.30163843394489	1.92852627465775	-0.0127539350107696
Healthy	0.235381974070913	-1.03555179208334	0.665535026534664	0.0658484982837979	-5	-5	-5	1.94878176382614	-5
Healthy	-5	0.501820322845127	-5	-5	-5	-5	-5	0.862689995074251	1.83537998745833
Healthy	1.23706243007849	-5	0.453507920197185	0.240431923007211	-5	-5	-5	1.84668484152596	-1.31104653736258
Healthy	1.31121097155185	0.0283922930053911	0.380545881415584	-0.117913962178837	-0.0148655490104612	-0.460346898951318	-1.33799812061008	1.63874895727773	0.109848420756105
Healthy	1.09772606689288	-0.102186037370321	-5	0.858622003031354	1.46353152350297	-5	0.149966933399761	1.26912260429473	0.480695228572941
Healthy	1.7143323587971	-0.320408592317442	0.540615989586317	-5	-0.5854611638032	-5	-1.141102042768	1.33939677837791	-0.369582295925032
Healthy	1.56560357737614	0.394679275545099	0.62233527681203	0.577452734555468	-5	-5	-1.78409818679597	1.477813402577	-1.66094626429086
Healthy	0.870155666071409	-0.432879488060839	-5	0.774584111953236	-0.519777401415525	-5	-5	1.84510647765365	-0.758802290301944
Healthy	1.37187877340273	1.16346730163669	-5	0.400273705990507	-0.35974719924539	-5	-0.894898755450357	1.65312593577939	0.395925428467096
Healthy	1.79817514693244	-0.0811155519434026	-0.671620396561262	-0.216468015725731	-0.309113143717277	-1.06504729218214	-0.162607290877398	1.39237049433244	-0.908192402998325
Healthy	0.404329026350669	-0.744197014646302	-5	1.04067155275377	-5	-5	-5	1.82478341893324	0.103488999922483
Healthy	1.440977839915	-0.913818195350251	-5	-0.777960202838984	-0.358972311822586	-5	-0.96349087146727	1.48777718125436	0.0170876227163753
Healthy	1.74185071498997	-5	0.39498371578467	0.924827495206563	-0.917250523272719	0.551277954007008	-5	1.31557174461125	-0.650275777365603
D015179	0.749447204882355	-5	-5	0.452646499256084	-0.813552239225083	-5	-5	1.64962766531975	-0.809668301829709
Healthy	0.578219609494119	-0.442745508283658	-5	-1.06434161389937	-0.443275473604539	-5	-0.0435626208387891	1.82761898520413	-0.150777199632707
Healthy	0.739817505275296	0.0408475009392777	0.572569581257785	-5	-2.11350927482752	-5	-0.815251802372059	1.90065770827123	-0.16754857124995
Healthy	0.829207252221248	-0.173206289849387	-5	0.813438868965721	-0.851428191067843	-5	-0.742465414019321	1.88908332357221	-0.518041684342028
Healthy	1.62315197685142	-1.35154240571748	-5	-5	0.667556610814051	-5	-5	1.5738501001937	-0.542163502274558
Healthy	1.44020545885368	-0.507532963534855	0.680788611506682	-5	-0.233401278935736	-5	-0.321281363602648	1.62503531972859	-0.0999826328619285
Healthy	0.877829589979207	-0.394361009604141	-5	0.794038880844292	-0.49724523421964	-5	-2.57511836336893	1.84228127339165	-0.787359686465166
Healthy	1.13451242434698	0.131506387600275	-0.312640509118611	-0.220252037085032	0.0463663786835756	-5	0.102203804949571	1.42141486892234	-1.06353652599525
Healthy	1.62978012051682	0.637594788049951	-5	1.02775353802373	0.708905917165199	-5	0.570556949155359	1.27375062282768	0.317664352488223
Healthy	0.733837397539957	-1.22709180502873	1.10010885556762	-0.141444757328169	-5	-5	-5	1.88757021171031	-0.936554046876967
Healthy	1.56651951130434	0.261260489090183	-5	1.00078536247342	-0.258753828255909	-5	-0.996237979171754	1.53048951546585	-0.0217920836441421
Healthy	1.45892657774055	0.347889845420078	0.730597378624439	0.433536227850722	0.53474172108472	-5	-0.279047283298416	1.43796179412335	1.13174726575528
Healthy	1.41963048381375	-0.633539685715649	-5	-0.0734672053334812	-1.12866061890014	-5	-0.612806006303132	1.79464660839165	-0.368424339140773
D015179	1.61551080309759	-1.4294570601181	-5	-0.519001926636943	0.69810663788802	-5	-1.22018713682942	1.27996564685485	1.23000648211688
Healthy	1.00156887456072	-5	-0.296485082262255	-0.416064797463248	-1.91685585685695	-5	-0.476071531726597	1.83731982484516	-1.21410097161562
Healthy	1.70741840197924	-5	-5	-5	-1.42922363120525	-5	-5	1.56355927509409	-1.24995468798823
