c	Gammaproteobacteria	Coriobacteriia	Desulfovibrionia	Actinomycetia	Verrucomicrobiae	Bacilli	Methanobacteria
Healthy	0.750424304830775	-5	-5	-5	-5	-0.172546719770048	-5
Healthy	-0.884622505720883	-1.63714069704132	-2.67162039656126	0.148781517684524	-1.24588110577459	-0.695251040512904	-2.05012229596312
Healthy	0.42908175442676	-0.179555508741864	-1.0741209106985	-0.384944695820278	-5	0.405221672607903	-0.154622860376928
Healthy	-5	0.480478371069208	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.12044539906103	-0.996022758154463	-5
Healthy	-0.539207362420141	-0.230593131086402	-1.63078414258986	-0.401340785971871	-5	-0.504136649517956	-5
Healthy	0.713414093816578	-0.739403957698091	-0.716224021288477	-5	-5	-0.988091386650846	-5
Healthy	-0.890252762286771	-0.996711841173925	-1.31984585826563	-5	-5	-1.79398412323666	-5
Healthy	-0.525099314414733	0.0781812182659451	-5	-0.951014697429289	-5	-1.27876662998272	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.51598503733244	-5	-5	-5	-5	-0.558147824226708	-5
Healthy	0.477064792766908	-5	-5	-0.0871405248376451	0.767267209367473	-0.289104480737432	-5
Healthy	-0.742369416122842	-5	-0.624665660334584	-5	0.770111608061081	-1.55268689117643	-5
Healthy	0.221906941178184	-1.2251182341812	-5	0.768387218184346	-2.93554201077308	-0.614322243481289	-5
Healthy	-0.636331621889232	0.140520612884692	-2.30627305107635	0.075068609166044	0.279128303972843	0.13475705495005	-5
Healthy	-0.676005797818026	-1.2308443092856	-2.48811663902113	-1.00418936832396	-5	-1.33021838479146	-5
Healthy	-0.562170193591781	-5	-0.944010416614309	0.607669436688243	-0.969886247292407	-2.72124639904717	-1.31740370853945
Healthy	-0.469723442318458	-5	-5	-5	0.111873860224244	-5	-5
Healthy	0.318626717029967	-1.08661005636824	-0.582312458790247	-0.838542153028249	-5	0.0247524018518241	-5
Healthy	-0.423060035665107	-0.644395249041196	-5	-0.057030119929653	-5	0.0618933355858114	-5
Healthy	1.11557456857468	-0.536569908097198	-1.31104653736258	-1.13637977972968	-5	-0.7454760913143	-5
Healthy	0.776158339887254	-0.231066057813219	-5	-5	-5	-1.74472749489669	-5
Healthy	-0.377133470982006	-0.211082516097931	-1.20999647960951	0.129274084988542	-0.743619046968359	0.339473304551539	-5
Healthy	0.787010360436987	-0.226930659514038	-5	-5	-5	-1.73945162736302	-5
Healthy	-5	0.0259527278938151	-5	-1.20978522975602	-5	0.955442398423812	1.34977294287785
Healthy	-0.79171992145469	-5	-0.706063186112706	-5	0.774059072930616	-1.4990777608097	-5
Healthy	0.284383353680256	-5	-0.976829878878603	-0.637366754727643	-5	-0.975637495646718	-5
Healthy	-0.298915793061145	-1.32084475871665	-5	0.646405686916079	1.02786759760518	-5	-5
Healthy	-0.278477911478968	-1.32808698755841	-2.29242982390206	-0.341626047239485	-0.25769916091552	-0.408301118280171	0.174356411288952
Healthy	-5	-0.432444329105216	-0.0880278542890901	-0.937944752624646	1.37155750727983	-0.444615312282852	0.340527396207183
Healthy	-5	-5	-5	-5	-5	-5	1.01940337017136
Healthy	-0.670988784292632	-5	-5	-0.497695810944888	-5	-1.52929557027721	-5
Healthy	-5	-1.2461872164353	-5	0.232952932771053	-5	-0.086668376193283	-0.124892414334041
Healthy	-0.198802165540851	-0.0400670720958389	-0.348392512518738	-0.514363737648883	-2.00612308505879	-0.438827035247812	-5
Healthy	1.99466959338096	-5	-5	-1.16462654752999	-5	0.0280300807683789	-5
Healthy	-2.79588001734407	-0.213319546803351	-1.25188953250502	0.707168907050114	-5	-1.54928912185308	-1.19307422311627
D006973	0.406218172235466	0.529411103298391	-0.446772548971142	0.442415482451935	-5	-1.74016730093652	-5
Healthy	-1.06248210798265	0.118443302485447	-0.153557729574142	0.0921133305460883	-0.36441573368877	0.0273373739550708	-5
Healthy	-1.02300845469385	-0.582096718008771	-0.572595044689726	-0.853561864714225	1.02173947039727	-1.0189973100586	-2.69250396208679
Healthy	-0.985983770741636	-0.912147624836831	0.169580395303088	-0.862519290615864	-5	-0.346093170358302	-1.46268472688799
Healthy	0.040159117831352	-0.806152180026442	-0.428058364925538	-5	-5	-1.03654273988329	-5
Healthy	-0.598289359610919	-0.232206152738853	-5	-2.38090666937326	-2.68402965454308	0.279956529198604	-5
Healthy	-0.750385897655418	-1.19572423287091	-2.48678239993206	-0.964370172209561	-5	-1.31425826139774	-5
Healthy	-0.351113299484693	-0.713184386563414	-0.49440238626799	-0.806958927846758	0.744127058763639	-5	-5
Healthy	-0.380395421620834	-0.751879540116397	-5	0.71684772612825	1.07724468627497	-5	-5
Healthy	-5	0.228551770689046	-5	1.06769115252498	-0.0393437474570593	-0.49017941778772	-5
Healthy	1.27221141220562	-0.0143939169475636	-0.822752163744376	0.250288230061403	0.744671554164764	-0.095473789970064	-0.488945930531786
D006973	1.27219540078025	-0.304360745232473	-0.793740964790717	-5	-0.723446291375687	-2.1791420105603	-5
Healthy	0.633125934895278	-1.174898588402	-5	-5	-5	-5	-5
Healthy	-1.51215487988856	-0.516640963719313	-1.12586622117203	0.171003490368599	-0.234711526065202	-1.67019547783593	-5
D006973	-1.04619200233469	-0.685227187433945	-1.83445892327763	-0.211068394307503	-5	-3.431798275933	-5
Healthy	-0.384691874420224	-0.450886338156161	-1.01995115493504	0.148818514602018	-0.261354188807667	-1.97387548325455	-1.88739499846543
Healthy	-0.108512720455074	-0.465580413507806	-5	-1.47482557216473	-5	0.311878835142942	-0.828507572747099
Healthy	0.0725807326489498	-0.254238379247268	-0.745137855719397	-1.55658053821718	0.84411293639884	-0.567495701138972	-5
Healthy	-1.8784401558125	-0.420639475065487	-0.228037908841447	-0.982132281036494	1.36272010301972	-0.425806625923673	0.353331394986268
Healthy	-5	-0.462180904926726	-5	0.573080570652593	0.0683268917537446	-1.78120200188826	-5
Healthy	-0.751977663587646	-0.516955018185284	-1.16222223044627	-0.0192196865557001	-5	-1.06803388527183	-5
Healthy	-0.391495360766607	-0.130885673020625	-0.201452934747273	0.0832194477957688	-0.834340279790507	-0.165655606591643	-5
Healthy	-0.638933550246058	-5	-0.703883507830286	-5	0.789538408693583	-1.47651366765677	-5
Healthy	-5	0.41323771758041	-5	1.8286189781395	-5	0.190788167878588	0.575169363918194
Healthy	-5	-0.18888097454324	0.181005620280703	-5	-5	-0.503098014876691	-0.982424131608926
Healthy	-0.477308041508919	-1.35173759425196	-1.35575841415627	0.00252458479470689	-0.139853724344058	0.673747810871339	0.475685712980604
Healthy	-0.0795688096045379	-5	-5	-0.678795243145552	-5	-5	-5
Healthy	-0.733039601402304	-5	-0.746298618988015	-5	0.76548600842701	-1.47082639673828	-5
Healthy	0.162594274442422	0.534973662180303	-5	1.4085947204028	-5	1.24216933596984	-0.105451341854194
Healthy	-0.732593581247096	0.0624541211444939	-2.3767507096021	1.55972090350275	-1.30033567979763	-1.39265222323159	-5
Healthy	-1.29140915484966	-0.681081446405982	-0.86005797693002	-0.0801220776538105	-0.638763383268669	0.331334151119399	-5
Healthy	0.852013730816011	-5	0.110246178829723	-0.717831221695358	-5	0.259894770804089	-5
Healthy	-5	-5	-5	-5	0.352707214798905	0.822203397061478	0.834789347763296
Healthy	-0.447769948863837	-0.484656106911619	-5	-0.532761979212433	-0.363492044318583	0.00461367168121351	-0.535033795109039
D006973	1.39056544643045	-0.736671715013769	-0.749604396942884	-2.22475374025976	0.0478859550480979	-5	-5
Healthy	-1.90066472231404	0.300528095634288	-1.13170831198214	1.57337887299083	-5	0.0996012318380401	-5
Healthy	-0.207671357825245	0.0078202965646075	-5	1.08522027178939	-1.13430394008393	-0.351113299484693	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	0.689812135851317	-0.132579656570207	-1.40274371707486	0.265685544540763	-0.659873293894568	-0.152242311607669	-2.84163750790475
Healthy	0.0746592180592203	-1.25367723491005	-1.12901118623942	0.13738576433397	-5	-0.362040206060573	-5
Healthy	-1.97674754036629	0.0237256033739363	-0.584659327467594	-0.166470418241356	-0.080137746444462	0.36877948781501	-5
Healthy	0.510296962596303	-1.1378089689484	-0.400433488998382	-5	-5	-1.01197643807134	-5
Healthy	-5	-0.202441641597473	0.167718945253166	-5	-5	-0.580258974859349	-0.961260651895251
Healthy	-5	-5	-5	-5	-5	-0.79577145729304	-5
Healthy	0.165137446253369	-0.161742960190497	-0.82333006733185	-1.5003129173816	0.85602462972346	-0.506026399725332	-5
Healthy	0.523773771893659	-0.670053242759762	-5	0.314438174045484	-5	-5	-5
Healthy	0.700716693877895	-0.871665363246284	-5	-0.630172107474672	-5	-5	0.0511911246856986
Healthy	-0.321272263189176	-0.811943791561631	-2.59006687666871	-5	-5	-0.601747411816118	-5
Healthy	0.169392256682329	-0.6122721251321	-0.815166666066646	-0.318397001269132	-5	-1.6844494655781	-0.823041019413092
Healthy	0.568301482962592	0.127885178681767	-1.43086027452754	-0.956559123755526	-5	-1.02691835039863	-5
Healthy	-0.0611901749618606	-0.805707718448027	-0.170908600833477	-0.56431486205837	0.962150001836676	-1.45543590250396	-5
Healthy	-0.503153346063147	-1.10001543745061	-5	0.229878855226827	0.407700154792716	0.467264677431273	0.150344969659378
Healthy	-5	-5	-5	1.42255061042247	-5	-5	-5
Healthy	-0.200962873296919	-0.376120406178485	-5	0.739222553056146	-5	-0.0534200200964599	-5
Healthy	-0.0934117833609278	-0.365865463937429	-5	-0.777179518677832	-5	0.306450762757468	-5
Healthy	0.620685605179484	-5	-5	-0.332406974706992	-5	-0.619499325100805	-5
Healthy	0.129238610131927	-1.31229272037518	-5	-0.364576576052315	-0.743330351312767	-0.139290755482231	-5
Healthy	-1.67530608613823	0.912979948364892	-5	1.0375225102352	-0.966857822939375	1.44539463287042	-5
Healthy	0.143149129569134	-0.626959199970321	-0.466800092812304	-0.874746513975202	-5	-0.124441030899155	-2.32513885926219
Healthy	-0.171372322351293	-0.878440155812499	-2.1180450286604	-5	-5	-0.568362877215539	-5
Healthy	0.239414608223811	0.0865021989703695	-1.24374435124577	0.556649797452651	-5	0.780096867957273	-5
Healthy	-5	-5	-5	-5	-5	-0.435653561537797	-0.421452471366848
Healthy	-0.235502563727739	-1.19003647828599	-1.22468087817052	-1.65698550284923	-5	-0.527623907648841	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.453469674608544	-0.0429245344350348	-5	-0.0458202265168782	-0.373813665072716	0.170452410963682	-5
Healthy	1.76509622016087	-5	-5	0.0280219376959488	-5	0.321111466076904	-5
Healthy	1.39584653577728	-2.10237290870956	-5	-1.29610704636746	-1.13241467345296	-0.91818479936772	-1.37365963262496
D006973	1.2838839683863	-0.815280184849729	-1.26656197290894	0.172088945534617	-5	-1.40274371707486	-5
Healthy	-0.367836386108758	-1.497163361379	-1.58103616929638	-0.94013377958906	-5	-0.426327897519419	-5
Healthy	-0.0127539350107696	-1.30163843394489	-1.6714165502858	-0.916891720805265	-5	-2.70996538863748	-5
Healthy	-5	-5	-5	-1.03555179208334	0.665535026534664	-5	-5
Healthy	1.83537998745833	-5	-5	0.501820322845127	-5	-5	-5
Healthy	-1.31104653736258	-5	-5	-5	0.453507920197185	-5	-5
Healthy	0.109848420756105	-1.33799812061008	-1.16723569505947	0.0283922930053911	0.380545881415584	-0.0148655490104612	-0.460346898951318
Healthy	0.480695228572941	0.149966933399761	-0.744197014646302	-0.102186037370321	-5	1.46353152350297	-5
Healthy	-0.369582295925032	-1.141102042768	-1.13924287691846	-0.320408592317442	0.540615989586317	-0.5854611638032	-5
Healthy	-1.66094626429086	-1.78409818679597	-5	0.394679275545099	0.62233527681203	-5	-5
Healthy	-0.758802290301944	-5	-5	-0.432879488060839	-5	-0.519777401415525	-5
Healthy	0.395925428467096	-0.894898755450357	-5	1.16346730163669	-5	-0.35974719924539	-5
Healthy	-0.908192402998325	-0.162607290877398	-5	-0.0811155519434026	-0.671620396561262	-0.309113143717277	-1.06504729218214
Healthy	0.103488999922483	-5	-5	-0.744197014646302	-5	-5	-5
Healthy	0.0170876227163753	-0.96349087146727	-5	-0.913818195350251	-5	-0.358972311822586	-5
Healthy	-0.650275777365603	-5	-5	-5	0.39498371578467	-0.917250523272719	0.551277954007008
Healthy	-0.150777199632707	-0.0435626208387891	-0.364375532403737	-0.442745508283658	-5	-0.443275473604539	-5
Healthy	-0.16754857124995	-0.815251802372059	-1.68423950933427	0.0408475009392777	0.572569581257785	-2.11350927482752	-5
Healthy	-0.518041684342028	-0.742465414019321	-1.08286224724356	-0.173206289849387	-5	-0.851428191067843	-5
Healthy	-0.542163502274558	-5	-5	-1.35154240571748	-5	0.667556610814051	-5
Healthy	-0.0999826328619285	-0.321281363602648	-1.78146449478347	-0.507532963534855	0.680788611506682	-0.233401278935736	-5
Healthy	-0.787359686465166	-2.57511836336893	-5	-0.394361009604141	-5	-0.49724523421964	-5
Healthy	-1.06353652599525	0.102203804949571	-0.288994636514452	0.131506387600275	-0.312640509118611	0.0463663786835756	-5
Healthy	0.317664352488223	0.570556949155359	-1.07283502570063	0.637594788049951	-5	0.708905917165199	-5
Healthy	-0.936554046876967	-5	-5	-1.22709180502873	1.10010885556762	-5	-5
Healthy	-0.0217920836441421	-0.996237979171754	-3.16749108729376	0.261260489090183	-5	-0.258753828255909	-5
Healthy	1.13174726575528	-0.279047283298416	-5	0.347889845420078	0.730597378624439	0.53474172108472	-5
Healthy	-0.368424339140773	-0.612806006303132	-2.64397414280688	-0.633539685715649	-5	-1.12866061890014	-5
Healthy	-1.21410097161562	-0.476071531726597	-1.07857365898473	-5	-0.296485082262255	-1.91685585685695	-5
Healthy	-1.24995468798823	-5	-1.23807216157947	-5	-5	-1.42922363120525	-5
Healthy	0.0132418155102152	-0.949891037082132	-5	-0.430567564075061	-1.38795825535473	0.302696655842098	-1.3543812617573
D006973	0.550938546967443	-0.936479000310009	-5	0.00811451236307301	-5	-2.79317412396815	-5
D006973	-1.00921730819686	-1.6663512434853	-5	0.575008777046253	-5	-0.785792170345551	-5
Healthy	0.770251681653022	0.732464527972401	-5	0.966067074622154	-5	0.487077541696474	-5
Healthy	-5	-5	-5	-5	-0.44939256936487	-1.06459351024765	-5
Healthy	0.319688893249499	-2.90657831483776	-5	1.82637028168915	-5	0.613910500487572	-5
Healthy	-0.0951925216604361	-1.1378089689484	-5	0.678236952457281	0.0964372433784052	-0.805763251276171	-5
Healthy	-0.461602231314257	-0.300231628090408	-5	1.03318201138096	-5	-0.470095055871816	-5
Healthy	-0.82474918963844	-5	-5	-0.507141870802887	-5	-0.618921036757167	-5
D006973	1.40949641253235	-0.325625762282948	-0.651773044294752	-1.76321090059071	-0.318577844278991	-5	-5
Healthy	0.792939815358247	-1.27132163314909	-1.82885884897162	-0.725565029925958	-5	-0.314446347153674	-5
Healthy	-0.975145051694982	-5	-5	-0.609789320890953	-1.18250073813224	0.132288513429503	-5
Healthy	-0.261592080181879	-5	-5	-5	-0.447514298907052	0.247853021301054	-5
Healthy	-0.34371009880864	-0.816587788021574	-1.94884747755262	-0.6872304429477	-5	0.624221228448347	-5
Healthy	0.730926747381555	-0.868862726221393	-0.875560989443474	-5	-5	-0.548889318102525	0.0958525223976291
Healthy	-0.863342838126121	-5	-5	-1.54546001503518	-5	-5	-5
Healthy	1.04244240815129	0.471634902817783	-5	1.17083003439828	-5	0.218603768633265	-5
Healthy	-0.191809290121509	-0.0788183275395621	-0.678422280304202	-0.634268728598322	-1.64474009447262	-0.681727919788373	-0.915996009391971
Healthy	-0.449783880764592	0.200448288671712	-5	1.34081954783779	0.66658723751441	0.608890645056924	1.43473189354342
Healthy	-0.043990135170601	-5	-5	0.603855340165058	0.326505858039969	-0.698818027861684	0.124282456324219
Healthy	0.456446506818043	-5	-1.16596098184053	-5	-5	-5	-5
Healthy	-1.90274269030658	-0.205630476835018	-0.999565922520681	0.727243492463915	0.835629068503068	-0.621202513953962	-5
Healthy	-0.115176325729839	-0.0181995076797803	-0.384460250691052	-0.495067223225958	-2.05799194697769	-0.454655765933888	-5
Healthy	0.423766714872993	-0.46451599677331	-5	-0.0147801681022591	-0.691841259640312	-0.797511682939906	-0.937230050184872
Healthy	0.425227628209736	-0.644835933484795	-1.29920977862565	-0.249082958965434	-1.05744631966579	-1.17321276118371	-5
Healthy	0.543404929064065	-5	-5	0.570462377788539	-5	0.236038191158982	-5
Healthy	-0.0671763025168797	-1.29022139815177	-5	-0.175698400291348	-5	-1.28241270314454	-5
Healthy	-0.483861423282926	-5	-0.686786821821987	-5	-5	-2.59345981956604	-5
Healthy	0.493278161454765	-0.591285284680177	-5	0.12670272785754	-1.7228493860362	-0.582046946890554	-5
Healthy	0.703158919603736	-5	-5	1.14545808528233	-5	-0.152310146513286	-5
Healthy	1.25872681381255	-5	-5	-0.245682249484381	-5	-1.8843894883257	-5
Healthy	0.0638098079597147	0.289383795816275	-2.3829996588791	1.35841116674898	-5	-0.302849151287893	-5
Healthy	-2.65955588515988	-5	-5	1.62692365496506	-5	1.63108319553962	-5
Healthy	-0.182097637649166	-0.370590400897281	-5	0.73958974752326	-5	-0.0426226098874779	-5
Healthy	-1.542269451754	-0.781149522342322	-1.5655907924125	-5	-0.140585475960989	-5	-5
Healthy	-1.29208933428689	-2.32057210338788	-0.629542426665655	-5	-5	-1.30172542332563	-5
Healthy	-0.883491876262653	0.120899529982993	-1.29081487044975	0.650932767798315	-0.118347202099581	1.01822017967461	0.495788472840129
Healthy	-0.444361512052446	-0.131649500352032	-5	-0.434222995982492	0.297928945309757	-0.407545649445495	-0.161270514066425
Healthy	-5	0.73875202725277	-0.0717117104033631	0.488140198857714	-5	0.779135259424617	-5
Healthy	-0.750703784455723	-0.800519085137644	-2.72353819582676	-0.769653277582523	-5	0.316301709484509	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	1.05432841032678	0.178182411157907	-0.170528975577888	-1.49825627037201	1.64028074059112	-0.838153040471481	-5
Healthy	0.523819276549202	0.108138637662447	-0.456354046766753	-2.30980391997149	-5	0.265400425192947	-5
Healthy	-0.0275472132833557	-0.748946097812692	-1.59074334796109	0.181002757552462	-5	-1.02900263442751	-5
Healthy	-0.388659124416679	-5	-1.88074411072206	-1.41736856051036	-5	-1.88306035344924	-5
Healthy	-1.32193709502565	-1.31749391406099	-5	-5	-5	-0.623842942216746	-5
Healthy	-5	-0.41054190953502	-5	1.44313698465635	-5	-0.119312142742286	-5
Healthy	-5	-5	-5	1.02350390713953	-5	-5	-5
Healthy	-0.122427105323392	-0.861129142680496	-0.935766703965247	0.129141845792285	0.199777110764345	-0.625765047847423	-0.723676088979812
Healthy	-0.889241991120112	-5	-5	-0.488009748919207	-5	-0.538726632376213	-5
Healthy	-0.683149370073949	-2.04769199033787	-5	-0.460447192117725	-5	-1.44213203843198	-5
Healthy	-0.24418610221685	-0.679376044946462	-1.84893674664625	-0.280884256123557	0.438395185834268	0.557258102897442	-0.141757645284662
Healthy	-0.411257828892532	-1.01246779727016	-2.00612308505879	-0.360932069432894	-0.257047179025076	0.824339347524797	-0.338092707233979
Healthy	-0.470839238278866	-0.765913174861029	-0.278337746001898	-0.426385855225976	0.930749912676241	-5	-5
Healthy	-1.52056866280226	0.032260057943799	-5	0.634647528586589	0.969349737981739	-5	0.896085637118161
Healthy	-0.449991908443365	-0.746565064758994	-0.453938781826194	-0.760275195713534	0.733652994979163	-5	-5
Healthy	-0.779865750429748	-0.468227394838596	-1.18835797854685	-5	-0.2355175028245	-1.61065668874792	-5
Healthy	-0.645104395288939	-0.285502591350194	-5	0.52874834641665	0.0238242814355164	-0.691136911634699	0.289147299367587
Healthy	-0.351113299484693	-1.80106813006779	-1.47069800221202	-1.09555495892309	-5	-0.449307016975413	-5
Healthy	0.195348828074804	-0.0698714551341278	-2.46852108295774	1.14854620519285	-5	-0.276224266634665	-5
Healthy	-0.783913307578087	-5	-5	-0.438481226139188	-5	-0.505984625242856	-5
Healthy	0.223454404536769	-5	-0.969886247292407	-0.71561439000423	-5	-0.916389894837689	-5
Healthy	0.704887162413166	0.470777883335124	-0.736529633938815	0.150200555623702	-5	1.35003198065746	-5
Healthy	-0.41931446522938	-0.666431825076012	-0.247360084768527	-0.369409422160709	0.914064823249638	-5	-5
Healthy	0.605788643349422	-5	-5	-2.1007268126824	-0.2261843105838	-5	-5
Healthy	0.280894643715324	-0.661802566593718	-1.32624206345042	0.0258790832933668	-0.373341471914553	0.180409766198619	-5
D006973	0.281140222376821	-5	-5	-1.74957999769111	-5	-1.63883900480497	-5
Healthy	-0.261647606924178	-5	-5	-5	-5	1.01172011619325	-0.154877143867231
Healthy	-1.35634996178267	-0.479962126079129	-1.02756572304263	-5	-0.292702407926015	-1.54975089168064	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	1.5549094408593	-0.719421629631924	-5	1.28923432718749	-5	0.363704093194816	-5
Healthy	-0.0126600252821909	-1.18575240426808	-5	-5	-5	-1.09296504751658	-5
Healthy	0.605197267388378	0.78891607169777	-1.61690307005091	0.792855156541341	-5	-0.071552936790818	-5
Healthy	-0.346903313530824	-0.488758532694185	-1.95350483566529	-0.888838340422412	-2.40120949323688	0.134766608037086	-5
Healthy	-0.669606521259654	0.380542265067435	-5	1.25847325411138	-5	-1.33526403148129	-5
D006973	0.683838318710697	-0.280502983389418	-1.64149408850976	-0.376905842478156	-5	-1.23709647150094	-5
Healthy	0.291752795947377	-1.39653084026616	-5	-1.45161058186708	-5	-1.23619777592541	-5
Healthy	-0.0755036209658882	-2.87289520163519	-5	0.635642556960523	-5	-1.02026956933771	-5
Healthy	1.04299700266559	-0.440811810995225	-5	-1.86550414416533	-5	-5	-5
Healthy	-0.38111551500455	-1.55501888791206	-1.14508697769214	0.00878747408396512	0.840147513631605	-2.59345981956604	-5
Healthy	-0.670724187763545	0.202379321079623	-1.66414108868018	0.754115834186576	0.361121288616683	-0.0487110627223279	-5
Healthy	-0.509900994936695	-0.197869643638805	-2.1681302257195	-0.957660795436449	0.858106298488721	0.513490613527579	-5
Healthy	0.00126629199927005	-1.6140364293993	-5	-0.984305011473482	-0.14887012357875	-0.666069325603343	-5
Healthy	-0.335019744939374	-0.543664338176393	-5	0.383905086976908	0.385434666569742	0.0574568924362555	1.36320212089315
Healthy	-0.0640797965910866	0.119786882251815	-0.757955760630449	0.770610506217356	-0.775259809939456	-0.524677549233311	-5
Healthy	-0.495474769142728	-0.242406609475834	-1.19348086591929	0.213190917091415	0.514555721293269	0.0767059651371976	0.755750644928266
Healthy	-0.188431696256459	-5	-5	-0.778794482325996	0.279310968685807	-5	-5
Healthy	0.619975638419685	-1.44021303179944	-5	-5	-5	-5	-5
Healthy	0.20874761953258	-0.654743927223336	-0.959991363986458	-0.246570158424577	-5	-1.58519372049899	-0.710700971121584
Healthy	1.48347403759794	0.740250548078219	-0.858675672724582	1.6636247052014	-5	-0.536226421100603	-5
Healthy	-5	-5	-5	-5	-5	-5	1.3978063991392
Healthy	1.5006641074249	-5	-5	-5	-5	-0.202164853415705	-5
Healthy	0.908459282146774	-0.0486916294628874	-1.86806070478958	0.780854985769204	-0.0167572158062559	-1.0277508640374	-5
Healthy	-0.590827981008596	-5	-5	-0.993020809425723	-0.292063808323784	-0.521895458425943	0.0739821453422287
Healthy	0.48176214021279	-5	-5	-0.0888317338574903	0.770269371946026	-0.291298726240321	-5
Healthy	0.698865761150679	-2.24336389175415	-5	1.69773102056837	-5	-0.380082709566782	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.69486368105636	-0.46116245212044	-0.237141455133683	-0.862234579942658	1.36035120888057	-0.476045537742935	0.3526339496688
Healthy	-0.356784276042326	-0.780808559782021	-5	1.41471352875969	-5	-0.297948775127353	-5
Healthy	0.195736415528839	-5	-0.975801767793131	-0.697171411739745	-5	-0.995034112893176	-5
Healthy	0.229159453580838	0.0550188192209385	-5	1.44547296113396	-5	0.528786906497819	-5
Healthy	-0.316547689261718	-1.52885503483937	-1.71579493229821	-1.15477789357099	-5	-0.39721317396912	-5
Healthy	-0.855861862336412	-1.33989377827676	-5	-0.939642175351384	-5	-1.5285615926107	-5
Healthy	-0.0595133987433901	-5	-5	-5	0.482467671499021	-1.06439198148213	0.455513311202046
Healthy	0.14067142267244	-0.358089830922373	-1.49457867241672	-1.83238732727247	-0.568411104472004	0.431428099316783	-5
Healthy	-0.250936511752492	-1.42922363120525	-2.23957751657679	1.81462856861863	-5	-0.803050459026003	-5
Healthy	-0.997617925067239	-0.460058685045227	-1.32413004468104	-2.77989191195994	-0.216818463752738	-1.57479194886134	-5
Healthy	-0.759950227887352	-0.549935737174769	-1.05625823416869	-0.0365049480341679	-5	-1.12314735239866	-5
Healthy	0.677298457601311	-0.220071782538917	-5	0.521642723142184	0.0446886806179502	-0.648300299594734	-0.138083434812259
Healthy	0.854951840191498	0.19049417796597	-5	0.69882492574959	-2.68402965454308	-0.693961183663652	-5
D006973	0.950998306325077	-1.49880375797291	-5	-0.530119100626465	-5	-0.664923402685594	-5
Healthy	0.439834606035994	-0.741195160772987	-0.873803632079469	0.116800278367957	-0.793822002480003	-0.922305134113414	-5
Healthy	-1.30644891440409	-0.802003102402864	-5	-1.55052160081263	-1.68550077202685	0.64207654873724	-5
Healthy	-1.17185589269621	-0.0097455255477289	-2.40560744962457	-1.69918720588188	-5	-1.22519116968929	-5
Healthy	0.169380495311949	-0.291001557933859	-5	1.13809703077884	-5	0.166554433936279	-5
Healthy	0.206596529578161	0.18286811353008	-1.28735029837279	0.30344446330826	-5	-0.77231892724713	-5
Healthy	-5	-0.907981529247203	-5	-0.477086512550778	0.19254236499742	-5	0.575059616724186
Healthy	-0.786668219293407	-0.474423993369535	-5	-0.181332116627046	-5	-5	-5
Healthy	-0.515515090968059	-0.0470913733056957	-5	-0.244666444825309	-5	0.307326993865216	-5
Healthy	0.400520720878379	-0.717038196465665	-5	-0.753304504903885	0.945396196685631	0.30113204287715	-5
Healthy	-0.777621734055044	-5	-5	-0.461074549696415	-5	-0.467016435137038	-5
Healthy	-0.348644440339316	-1.6848696828164	-5	-5	-5	-0.311090982379446	-5
Healthy	0.134578692075998	-0.468993954885645	-1.37048846579955	-0.140687539292267	0.644846103239606	0.216358585962253	-5
Healthy	0.861756578984925	-0.886624942905098	-0.870438997690917	-0.0970023103924053	-0.202441641597473	0.622901715763979	-5
Healthy	1.65330341657273	-0.704257018904448	-5	1.71775652139771	-5	-0.166878398057083	-5
Healthy	-0.380896229727534	-5	-2.26280735729526	-5	-5	-5	-5
Healthy	0.998974724336045	0.140878700658843	-0.254144804826271	-1.65325594539515	1.63999927148546	-0.863279432843593	-5
Healthy	-5	-5	-5	-5	-5	0.862636966391781	-5
Healthy	0.49604217260933	-0.243379103736216	0.136685695396566	-0.100009969847083	-5	-0.542087839896642	-1.52651302993543
Healthy	-0.0169919964319924	-0.998699066979582	-1.37768233916616	-1.04909991063361	-5	-1.75745857170162	-5
Healthy	-0.683023760678452	-2.51999305704285	-0.869698402658155	-5	-5	-2.44855000202712	-5
Healthy	-1.50113831100712	-5	-5	-0.537661908919803	-0.950433130835348	0.0175967213659856	-5
Healthy	0.142877303978689	-5	-5	-5	0.796627055857721	-2.46852108295774	-5
Healthy	-0.44703991930565	-0.730463707244033	-0.088607988796055	0.266878187004949	0.675675711443088	-5	-0.646353003589727
Healthy	0.476362023769715	-0.433574293432467	-5	0.0847442441376076	-0.674443289948867	-1.07360609973032	-0.752493175850079
Healthy	0.314071670125025	0.150114498898653	-2.51004152057516	1.07759462413485	-5	1.37155916865794	0.182836757248124
Healthy	0.483600133069305	-1.26098175411652	-0.342580792791744	-5	-5	-1.161087972594	-5
