o	Lachnospirales	Oscillospirales	Lactobacillales	Actinomycetales	Coriobacteriales	Erysipelotrichales	Acidaminococcales	Peptostreptococcales	Bacteroidales	Burkholderiales
Healthy	0.344908796488078	-0.0628031833004128	-5	-5	-5	-5	-5	-5	0.0250230720885936	-5
Healthy	-0.240861183718834	0.907617709122736	-1.07639335698254	0.0481270396638978	-0.115006502546535	-0.256161111489738	-1.19131649087103	-5	1.6617991550191	-1.66034984238632
Healthy	1.24698258381017	1.21433908471341	-5	-1.76321090059071	0.00281809410122045	-5	-5	-5	1.61804861995814	0.717053566526838
Healthy	0.726982984475941	0.853711593192711	-0.649403135171367	1.31417849371957	-0.431399377766681	0.28673034369857	0.226571552713344	-5	1.2082144750679	-5
Healthy	1.27477258749477	0.841569057700384	-0.99516293906169	-2.06854212931099	-0.921651950444643	-0.284832642151542	0.714330598150759	-5	1.70212297464663	-5
Healthy	0.70808591378116	0.39152083295442	-5	-0.387258515540594	-5	-0.552748915524138	-5	-5	1.84130483602674	-0.803602715562657
Healthy	1.08748930622785	0.230142252318642	-0.186752699102395	-1.11013827874181	-1.1157712303674	-0.753526039770656	-5	-0.983886333641092	1.90784431064439	-5
Healthy	0.96542091029688	0.646374314765657	-0.541498125313606	0.046210223646017	-0.938849219071451	-1.16323295260579	-2.44977164694491	-1.09854167860389	1.89138668281525	-0.26854823241499
D003924	1.74810201267103	1.4875009377936	-0.773503203644481	0.14675111129778	0.359380087874635	-0.0530125660071953	-0.94077748747031	-5	0.069623703383925	-5
Healthy	1.549750366184	0.931124139239282	-5	-5	-5	-5	-5	-5	1.39296869788814	-0.595919256900062
Healthy	1.34561894456809	1.19381363315429	-0.580920328749524	-0.276273491489097	-1.17574396237032	0.784947345092079	0.49608790598005	-5	1.55183971215659	-0.624190122004086
Healthy	0.571396679651717	0.846096389368605	-1.04900266601119	-0.100037308553092	-0.243143377869836	-0.737501448985232	-5	-5	1.85121265364226	0.511086200555202
Healthy	1.25082092962165	1.26111982552099	-1.46660929198245	0.362883785478758	0.091360909542409	-5	-5	-5	1.64506456605721	-0.704806884114141
Healthy	-0.200046356377878	0.164896870327244	-5	-5	-5	-5	-5	-5	1.96604321888304	-5
Healthy	1.02195215973597	0.9767753516944	-5	-0.654998961821958	0.225696871650654	-5	-5	-5	1.74892337814491	0.675956970384772
Healthy	1.12572615824853	0.584711065882757	-0.678774514582824	-0.393736899488052	-5	-5	-5	-5	1.82105678782621	0.0451586200479984
Healthy	-0.0115792902659782	0.192737458333863	-5	-1.12627261935332	-0.339599408925717	-5	1.02340104114133	-5	1.62160838715614	0.0198761601349866
Healthy	1.13711664058277	0.686705071785502	-0.370152249628418	0.845906315974176	0.136514466133511	-5	-0.659397267743252	-5	1.31702312418415	-0.90173709762007
Healthy	0.534428467419687	0.51352522736414	-1.1721785723172	-0.738023808602187	-5	-1.49866682135443	-5	-5	1.94330260240508	-0.957660795436449
Healthy	0.777500044501264	0.772694218534293	-0.56523953771147	1.07470529382907	0.254182990661249	-2.31875876262441	-5	-5	1.75970266238194	-2.41793663708829
Healthy	1.65572692769864	1.23030558054671	0.423122943007487	-0.355315281604121	-0.196693137991322	-2.73518217699046	0.0386559212307877	-0.376926531049135	1.22826943460543	-1.58536085326299
Healthy	1.21011564113597	1.18928589172247	-3.15490195998574	-0.767156300376879	-3.1249387366083	-0.520424689825012	-5	-3.49485002168009	1.50827445387653	-1.44321521769297
Healthy	1.49977668097098	0.790087328462054	-5	-5	-0.696803942579511	-5	-5	-5	1.74316587747654	-1.49852992789959
Healthy	0.139633546208785	-0.120663231331697	-5	-5	-5	-5	-5	-5	1.78112278239006	0.154433103246045
Healthy	1.27875657243122	1.15706218789659	-0.255918346682642	1.3797707523698	-0.820850519638851	-0.276757833301795	-5	-0.412031003817801	1.42774245542902	-1.40616033891873
Healthy	0.359026828427107	-1.05719853368206	-5	-0.664161130420046	-5	-5	-5	-5	1.82894177427583	-5
Healthy	0.74308859281558	-0.510533718696872	-5	-5	-5	-5	-5	-0.461200130035	1.82033520947273	-5
Healthy	0.744367315456182	0.646696751612956	-2.74957999769111	0.639479516594784	-5	-5	-5	-5	1.84592229277102	-0.633726503149555
Healthy	0.768696545805642	0.777763107250052	-0.691905347957687	1.08324239518931	0.274691149485756	-2.02136305161553	-5	-5	1.75121595728725	-2.24033215531037
Healthy	1.49496743903389	1.4547842069299	-5	0.0981485902008364	-0.847895199107132	-0.37603781124527	-5	-0.447891739852017	1.3675173069254	-1.47353148753052
Healthy	1.34442882362834	1.21134243948904	0.449203696278253	0.689503315565635	-5	-5	-5	-5	1.35965831474644	-5
D003924	1.49729297563773	0.257906459687961	0.180959814364271	0.745885602519973	0.557396508873993	-0.355364496231847	-0.316277717548568	-5	0.858027414520429	-1.53224394875597
Healthy	1.84408420692217	0.218913444743099	-5	-5	-5	-5	-5	-5	1.29056835410157	-0.649693821120889
Healthy	0.994094888394178	0.907779387617052	-0.673172763025727	-0.00911528981158869	-5	-0.650120512768372	-5	-0.612432220582811	1.80462404448527	-1.77910775078048
Healthy	0.382933319673481	0.898700505065614	-1.91973437266016	-5	-0.519676798758645	-5	-5	-5	1.83161795120002	-1.53372567821071
Healthy	1.12955036718487	0.841570934144221	-5	-5	-5	-5	-5	-5	1.78311892647377	-0.503457793661947
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	1.83705983025181	-5
Healthy	1.37153590878609	0.858993508334395	-5	-0.579433696255307	-1.4171415377755	0.401789852556354	-5	-1.22337144657985	0.951937538094677	-1.8955128886876
Healthy	0.848505020608082	1.05921341805565	-1.75745857170162	-0.331139042382065	0.169212861166052	-0.952997869481495	-5	-5	1.73145491095555	-1.16864221455793
Healthy	0.95083346423151	0.865424392993383	-1.62948691040141	-5	-0.422152178698217	-5	-5	-5	1.77433861290634	1.06503828304054
Healthy	1.15277955327072	1.05384143934281	0.349032621269922	-0.339115557585661	-0.740453900912978	-1.08344078069889	-5	-0.662460875803289	1.8258517643909	-0.1555725317606
Healthy	1.00510283035786	1.25991553898264	-5	0.721813087470113	-5	-5	-5	-5	1.73556409087786	0.402135805896485
Healthy	1.33697077977854	1.19811938352044	-0.491012661363082	1.25925405028148	-0.0846265504301881	-5	-5	-0.719945466026753	1.34264470646464	0.137050125486714
Healthy	1.23165917058083	1.02603372253312	-1.21261037864789	-0.436708811627375	-0.607795643629137	-5	-5	-0.651208532439416	1.79855417854927	-2.18177410638604
Healthy	0.502283697183454	0.217983753176437	-5	-0.32762502125392	-0.699426253114566	-1.28158135817034	-5	-5	1.89067654575853	0.75137919578641
Healthy	0.497760098750687	0.584511012207311	-5	-0.236055652840817	-0.723883010836456	-0.897875144265474	-5	-5	1.8873782600861	-0.721886884020166
Healthy	-0.413795403083999	0.76386880331006	-1.91973437266016	-1.81360878430451	0.165864304077713	-0.785182634130541	-5	-5	1.12555770781412	-0.63324094487367
Healthy	-5	-3.07572071393812	0.524448052569275	1.43224288308195	-1.61493022366806	-0.750239259112021	-5	-1.72538038090876	1.09058673636752	-5
Healthy	0.291548659098242	0.814919166915812	-5	-5	-0.875528381080512	-5	-5	-5	1.78906079875618	-2.23062267392386
Healthy	1.46952070249026	0.294459612489683	-5	-5	-5	0.0753571441768494	-5	-5	1.61609524788572	-5
Healthy	1.48327041027274	0.609706436349123	-1.69229007659519	-0.666532573094629	-1.51755520808173	-1.15589576930249	-5	-1.431798275933	1.41525237603862	-5
Healthy	0.700005863234944	1.20135068783674	0.42156444375858	1.69696039807925	0.223534877753829	-0.804183341727128	-5	-0.862645888629267	0.915413027432374	-5
Healthy	-2.18508681872493	-5	-1.15845283474345	1.55807490231975	-5	-5	-5	-5	1.77227468006157	-5
Healthy	1.56385256863417	-0.434234799547848	-0.172546719770048	-5	-5	-5	-5	-5	1.59295922609839	-1.44611697335613
Healthy	1.0469701701327	0.652933510607467	-1.57251389090421	0.148781517684524	-1.63714069704132	-0.757036408178517	-5	-1.42504322423549	1.52321380447875	-1.07732643214145
Healthy	1.64196038679781	1.22126162107661	0.405221672607903	-0.384944695820278	-0.179555508741864	-5	0.0657701202623326	-0.339011268128172	1.24812119572588	-1.82856609905699
Healthy	1.03509337997858	1.68895781800437	-5	-5	0.480478371069208	-5	-5	-5	1.1971448716077	-5
Healthy	1.38569580409577	0.847427664481504	-0.996022758154463	-5	-5	-5	-5	-0.17676058807354	1.796285632634	-5
Healthy	0.624396585939159	0.00508179799445585	-0.504136649517956	-0.401340785971871	-0.230593131086402	-5	-5	-5	1.76046681538883	-0.573163546196492
Healthy	1.32293012840885	0.616138240205074	-1.10673771411201	-5	-0.739403957698091	-1.60941812144956	-5	-5	1.79315425714697	0.702235749609279
Healthy	0.0906741553094199	0.333120675128152	-1.79398412323666	-5	-0.996711841173925	-5	-5	-5	1.64036067240214	-0.890252762286771
Healthy	1.55963028756389	1.12159299767839	-1.27876662998272	-0.951014697429289	0.0781812182659451	-5	-5	-5	1.56824069144524	-1.38038499425719
Healthy	0.985870870771977	-5	-5	-5	-5	-5	-5	-5	1.73302030021439	-5
Healthy	1.50264025437074	1.45727330691879	-0.558147824226708	-5	-5	-5	-5	-5	1.42701228146559	-1.51598503733244
Healthy	0.869873297172528	0.800646293508412	-0.355453096618348	-0.0871405248376451	-5	-1.13774932540207	-0.577919269055125	-5	1.78473458622123	0.362424037100381
Healthy	0.79072275738667	1.04698731990044	-5	-5	-5	-1.55268689117643	-5	-5	1.68408818611179	-0.850657700708734
Healthy	0.322134495628223	0.129277309831823	-1.98129950133376	0.768387218184346	-1.2251182341812	-0.633371618707032	-3.46852108295774	-2.60205999132796	1.81155918868476	-1.17966715510059
Healthy	1.32909977172413	0.696423668582224	0.0610074008496422	0.075068609166044	0.140520612884692	-0.671600007627576	-5	-2.14026143380285	1.45239540180261	-3.08618614761628
Healthy	-0.118489809749794	0.919740540032301	-1.58636500280144	-1.00418936832396	-1.2308443092856	-1.68110228537251	-5	-5	1.88834801017805	-1.15770286567193
Healthy	0.757786111183813	0.646885790149275	-2.72124639904717	0.607669436688243	-5	-5	-5	-5	1.84723496262757	-0.671131326147074
Healthy	1.17963622910547	-0.232109795213779	-5	-5	-5	-5	-5	-5	1.69067894195189	-5
Healthy	0.990700616142883	1.00968285418237	-1.63134128760777	-0.838542153028249	-1.08661005636824	0.0150620191248424	-5	-1.59877183250189	1.84381796466426	-1.58922276662279
Healthy	1.30227485214757	0.632136261321265	-0.848814081913926	-0.057030119929653	-0.644395249041196	0.00134423041160135	-5	-1.37551163748655	1.83134600259502	-5
Healthy	0.231844084371356	-1.44057220024051	-0.7454760913143	-1.13637977972968	-0.536569908097198	-5	-5	-5	1.81670127585964	-0.757906016116117
Healthy	0.432905183636574	0.950831518818521	-1.74472749489669	-5	-0.231066057813219	-5	-5	-5	1.83540657052346	0.768721696739031
Healthy	1.43567542314159	1.04671440233842	-0.944163148981595	0.129274084988542	-0.211082516097931	0.31626397191069	-5	-2.09908693226233	1.5907952609418	-0.419485575306809
Healthy	0.385540141420095	0.946177059158273	-1.73945162736302	-5	-0.226930659514038	-5	-5	-5	1.84074194548159	0.77943919334493
Healthy	1.30298209848743	0.706819304935948	0.890141460064577	-1.20978522975602	0.0259527278938151	0.100339522975194	0.701879563733344	-5	0.205293704620416	-5
Healthy	0.791585395277573	1.0967901311866	-5	-5	-5	-1.4990777608097	-5	-5	1.68528212833413	-0.864485719001214
Healthy	0.573793788494039	0.545320726620939	-1.10812816955442	-0.637366754727643	-5	-1.55564287434397	-5	-5	1.93861723035276	-1.12749410065408
Healthy	0.750540020829025	1.51666240462999	-5	0.646405686916079	-1.32084475871665	-5	-5	-5	1.0874197099723	-0.298915793061145
Healthy	1.55449570162876	1.05460462900902	-0.46177826776088	-0.341626047239485	-1.32808698755841	-1.34428545038129	-5	-1.54030602352203	1.08161262892543	-0.32980054838774
Healthy	0.786252264452233	0.932401207084952	-0.894864662387428	-0.937944752624646	-0.432444329105216	-0.634774168471376	0.413526074816422	-5	1.46800049496501	-5
Healthy	1.64255552458445	0.804950675323023	-5	-5	-5	-5	-5	-5	1.04816941006587	-5
Healthy	0.196184478299081	0.286909839462444	-5	-0.497695810944888	-5	-1.52929557027721	-5	-5	1.84142467231088	-0.840733668906506
Healthy	1.36524156519362	1.57767260333776	-0.451831778235132	0.232952932771053	-1.2461872164353	-0.331819163452939	0.279071205490511	-5	1.18876963504903	-5
Healthy	-0.48920038557572	0.652077039557506	-1.27884915625032	-0.514363737648883	-0.0400670720958389	-0.50661166478984	-1.44855000202712	-5	1.83077671532687	-1.53224394875597
Healthy	-5	-5	-5	-1.16462654752999	-5	-1.93181413825384	-5	-5	-2.29157909986529	-5
Healthy	0.630708499275678	0.899329592647773	-1.58120170940965	0.707168907050114	-0.213319546803351	-2.69680394257951	-5	-5	1.77867382641218	-2.79588001734407
Healthy	0.0941950210674278	0.973352335061304	-0.528019246629004	0.0921133305460883	0.118443302485447	-0.114350477004102	-2.06398920428479	-5	1.42159405642853	-5
Healthy	0.482499128954584	0.665821990405193	-1.20335629621488	-0.853561864714225	-0.582096718008771	-1.47990967188716	-0.0357545164336155	-5	1.82155996857444	-1.02300845469385
Healthy	-0.00502771984225279	0.720861878255128	-5	-0.862519290615864	-0.912147624836831	-0.346093170358302	-5	-5	1.83900157056496	-1.43344466911694
Healthy	1.28396076478616	0.670057432334991	-2.64397414280688	-5	-0.806152180026442	-1.04735283024106	-5	-5	1.8090265856443	0.040159117831352
Healthy	1.47642452208465	1.57377119224085	0.259947286117706	-2.38090666937326	-0.232206152738853	-1.32148162095989	-5	-5	1.19190072627978	-0.598289359610919
Healthy	-0.15042090330665	0.946294534418069	-1.65384269776799	-0.964370172209561	-1.19572423287091	-1.57971411505808	-5	-5	1.88456382951085	-1.15939212099071
Healthy	0.905236062099712	0.929693211007155	-5	-0.806958927846758	-0.713184386563414	-5	-5	-5	1.71620824887704	-0.407545649445495
Healthy	0.733363405149741	1.44843298385582	-5	0.708538169307499	-0.751879540116397	-5	-5	-5	1.03909035989995	-0.423462858226858
Healthy	1.40480345173735	1.39836107013767	-0.49017941778772	1.06769115252498	0.228551770689046	-5	-0.557975145642772	-5	0.981612959224311	-5
Healthy	1.024410542213	1.23766033859977	-0.12786121597223	0.249518760733597	-0.0143939169475636	-1.23889946104186	-5	-5	1.39197898299689	-2.88941028970075
Healthy	0.203427273676181	0.84737088742647	-5	-5	-1.174898588402	-5	-5	-5	1.9033389292287	0.630818259424264
Healthy	0.946208520083864	0.797570817661941	-1.67019547783593	0.171003490368599	-0.516640963719313	-5	-5	-5	1.82695339213208	-2.53017798402184
Healthy	0.961199856053989	0.767261271779494	-1.97387548325455	0.148818514602018	-0.450886338156161	-5	-5	-5	1.82875299568437	-0.483160660262971
Healthy	1.55582101154617	1.12315948389813	0.0338337289295255	-1.47482557216473	-0.465580413507806	-0.0134163514896924	-0.259171680672906	-0.542814743446332	1.62611885150681	-5
Healthy	0.604987021857069	0.661802277483785	-5	-1.55658053821718	-0.254238379247268	-0.567495701138972	-5	-5	1.74544675076038	-0.612645773028634
Healthy	0.793422964204172	0.912331546601288	-1.06008157963094	-0.982132281036494	-0.420639475065487	-0.540501967380308	0.416826831279195	-5	1.4811581656409	-1.8784401558125
Healthy	1.36518274833813	0.149422351871228	-1.78120200188826	0.573080570652593	-0.462180904926726	-5	-5	-5	0.662902257785371	-5
Healthy	1.16620298979605	0.483343338949949	-5	-0.0192196865557001	-0.516955018185284	-1.06803388527183	-5	-5	1.80515246729424	-0.751977663587646
Healthy	-0.160930670813187	0.820761541738781	-0.924088238517223	0.0832194477957688	-0.130885673020625	-0.248882631521058	-1.47224124747903	-5	1.65879737842985	-2.53313237964589
Healthy	0.813791080234904	1.02660884071197	-5	-5	-5	-1.47651366765677	-5	-5	1.68635415432187	-0.815365343413726
Healthy	0.439299528258034	1.04760036885884	0.190788167878588	1.8286189781395	0.41323771758041	-5	-5	-5	0.822496292408407	-5
Healthy	0.568162987966838	0.338868678482437	-5	-5	-0.18888097454324	-0.503098014876691	-1.38573571264129	-5	1.89582802972734	-5
Healthy	1.67997868325322	1.19802552661427	0.542352298552754	-0.0172088297209219	-1.35173759425196	0.0841149301947166	-5	-2.34390179798717	1.06740491471858	-2.29843201494407
Healthy	0.358351798064931	-0.989403263793475	-5	-0.678795243145552	-5	-5	-5	-5	1.82315739165798	-5
Healthy	0.795799404807159	1.04910516899594	-5	-5	-5	-1.47082639673828	-5	-5	1.67461564448268	-0.908860846174245
Healthy	1.25948421643502	0.938816825053966	1.17572398019523	1.4085947204028	0.534973662180303	0.394052226444546	-5	-5	0.984784213666441	-5
Healthy	0.9348613899345	0.798196090049553	-2.19791074211827	1.55972090350275	0.0624541211444939	-1.46648213798303	-5	-5	1.49516121244727	-1.75080164260889
Healthy	0.833329464551877	1.22409025538328	-0.647914002498414	-0.0801220776538105	-0.681081446405982	0.283210741260384	0.484506258152353	-5	1.58815602901066	-1.29140915484966
Healthy	1.43073245258122	0.592539813519081	-1.17172688794793	-0.717831221695358	-5	0.243516749536932	-5	-5	1.68096446742728	-1.23010596418783
Healthy	1.46080781875732	0.34298886848598	-5	-5	-5	0.822203397061478	-5	-0.431845229225867	1.0310471425772	-5
Healthy	1.67146850677761	1.12581848558962	-0.191728243610492	-0.532761979212433	-0.484656106911619	-0.44973494755343	-5	-1.58871708698262	1.41287045559867	-2.02918838912748
Healthy	-1.73048705578208	-3.10237290870956	-0.0859478806508062	1.57332772016812	0.300528095634288	-5	-5	-3.1249387366083	1.67148793913025	-2.32882715728492
Healthy	1.22523223932392	1.18166611953625	-0.527623907648841	1.08522027178939	0.0078202965646075	-0.827367883313707	-5	-0.546788717561777	1.46110547303783	-1.01763829836685
Healthy	1.44802853918496	-5	-5	-5	-5	-5	-0.0289515658105696	-5	1.69997553398592	-5
Healthy	0.90971752252881	0.837002882347623	-0.659159450187668	0.265685544540763	-0.132579656570207	-0.325460337770319	-5	-5	1.64772665055723	0.615944793822129
Healthy	0.894991352796308	0.825021496659793	-0.829738284605043	0.13738576433397	-1.25367723491005	-0.542905691996153	-1.03578752703018	-1.05286048235717	1.72535608223449	-0.258076657863183
Healthy	1.2007331570939	1.24811138439296	0.35379509604526	-0.166470418241356	0.0237256033739363	-1.14959885200284	0.357065388287825	-5	1.53789575072502	-1.97674754036629
Healthy	1.38072702192219	0.640108598645703	-5	-5	-1.1378089689484	-1.01197643807134	-5	-5	1.80316844607186	0.510296962596303
Healthy	0.571730953484296	0.679997194110822	-5	-5	-0.202441641597473	-0.580258974859349	-0.929002203006576	-5	1.89075742477982	-5
Healthy	1.54723968934053	1.444547692597	-0.79577145729304	-5	-5	-5	-5	-5	1.42098132105185	-5
Healthy	-0.0816341063261812	0.879079241744162	-5	-1.5003129173816	-0.161742960190497	-0.506026399725332	-5	-5	1.72852770851187	-0.628138197379105
Healthy	1.11677903738417	0.650975453544427	-5	0.314438174045484	-0.670053242759762	-5	-5	-5	1.72622866581	0.247064468935451
Healthy	1.18201984144793	1.27114594625956	-5	-0.630172107474672	-0.871665363246284	-5	-0.0800855193405684	-5	1.69829884846414	0.486461650585974
Healthy	0.0821603982051636	0.162304468914081	-0.651675662299613	-5	-0.811943791561631	-1.56575054760352	-5	-5	1.94984309557803	-0.936028993035238
Healthy	0.822388440983393	0.852446444312245	-1.83833258756226	-0.318397001269132	-0.6122721251321	-2.20901152491118	-5	-5	1.81341724669684	0.147509374704095
Healthy	0.968013844045668	0.682374352221925	-1.02691835039863	-0.956559123755526	0.127885178681767	-5	-5	-5	1.80663628625085	0.568301482962592
Healthy	0.777038756661665	0.586064937176531	-1.45543590250396	-0.56431486205837	-0.805707718448027	-5	-5	-5	1.68844144719363	-0.117663336462606
Healthy	1.32905885498123	1.08621527911307	-0.743258207374745	0.229878855226827	-1.10001543745061	0.439661054219567	-5	-5	1.59865232006282	-2.21538270736712
Healthy	1.16980399786065	1.74336871370763	-5	1.42255061042247	-5	-5	-5	-5	0.528415301936139	-5
Healthy	1.28504440375189	1.51927263410971	-0.0668469133851034	0.739222553056146	-0.376120406178485	-2.07160414774329	-5	-0.9009066402269	1.35305332178366	-0.705599915090189
Healthy	1.33501194323797	0.352932716697335	0.287353772714747	-0.777179518677832	-0.365865463937429	-1.05983228596593	-5	-5	1.79175217556	-0.306598454245195
Healthy	1.12458964072403	0.577264252650571	-0.619499325100805	-0.332406974706992	-5	-5	-5	-5	1.81803437900843	0.110512271046058
Healthy	0.734333292382781	1.47788450762902	-0.139290755482231	-0.364576576052315	-1.31229272037518	-5	-5	-5	1.7175009120102	-5
Healthy	1.4382949915536	-0.353478647861373	1.26264754574374	0.906292472393689	0.912979948364892	0.98128707512227	-0.68968912008066	-5	0.64323053727887	-1.67530608613823
Healthy	1.2399718020079	1.06053768834088	-0.38655990134121	-0.874746513975202	-0.626959199970321	-0.618812693365835	0.314903230698682	-0.556345932387095	1.69227323658703	-0.00732279433525169
Healthy	0.023565203688469	0.154548734966522	-0.584442417988289	-5	-0.878440155812499	-2.00744648216786	-5	-5	1.94864125272081	-0.884356210330059
Healthy	1.01192551492655	1.27090605359344	0.373946819106767	0.556649797452651	0.0865021989703695	0.563637687953054	-0.710255014844884	-0.765583962432964	1.66816880838699	0.223949986463138
Healthy	1.83663067256928	0.56372901337449	-5	-5	-5	-0.435653561537797	-5	-0.848476932435056	0.904061177042622	-5
Healthy	1.19946911769472	0.565065857113822	-0.740095680484731	-1.65698550284923	-1.19003647828599	-0.9399824574684	-5	-0.33656293447815	1.85451918859681	-1.17024608107502
Healthy	1.36914458272375	1.05050387790715	-5	-5	-5	-5	-5	-5	1.54189636278681	-5
Healthy	1.50432226622487	1.33865128477779	0.128428349963885	-0.0458202265168782	-0.0429245344350348	-0.864644690591225	-5	-0.662381027580614	1.37501598683142	-0.599859360242303
Healthy	-5	-5	-0.646468440922238	0.0280219376959488	-5	-5	-5	-5	1.58605705181959	-5
Healthy	1.1590007975902	0.786303413666709	-5	-1.29610704636746	-2.10237290870956	-0.91818479936772	-5	-1.59294918519575	1.37496452320617	-1.1644362483309
Healthy	0.772562262706915	0.409300654706503	-0.576328234710482	-0.94013377958906	-1.497163361379	-0.960823915623959	-5	-5	1.81862726547456	-0.610461822668051
Healthy	0.810167974081079	0.238625612417133	-2.70996538863748	-0.916891720805265	-1.30163843394489	-5	-5	-1.25095973129654	1.92852627465775	-0.824314271737918
Healthy	-0.697842304058984	0.181532041366838	-5	-1.03555179208334	-5	-5	-5	-5	1.94878176382614	-5
Healthy	-5	-5	-5	0.501820322845127	-5	-5	-5	-5	0.862689995074251	-5
Healthy	1.19649867613489	0.187295054693738	-5	-5	-5	-5	-5	-5	1.84668484152596	-5
Healthy	0.919708146996039	1.08501749709355	-5	0.0283922930053911	-1.33799812061008	-0.0148655490104612	-5	-5	1.63874895727773	-0.636726563309541
Healthy	0.991566730276188	0.430144420973206	1.3478824377477	-0.102186037370321	0.149966933399761	0.832347938451165	0.406810891427424	-1.63059858630338	1.26912260429473	-1.454940415306
Healthy	1.61250073156072	1.03450974126307	-0.650508778389783	-0.320408592317442	-1.141102042768	-1.44201185177509	-5	-5	1.33939677837791	-1.5508302678348
Healthy	0.496272176519722	1.52690852789945	-5	0.394679275545099	-1.78409818679597	-5	0.577452734555468	-5	1.477813402577	-1.66094626429086
Healthy	0.700911298355967	0.379009843008302	-5	-0.432879488060839	-5	-0.519777401415525	-5	-5	1.84510647765365	-0.758802290301944
Healthy	1.17262861453268	0.916327063385627	-1.09033701484598	1.16346730163669	-0.894898755450357	-0.449087102472324	-5	-0.38146033001425	1.65312593577939	-1.35922052265514
Healthy	1.73243340749085	0.905512012587943	-0.400804923653631	-0.0811155519434026	-0.162607290877398	-1.02956013704824	-5	-0.115652184229111	1.39237049433244	-1.22242819530859
Healthy	0.388956863573176	-1.05433450056787	-5	-0.744197014646302	-5	-5	-5	-5	1.82478341893324	-5
Healthy	1.38016871496151	0.5481411789253	-1.147581007063	-0.913818195350251	-0.96349087146727	-0.515685921723297	-0.924599044486102	-1.13217909195443	1.48777718125436	-0.134552517588909
Healthy	1.4800352718388	1.39219344254296	-0.991612769885841	-5	-5	-1.72010501998836	-5	-0.501083235934833	1.31557174461125	-0.931406019023349
Healthy	-0.40182253253475	0.53018816810803	-1.38059358911322	-0.442745508283658	-0.0435626208387891	-0.496577057262766	-1.58286059027267	-5	1.82761898520413	-2.25492520841794
Healthy	0.251287723840121	0.569321229191814	-5	0.0408475009392777	-0.815251802372059	-2.11350927482752	-5	-5	1.90065770827123	-0.16754857124995
Healthy	0.465156721487399	0.583202175739753	-5	-0.173206289849387	-0.742465414019321	-0.851428191067843	-5	-5	1.88908332357221	-0.618957157228091
Healthy	1.59137484970582	0.471692075086866	-5	-1.35154240571748	-5	0.667556610814051	-5	-5	1.5738501001937	-0.542163502274558
Healthy	1.36505291096668	0.641331305280507	-5	-0.507532963534855	-0.321281363602648	-0.233401278935736	-5	-5	1.62503531972859	-0.296579642674757
Healthy	0.702373660825005	0.39943661157057	-5	-0.394361009604141	-2.57511836336893	-0.49724523421964	-5	-5	1.84228127339165	-0.787359686465166
Healthy	0.0976598262205861	1.09266345998199	-0.45877032904686	0.131506387600275	0.102203804949571	-0.116361273648286	-2.05551732784983	-5	1.42141486892234	-2.5003129173816
Healthy	1.25615202533743	1.39039013178756	0.610608002041879	0.637594788049951	0.570556949155359	0.0154477791534408	-5	-1.51229613683627	1.27375062282768	-1.15168769637272
Healthy	0.0711821559900807	0.627354589372754	-5	-1.22709180502873	-5	-5	-5	-5	1.88757021171031	-0.936554046876967
Healthy	1.30953691183434	1.2164654489509	-0.365401829412031	0.261260489090183	-0.996237979171754	-0.949079163064597	-5	-5	1.53048951546585	-0.446092711772258
Healthy	1.32566443915296	0.855051295184395	0.428750148556301	0.347889845420078	-0.279047283298416	-0.129683898976804	0.433536227850722	-0.356932437050587	1.43796179412335	-5
Healthy	1.27454599970635	0.87207931710959	-1.13996161019281	-0.633539685715649	-0.612806006303132	-2.71669877129645	-5	-1.82856609905699	1.79464660839165	-1.31140222491883
Healthy	0.364387752496802	0.887733734153602	-1.91685585685695	-5	-0.476071531726597	-5	-5	-5	1.83731982484516	-1.75795576063045
Healthy	1.61175452511952	0.995650109505462	-5	-5	-5	-5	-5	-0.74734111049938	1.56355927509409	-1.24995468798823
Healthy	1.3378973282746	1.39918534151191	-0.733039601402304	-0.430567564075061	-0.949891037082132	0.260736637335948	0.79583484836913	-1.397831448621	1.34657593329465	-1.76980662113095
Healthy	1.64998571511213	0.927271275098885	0.456891120782468	0.966067074622154	0.732464527972401	-0.685879866210963	-5	-5	1.14760738804462	-5
Healthy	1.12461832626205	0.394607508547871	-1.06459351024765	-5	-5	-5	0.397362882303287	-5	1.89958146529662	-5
Healthy	0.243005785612138	-1.65462626944091	0.612489283997281	1.82636671899533	-2.90657831483776	-1.87160073128219	-5	-5	1.15964057197436	-5
Healthy	0.742782457534025	0.405281458785739	-3.00436480540245	0.678236952457281	-1.1378089689484	-0.808493095375848	-5	-1.31866829403083	1.67353732741631	-0.117697504181225
Healthy	1.22787565437681	1.54651317486873	-0.470095055871816	1.03318201138096	-0.300231628090408	-5	-5	-5	1.28210504686657	-1.23762157068804
Healthy	0.537332916754616	0.635510889371835	-5	-0.507141870802887	-5	-0.618921036757167	-5	-5	1.82952054426429	-0.82474918963844
Healthy	0.694671873372075	0.714383414436212	-0.314446347153674	-0.725565029925958	-1.27132163314909	-5	-5	-5	1.83230442683243	0.792939815358247
Healthy	1.43417067145473	1.29821447795502	0.132288513429503	-0.609789320890953	-5	-5	-5	-5	1.5996822462896	-0.975145051694982
Healthy	1.40167740141588	0.787808903854371	-1.71715139716536	-5	-5	0.243122417704339	0.591695545855708	0.747741094219958	1.24107557368241	-5
