c	Gammaproteobacteria	Bacilli	Actinomycetia	Coriobacteriia	Bacteroidia	Methanobacteria	Desulfovibrionia
Healthy	-0.863057587224632	-0.576246380387172	-0.386380137123638	-5	1.84254271757394	-5	-5
Healthy	-0.797402714307569	1.04127738440971	-5	-5	1.44296819319216	-0.115312232105268	-5
Healthy	-5	0.0761778721891595	-5	-5	1.60782353458438	-5	-5
Healthy	0.643753617233498	-0.128059470706939	-5	-5	1.62005856242637	-5	-5
Healthy	-5	-5	-5	-5	1.77740702855034	-5	-5
Healthy	-0.661185062582381	0.942928278040798	-5	-5	1.43106190503873	-1.37830453767072	-5
Healthy	-5	-5	-0.50834420628122	-0.909107374289637	1.35297240833051	0.551514649361419	-5
Healthy	-0.422347380134311	-0.837256416764585	-0.156343726517966	-0.0860431717511234	1.80195483869474	-5	-1.03800971255994
Healthy	0.390345054591028	-5	-5	-5	1.85366317484167	-5	-1.0112627247112
Healthy	-0.0434426082143211	-5	-5	-5	1.94546410429262	-5	-5
Healthy	-0.515856819701657	-0.933674074637962	0.576868634420806	-5	1.78193939038141	-0.05359195273942	-0.442023868944166
Healthy	-0.262155609446585	-0.396541662590933	-0.988767989680634	-1.5303252274482	1.82317768610216	-5	-1.776763726897
Healthy	0.402813144789682	0.933324270283854	0.0220405087586452	-0.0192469241575342	1.39767935377861	-0.119317858835628	-1.04067235402783
Healthy	-0.0632450498048795	-0.404503778174426	-0.468955594731762	-0.0448705060065845	1.83694396722329	-5	-0.366329593948556
Healthy	0.18840532883004	-0.723745051978275	1.14109152871876	0.0917935351103722	1.43810435282958	-5	-2.19044028536473
Healthy	-0.792500276692695	-1.34998404752816	-0.0198511300332509	-0.604848408495457	1.80571170145737	-5	-1.13542959314657
Healthy	-0.0890929155365384	-0.0942364906135671	0.341920978427319	-0.784891418946907	1.64483774025466	-2.05700040663396	-0.708786599726403
Healthy	-0.0162249147147869	0.394763280377567	0.268727702786551	-5	1.07436107015053	-5	-5
Healthy	-5	-5	-5	-5	1.96395230883235	-5	-5
Healthy	-0.773168189341279	-1.14636261804141	-0.0318206967250459	-0.678629442339184	1.80347056764337	-5	-1.32569011105852
Healthy	0.516055203229235	-5	1.4832390086362	0.0945689474355432	1.40835463105968	-0.352548565431461	-1.15939212099071
Healthy	0.966427099553072	-0.527214306247781	0.0105670673745216	0.145342493499925	1.67533530031913	-5	-0.751609814827489
Healthy	0.374632885294772	-0.167868065189191	-5	-5	1.56516243822979	0.545057108663673	-5
Healthy	-0.349779927514109	-5	-0.511590311096802	-0.641246860238479	1.76901718507449	-5	-0.255707016877324
Healthy	-5	-5	-5	-5	1.74941317920374	-5	-5
Healthy	0.0228570923278079	0.0877672249475041	0.568132466181605	0.139460325399969	1.74152078924229	0.843977356390357	-0.955029294707231
Healthy	-0.357555265834189	-5	-0.787067008291986	-0.782542377461419	1.72431626530309	-5	-0.513427849481644
Healthy	0.492504764325413	-1.21424320003736	-5	-5	1.89865372549545	-5	-1.52085675202139
Healthy	-0.35762452420095	-0.488919154460882	-1.17366599437778	0.451901515986537	1.05923994307263	-5	-5
Healthy	-0.942219823205418	-1.03058408764602	-0.864803720393399	-0.555752164203925	1.82287943854274	-5	-0.582096718008771
Healthy	-1.38605252321965	0.720337120928871	-0.754635412365237	-1.22892721677881	1.54040443731077	-1.42770939384858	-5
Healthy	0.304669292772295	-0.41201978854847	-0.0971652359952702	-5	1.36222396999541	-5	-5
Healthy	-1.20474581741912	-0.0943983817231482	1.15191322113061	0.491033747759159	1.57856105284695	-5	-5
Healthy	-0.228434565083464	-0.179654018745062	0.0641995820270581	-0.206447075913407	1.65565630073903	-5	-0.17935199218262
Healthy	1.34715509116996	0.771605116847305	1.10330005777083	-0.496359099486777	1.32889453849221	-0.118364312545318	-1.39469495385889
Healthy	1.14232813490194	0.727236167812003	0.188146330894504	-0.312141207271612	1.46581380868603	-5	-2.42481215507234
Healthy	-5	0.673204360100474	-5	-5	-5	-5	-5
Healthy	-5	0.17968676913365	1.83585297360024	0.37376686840687	0.81064443175019	0.537218220262966	-5
Healthy	-0.731164710003414	-1.58252830679671	-0.968914851960519	-1.28017171374567	1.89330964977915	-5	-2.4907974776689
Healthy	-0.93979337893265	-1.70158361993871	-5	-0.485186705000715	1.83379169774216	-5	-1.15983115075924
Healthy	0.297390601631986	-0.162417874230159	-5	-5	1.64644803572466	0.524288346573595	-5
Healthy	-0.387269109251658	0.00466952976878777	-5	-1.16165473122401	1.8199770269732	-5	-0.677532607868929
Healthy	-5	-5	-5	-1.01367622294923	1.78298101002819	-5	-5
Healthy	-0.234547528833561	-0.815734556937892	0.134298259474955	-0.524968377933594	1.42952538663678	-1.29370904274124	-0.260127154976869
Healthy	-0.00555086298596401	-5	-0.722070053353081	-5	1.82264612874743	-5	-5
Healthy	-1.00217691925427	-0.844633593353295	-1.9115095298176	-1.48571795213962	1.68432497337923	-5	-1.46445272082333
Healthy	-1.00454031337894	-1.64054397987901	-2.17783192063198	-0.487342281167402	1.8297521192697	-5	-1.05144033789104
Healthy	-5	-0.794362640520571	1.07682897318921	0.161897817711946	0.990610093104332	-5	-5
Healthy	-0.541770201776432	-0.833362705768195	0.118473058080545	-0.223073738410627	1.63325792323244	-5	-2.03763066432998
Healthy	-5	-5	0.887898488096872	-1.39804859586648	1.42278150426232	-5	-5
Healthy	-0.499159995382212	-0.81485464232435	0.748805681693747	-0.151669221390676	1.64600905462155	-5	-0.959674620800276
Healthy	0.207954652501947	-1.41975949173462	-0.249923800432165	-0.641532136123079	1.80757865826672	-0.781543273599524	-0.692503962086787
Healthy	0.382191806430744	0.630554991806819	1.88220305246204	-2.6458915608526	-1.03512779136222	-5	-5
Healthy	-0.390096252811458	-5	-5	-5	1.87582922732215	-5	-5
Healthy	-0.281581358170344	0.525157579319065	-1.24772101453988	0.492297919490496	0.860286487204345	-5	-2.41907502432438
D065626	0.510144041057844	0.48273212914795	0.338665621780072	-0.10850156925901	1.70374598831824	-5	-5
Healthy	-0.492306007345083	0.863164581511524	0.544190870276309	-0.0438892230612707	1.23825516684866	-5	-5
Healthy	-1.91470942176993	-0.428058364925538	-0.928338876558212	-0.444796689012858	1.47501082035209	0.305336319377075	-0.137159295824245
Healthy	0.802889293799591	-0.42109731395237	-0.674730698266926	-5	1.83747808311795	-5	-5
Healthy	-1.83564714421556	-5	-5	-5	1.7506441388726	-5	-5
Healthy	-0.538081488191045	-0.125321084009917	-2.80687540164554	-0.348363453325772	1.18680919257987	-5	-1.53895190832934
Healthy	0.695446651329333	-0.905214532180442	-5	-0.885923039175911	1.81071051660423	-5	-0.8142029525538
Healthy	0.251460573491714	-0.962254870730408	1.22821345892805	0.625892494923303	1.36104318842067	1.2237531187344	-5
Healthy	0.500023667813675	0.536620299880092	1.44766105619704	0.994200092992005	0.94218520903356	-5	-2.83268266525182
Healthy	-0.0107148538747678	-5	-0.735890843694192	-5	1.8241782456051	-5	-5
Healthy	-0.388797307817826	-5	-5	0.515377033954657	1.2472517876423	-5	-5
Healthy	0.468887646476917	-0.582694416755474	-0.112686587072809	-0.197780610273388	1.84696335599573	-1.61834351741421	0.135940038131768
Healthy	0.0816353015029508	-1.4521022824369	-5	-0.916748282778397	1.8142347398921	-5	-0.43297363384094
Healthy	1.4364395209235	-0.255339391603912	1.40595442475485	0.197112322602376	1.59569348339584	-5	-1.30068269897862
Healthy	0.824215027671358	-0.696328855335979	-1.19531548509306	-1.95116991347165	1.56053726979343	-5	-0.8168725712986
Healthy	-0.000778083715473187	-0.73593812928212	1.23128298722504	-5	1.7216526087647	-5	-5
Healthy	-0.959358108455463	-5	-0.302256436198012	-0.817015032996418	1.4786024207943	-0.600153287287078	-5
Healthy	-0.166687109797217	-1.27392512978463	0.0244487223627445	-0.372091614314973	1.90098442584262	-5	-1.13984173868172
Healthy	-0.930368897379657	-1.24710684511541	-5	-5	1.75209518000327	0.340136628640632	-5
Healthy	-5	-5	-0.0350053792918863	-5	0.49676502756721	-5	-5
Healthy	-0.280859380304785	-5	-1.13548891894161	-1.06696850489759	1.77703142722505	-5	-1.26082336808927
Healthy	-0.583043454609657	-1.94730605807503	0.258931660447833	-0.87328429631426	1.69546276325416	-5	-0.0591200949505213
Healthy	-0.758752448736284	-1.52563802396737	-0.498174206727651	-2.34486156518862	1.83444988881613	-5	-5
Healthy	0.507693992654917	-0.58232905867489	-0.100546122433715	-0.177459267523944	1.84649855058189	-2.55129368009492	0.17201588684082
Healthy	-0.882397308309916	0.553938826260645	-0.787892334452341	-0.668896773623501	1.4680176437451	-5	-5
Healthy	-0.831502516476967	-5	-1.32569011105852	-5	1.77857375809228	-5	-5
Healthy	-1.9072793553159	-1.01488802046065	-0.418220954271541	-0.59444875171769	1.79207257598518	-5	-1.91186391129945
Healthy	0.399720435904855	-0.128502955873118	0.426281854261306	-0.0803676203455528	1.65685779237567	-5	-5
Healthy	-0.69103029182175	-1.35008128126458	-1.06148027482351	-1.33049716589566	1.88959053835307	-5	-5
Healthy	0.477451193165175	0.572037048353441	1.19291714535997	-0.16366955351604	1.02805532332265	0.369735215355922	-5
Healthy	-0.757632523088562	-0.980260767325295	-0.00769396356281621	-0.620313848093045	1.80965208497098	-5	-1.14966014541652
Healthy	-0.51934641115663	-0.432797127241516	-0.231213953091986	-0.718262328293082	1.35426406547724	-5	-5
Healthy	-5	-5	1.09485912998255	-5	0.98631302039788	-5	-5
Healthy	-0.280395293036378	-1.05017104106469	-0.415917661481628	-2.01322826573375	1.85867372021906	-5	-1.62305824285324
Healthy	-0.190480686730583	0.0708945217607143	-0.0996110205985424	-1.25547232652743	1.5552751452315	-5	-2.61261017366127
Healthy	0.00727824733424441	-0.179726273618081	-0.220288096973783	0.0260999796408983	1.34054801579334	-1.10946720807226	-5
Healthy	-0.568668406994174	-0.657182685364267	0.731814314130735	-0.146028159432728	1.65087086601328	-5	-1.10801676914803
Healthy	-0.221479756106773	-0.914780798955058	0.392100487861316	-0.172417509682695	1.40506037969807	-5	-1.137093786437
Healthy	1.06853575468981	-0.657182685364267	-1.28382965214015	-0.749067929799886	1.82606799653994	-5	-1.79075315124663
Healthy	-0.434541804904012	0.096631975558161	0.190233620600687	-1.18065351591955	1.64176086830927	-5	-1.67840156953466
Healthy	-0.436174937748508	-5	-5	-0.595611064469456	1.81110728434546	-5	-5
Healthy	-5	0.218301753029135	-5	-5	1.48105503051512	-0.442264282181728	-5
Healthy	-0.754068045661398	-0.369857001654199	-5	-1.75970041799729	1.54060623367593	-5	-1.11092250734994
Healthy	-0.977324238046272	0.184430207877763	-0.170664058398774	-1.24733705687903	1.67239834118465	-5	-0.309706436233518
Healthy	-1.485053994692	-1.47625353318844	-5	-5	1.43424098373129	-0.530678815484752	-5
Healthy	0.572622573478683	0.380764992915073	-0.0516970787232204	-0.135827374497988	1.50426426580222	-1.67154337219235	-0.314596618130257
Healthy	0.320590742907043	0.234707056066243	-5	-1.82535880733955	1.20141023489937	0.503993487978851	-5
Healthy	-0.495230195702161	-0.185419483989681	0.579247254748209	0.327465195799859	1.70562469906964	-0.323965188805379	-2.00612308505879
Healthy	-0.763236077812193	-2.4907974776689	-1.53565951537233	-5	1.89966354826678	-5	-5
Healthy	0.324566403393517	0.710203707477975	0.6833892931833	0.614111191102004	1.26258918765617	-5	-1.25134690657573
Healthy	0.0215035318434545	0.402226981529326	1.3779453811891	-5	-1.70465285166638	-5	-5
Healthy	-5	-0.276330927538517	-1.3101585908625	-0.955970090053534	1.78447471509866	-1.39653084026616	-1.6763354643919
Healthy	-0.429608856220169	-2.58169870868025	-0.248436079929623	-0.353547259107063	1.75606407540919	-1.41896105122783	-1.55579901113584
Healthy	-0.667561540084395	-5	0.228726213962935	-0.716156242204156	1.77214142242619	-0.679604429763531	-0.0530174728182011
Healthy	-5	-5	-5	-5	1.27079129570339	-5	-5
Healthy	-0.926978545640261	1.03636536472617	0.643946898659506	0.112397187486525	1.53846564939347	0.496079591179941	-1.09301884677115
D065626	0.606656474459833	0.904945882005835	0.203342986622247	-0.396065735238785	1.64635500015847	-5	-0.927125403189011
Healthy	-0.239909396081697	0.661255030385999	0.283866348473469	-0.36276051220107	1.71454417114969	-5	-1.18409034911323
Healthy	0.413244425737604	-0.0650674712771137	1.33301599039862	-5	0.309368234427012	-5	-5
Healthy	-0.560967467879587	-1.91257354296371	-5	-5	1.8404755896142	-5	-0.880282340894505
Healthy	-1.10812816955442	-0.130903284670576	-0.754857627347038	0.0749480250975988	1.7787785697713	-5	-5
Healthy	-0.160597379345863	-0.43599712553065	-5	-5	1.79873935950129	-5	-5
Healthy	-0.133145789264882	-0.427686139077251	-0.501041934213615	-0.0247612541664674	1.82891195902718	-5	-0.372009781970118
Healthy	0.966157695702293	-0.949040540228349	1.12085876128417	0.371616390024506	-1.34093992775906	-5	-5
Healthy	-1.82798119057544	0.37755029096515	-1.95900230757651	-0.947767909747666	1.3458583405568	-1.03767802727042	-5
Healthy	-5	-5	0.836920702398021	0.312071521302931	1.51354080269059	-5	-5
Healthy	0.205304532544046	-0.731468829613177	0.0841328210226966	0.505967581890085	1.45456453532834	-5	-1.23920068836928
Healthy	0.138116306359853	0.493825964913141	0.00642325250764307	-0.769653277582523	1.28341589445138	0.0492684289258104	-5
Healthy	-0.722230389916349	-1.05041484867335	-0.742681486902361	-5	1.52518025986167	-5	-5
Healthy	0.863912029934059	0.136416137341801	1.8261669022567	0.25175742218101	0.979643508462589	-5	-5
Healthy	-0.48205232800475	-5	0.625327887694976	-5	1.85269446506605	-1.44357687862871	-1.33245366048848
Healthy	0.212797319988354	-0.00365910219171063	0.714010209398879	0.069893693873133	1.0609451289678	-5	-1.45779721756597
Healthy	-5	-0.261013438254704	-5	-5	1.90459362284092	-5	-5
D065626	-5	1.1899283175014	-1.64359167296102	-0.119226410369008	1.20825319307268	-5	-5
Healthy	-1.14514763758217	-2.76955107862173	-2.30277065724028	-0.573814174755489	1.80137551083457	-5	-1.6714165502858
Healthy	-0.214406820326175	-1.48878529886361	-1.54668165995296	-5	1.86931909803268	-5	-1.27148389524023
Healthy	1.24807728828755	-0.352949725131461	1.39302105861864	-0.145693958198919	0.345159961936636	-5	-5
Healthy	0.192302558859347	-0.442974277613617	-1.5620909644605	-0.169693682416792	1.73520274469009	-5	-0.858801155095263
Healthy	-0.19271533841176	-5	-0.778090453411866	-5	1.96523473061779	-5	-5
Healthy	0.105860884950425	-0.485412405636837	1.51093020866172	0.433469002823628	1.23054317859827	-5	-5
Healthy	-0.605478277325087	1.14920802414407	-0.203849067415984	-0.365683982781584	1.43044143776264	-5	-1.09055095301873
Healthy	-5	-0.745838779152574	0.635517926054137	-0.019196989859018	1.1955379585955	-5	-5
Healthy	-0.267413263287874	-0.244735108587753	0.277373095608309	-0.313024291605835	1.68544380891968	-5	-0.849090126298878
Healthy	-5	-5	-5	-0.974530280938944	1.78489510943545	-5	-5
Healthy	-0.876573064995579	1.25747121574287	0.798086179267052	-5	1.36251357545592	-5	-5
Healthy	0.499839608639899	-0.640487039405374	-0.0837619362956995	-0.237343939160307	1.8416174048165	-1.40516564441668	0.125201405320575
Healthy	-0.282554190189904	-0.46464257633757	-0.525346746637937	-0.0479004629410154	1.82581518554995	-5	-0.337383809179138
Healthy	-0.553214380698812	-1.88239730830992	0.355627730921342	-1.12563416426995	1.75204152979914	-5	-0.799423073245152
Healthy	-5	-0.287720784982634	-2.14630178822383	-5	1.90850673305989	-5	-5
Healthy	-0.0175071523717065	-0.991612769885841	-0.196802446025727	-1.30918394201908	1.91821083569667	-5	-5
Healthy	-1.00585888887388	0.0544674993892071	0.11038092944186	0.12846712192971	1.42766362070676	-5	-0.207881581697575
Healthy	0.717658023096461	-1.15533647175976	-5	-0.991655370747311	1.79510990409764	-5	-1.14104194528199
Healthy	-0.466672882945576	-1.13153190097901	-0.446723953862901	-0.714150259506558	1.88438068943036	-5	-1.85078088734462
Healthy	-0.835409239809776	-1.9734667354767	-0.559878396812196	-5	1.84251276060912	-5	-5
Healthy	0.198093237740242	-1.88840147511961	-0.805791020353318	-2.46852108295774	1.51855894624663	-5	-1.3669357273085
Healthy	-0.523255297027324	-0.457498236785255	-0.0477937900371892	-0.161188675642342	1.44441488204482	-1.32257556229875	-0.499914538762345
Healthy	-0.391666553469254	-0.909600850744537	-0.234487908827371	-5	1.90860751553856	-5	-1.03843653763793
Healthy	0.451235160988187	-0.357347556978414	-5	-0.284481332099067	1.75300706457041	-2.5543957967264	-1.33903970822392
Healthy	-0.747389659432627	0.371889472033078	-0.560004526046192	-0.523530676073616	1.50457605912025	-1.52273400457515	-1.78941397509484
Healthy	-0.474955192963155	0.0899651317323379	-0.0930618909737584	-0.750165958403208	1.62599793032534	-5	-1.01809082990921
Healthy	-5	0.78604049944904	0.707864715198395	-5	1.94761372562046	-5	-5
Healthy	0.170496405744848	-0.578379622893167	0.813939750377139	0.0184133700620316	1.57409843341357	-5	-1.59380057633669
Healthy	-0.793093207069136	-0.269516505447269	0.69533104825297	0.159597267987408	1.5869428080554	0.730618375263483	-5
Healthy	0.60540525638235	-5	-5	-5	1.80405188283403	-5	-0.523501680581423
Healthy	-0.457224351765375	-0.0126510825574994	-0.445183879393751	-5	1.29517594888687	-5	-5
D065626	0.441052249761163	-0.287914574295742	0.220714630072002	0.294600682317405	1.19483723701043	-5	-5
Healthy	-0.308308624308948	0.784530282395447	1.95499752516448	-0.570457652820567	-0.750899522817078	-5	-5
Healthy	-5	0.392586167663493	-2.25492520841794	0.278911289791332	1.06535298595056	1.28928809720048	-5
Healthy	-5	-5	-5	-5	-0.155715472540559	-5	-5
Healthy	0.285656307864311	-0.187420844590953	0.534801302478325	-0.534810541887702	1.56942974388774	-0.632215587718846	-0.502158461673342
Healthy	1.03562782735063	0.393459375963419	0.65011413645341	-0.458745350213741	-0.0680440443258964	-5	-5
Healthy	-0.61726273423867	-0.648416255758266	-0.338622773360253	-5	1.66268711145279	-5	-5
Healthy	-5	0.277710041423315	-5	0.695981352939585	0.611238836702348	1.68735208619593	-5
Healthy	-0.93569179331704	0.519054497364381	0.251844978120245	-0.442757545770857	1.63264008257777	-0.236010781527727	-2.41907502432438
Healthy	-0.798520941053911	-5	1.3250250605027	-5	1.33095670781727	-5	-5
Healthy	0.161439879511266	0.612146777517957	-0.362480251169119	-0.784891418946907	1.40133918373497	-0.00819377547239393	-5
Healthy	-0.132102555474055	-0.0969208705058233	-0.123447327346279	-0.418904075893949	1.61520848938355	-5	-0.705776341023414
Healthy	1.65999383396027	0.098366796439331	1.43007360359916	-0.813382648146363	-1.27400674107528	-5	-5
Healthy	-5	-0.137707579792819	0.23595243448777	-0.871762329230813	1.22487554625331	-0.0607404032984566	-5
Healthy	-5	0.651091847896028	-5	-5	1.86769618356046	-5	-5
Healthy	0.719845670931388	0.594017768278563	-5	-5	1.88294735651984	-5	-5
Healthy	0.0651724894853563	-0.916389894837689	-2.08565684288056	-1.98338445244282	1.9030546991317	-5	-1.52360317327467
Healthy	0.952750318793969	0.572855344883505	-5	-1.62360555796273	1.24897050711718	0.829489675415118	-0.99891561870778
D065626	0.680513184203504	-0.29654525468797	0.150615232834831	0.119631938967891	1.01494202822247	-5	-5
Healthy	-1.11719095860756	-1.40638169187046	0.205288290557362	-0.618163200001657	1.83052913354421	-2.13906337929991	-1.32642620357695
Healthy	-0.430661209957077	-5	-0.498461497350025	-0.96273290543129	1.77463957274444	-5	-0.39365088567708
Healthy	-0.149102693910017	-1.19873352951038	0.0560048536686308	-0.2872745559405	1.92427013476031	-5	-1.16215913834448
Healthy	-0.522705062221873	-1.15310645668337	0.564887296907726	-5	1.77722586939245	-0.0539261880148035	-0.444252785912791
Healthy	-5	-5	1.97543277360704	-0.447441283694725	-5	-5	-5
Healthy	0.0181677036515243	0.276675452072737	0.144670706772752	-0.716563075472224	1.7779730083094	-1.66174276975374	-2.28232949699774
Healthy	0.0478392780475528	-1.05492551152127	-5	-0.970738004195825	1.81390768726538	-5	-0.413019083418952
Healthy	-1.1751585282463	-5	0.553907288227742	-5	1.92516351880787	-0.169796401074296	-0.407379178678018
Healthy	-0.354184881703358	-0.394350241482898	0.263669201508103	-1.10701544928928	1.7148881983792	-5	-5
Healthy	-5	-0.589695266105724	-1.48188105285685	-1.75870261289001	1.7607108617359	-5	-5
Healthy	1.07161398700761	-1.50307035192678	-2.54668165995296	-0.400793994569468	1.76738230831409	-5	-5
Healthy	0.447983956055377	-0.357614629472314	-1.59499533494963	-1.78383409771401	1.63583144530317	-5	-1.4068247365219
Healthy	0.854310293614356	0.616755850540927	-0.0908774117725586	-0.868188928729658	1.32196877934381	-5	-0.87331673661171
Healthy	0.228251461550436	-0.78404535613087	0.533322029375106	-0.0820535929635507	1.23616175187558	-5	-2.34486156518862
Healthy	-5	0.69533542771815	0.929046294513347	0.311472007829608	1.51515335032725	0.263479836480346	-5
Healthy	-0.424916120981977	-2.41566877563247	0.614141814671173	-5	1.84834839069379	-1.23995467203419	-1.12470717462899
Healthy	-5	0.934893176790706	-0.273150586456774	0.497251791669375	0.459546273157015	-5	-5
Healthy	0.651164578527951	-5	-5	-1.56193254954651	1.9032631816642	-5	-5
Healthy	0.916751798725431	-1.55909091793478	-5	-0.501937685418017	1.85084612389894	-5	-5
Healthy	0.052516956831069	0.245717428865753	1.52996160370238	-1.2938798902973	1.77344069964559	-5	-5
Healthy	0.479723552460678	0.617893188164537	1.25546451732129	0.0712153322997797	1.18061726202195	-5	-1.11958660012208
Healthy	1.30986258050826	-0.626738493838318	1.36224528218783	0.198712057460401	1.68229782004323	-5	-5
Healthy	0.874723540535805	1.02599772678049	0.605180020305508	-0.0786257045815256	1.40328802697691	-5	-5
Healthy	-0.113588244639883	-5	-0.607848455021177	-5	1.81960762739526	-5	-5
Healthy	-5	1.41671138640053	-5	-5	1.52764549395411	-5	-5
Healthy	1.01891717585528	-0.795635795378995	-1.84618513565547	0.143972939718956	1.105980670987	-5	-0.181919335507796
Healthy	-0.749336080536756	-0.342074516243062	-0.905214532180442	-1.18236853280948	1.82927333898101	-5	-2.55284196865778
Healthy	0.315260628018278	-1.99182581599357	0.542352298552754	-0.604673606930649	1.60129615602812	-5	-0.509465654196324
Healthy	-0.659278342686993	-5	-1.20558166912586	-5	1.89869935346026	-5	-5
Healthy	-1.1944991418416	-1.88706002391592	-5	-0.476839055011398	1.8290642979642	-5	-1.0537442928006
Healthy	-1.40175680834638	-5	-5	-0.684596495365649	1.7963235355279	-5	-1.39609816826833
Healthy	0.0837605399498365	0.314482386367615	0.60112742913338	0.0838178347364504	1.56499325937005	-5	-1.33837659077077
Healthy	0.291901400465467	0.213127114761758	-0.00900886138847294	-0.615951397971382	1.60358916123961	-5	-1.18735398376688
Healthy	0.609572000332307	-5	-5	-1.86012091359876	1.80344844332925	-5	-0.527258173638795
Healthy	-1.005638848092	-5	0.416593913860068	-0.85325198636936	1.62812500319941	-5	0.140240847756518
Healthy	0.621221994577762	-5	-5	-1.45345733652187	1.91048811961252	-5	-5
Healthy	-0.289028431777928	-0.607408556191046	-5	-0.862930869160591	1.95008188654533	-5	-2.29670862188134
Healthy	0.0890321147870614	0.287837546554872	0.838018101412819	0.0153513712649288	1.58926468487461	-5	-0.358873067196491
Healthy	-1.04527520902094	-1.78968148017377	0.234638747499467	-1.35674477497523	1.60512471722702	-5	-5
Healthy	0.214470300115669	-0.809192239868098	-0.573521271275756	-5	1.93752952654046	-5	-0.987289287258213
Healthy	-0.262863039644452	-0.530605127566646	0.595145558352882	-5	1.28096742224143	0.0361336451130129	-5
Healthy	-0.82672629854742	-0.0273390328328716	-0.739713904090141	-0.589374585401875	1.33889992485897	-5	-2.83564714421556
Healthy	-0.750777176003326	-0.571849001255554	-0.433468234296793	-5	1.83787417058826	-5	-5
Healthy	0.0976251412103128	0.228569731320455	-0.591743070391283	-2.06048074738138	1.82604213215576	-5	-0.750459235498362
Healthy	-0.497941777242894	-1.18601892436353	-0.901217875685308	-1.82044820883481	1.81857978519338	-5	-2.82681373158773
Healthy	-1.63413778459744	-0.524881108872333	-5	-1.57741016014852	1.92380652678384	-5	-5
Healthy	0.0407565703279443	-1.92190584959359	-5	-5	1.3933459756768	0.353641225272328	-2.37263414340727
Healthy	-0.914852187873096	-0.529163362718575	1.46009192249282	-0.767232525823657	1.56926760566531	-5	-5
Healthy	0.627575783132953	0.0284980508244704	0.597859660262605	-0.0183444536909391	1.59989038299966	-5	-1.72101788313456
Healthy	-0.1579652075551	0.0145415389504717	-0.920529320764786	-0.637366754727643	1.28347468565735	-5	-1.10385974855798
Healthy	-5	-5	-5	-5	1.73480030947199	-5	-5
Healthy	-5	0.0375898256997873	1.21643220550544	-5	1.16511428548047	-5	-5
Healthy	-0.00855240199619718	-0.431481473913975	-5	-0.490367429873487	1.74760956495714	-5	-1.51798442354929
Healthy	-0.120405283978251	0.814973698954037	-5	-5	1.6687763266025	0.478958770536424	-5
Healthy	-5	-0.556549250116459	-5	-1.4459956789881	1.92437538893302	-5	-5
Healthy	1.35173679983976	0.50269335101933	0.755051964732433	-0.607901272836006	1.58542034388417	-5	-1.78914663468511
Healthy	0.503679031880346	1.48328682386099	1.30505693840378	-5	1.48255360215869	-5	-5
Healthy	-5	-5	1.23922888489176	-0.0834986764542746	1.65906949883315	-5	-5
Healthy	0.717305109338064	-1.06288348923295	-5	-0.916461548769861	1.79676375806494	-5	-0.737050825284472
Healthy	0.200798532796138	-0.198561986875964	0.713582936346478	0.516712492904652	1.55238151146945	-5	-2.67571754470231
Healthy	0.466347044441233	-0.462823380455493	-0.293948248142934	-0.86087686589042	1.39399473083586	-0.808185828001658	-0.13485455310481
Healthy	-0.286593467832309	-0.387036107280457	-1.13477754370982	-1.36632959394856	1.81626271581759	-5	-1.76649623965887
Healthy	-0.376709350192335	-0.552872990800149	0.179206976155487	-1.4427334711301	1.74679317765437	-5	-5
Healthy	-2.52724355068279	-0.0132103570522037	0.562869557625187	-1.58636500280144	1.81465938072068	-5	-5
Healthy	0.0353696933221023	0.371658839715409	0.0487990366618964	-0.759875269831434	1.3717845033886	-2.06398920428479	-1.72010501998836
Healthy	-5	-5	-5	-5	1.77492311481107	-5	-5
Healthy	0.640177224930746	-1.76751213364701	-2.55909091793478	-5	1.96777147739917	-5	-5
Healthy	0.438475894273104	-5	-5	-5	1.85518843294268	-5	-1.45469288353418
Healthy	0.00232160207282551	-5	-0.666149854897455	-5	1.82536106609928	-5	-5
Healthy	0.155827756935741	0.803988732596285	-0.708342603897819	-5	1.26061320210048	-5	-5
Healthy	1.08126231317111	-0.705049045534732	-1.19702114466474	-0.837614844142759	1.81284145825133	-5	-1.35684353438029
Healthy	-0.664101007974888	-1.98674133471648	0.315873824847141	-0.510984217081489	1.68687613730565	0.977904142832697	-1.16832215080853
Healthy	1.01092253615009	-0.755772374267092	-1.58120170940965	0.192743031141627	1.11358374126071	-5	-0.169077880141475
Healthy	1.01147105617594	1.10415614297317	1.32504088179904	0.918554006672416	0.941389673979714	0.553549292350953	-1.43368037847519
Healthy	-0.469313754668806	-0.632178347581462	-5	-1.00265730939838	1.70834712329903	-5	-0.254566048586467
Healthy	0.614401500203339	-0.629949762925132	-0.280229667695659	-5	1.8193013867383	-5	-1.80631897045872
Healthy	0.639371924008928	-5	-5	-1.2401056259745	1.90809590978221	-5	-5
Healthy	-5	-0.461815999141732	-5	-1.24420134302617	1.39573253496233	-5	-5
Healthy	-1.38289476949762	-5	-2.27654432796481	-5	1.94246597978493	-5	-5
Healthy	0.616270659235917	-5	-5	-5	1.96357445137532	-5	-5
Healthy	-1.76045027915953	-2.53910215724345	0.117437025282619	-0.373259403747184	1.82802964801372	-1.66816795556375	-1.1834273039739
Healthy	-0.421968539812042	-1.54333037057624	-2.77469071827414	-5	1.84469967136493	-5	-0.942638237014961
