c	Bacteroidia	Actinomycetia	Gammaproteobacteria	Coriobacteriia	Verrucomicrobiae	Methanobacteria
Healthy	1.24842989420321	0.148689011599689	1.2902666185344	0.378793855109683	-0.164639237108566	-5
Healthy	1.83502581433832	-5	0.791988028378919	-0.198973803088793	-5	-5
Healthy	1.82068627140843	-0.357535479757879	0.618298136481465	-5	-5	-5
Healthy	1.81671207191845	-0.847528189663964	-1.00850811108984	-0.568330728686255	1.01449575722456	-5
Healthy	1.88327812180204	-0.453173657228487	-0.640202448965599	-0.651111276928562	-5	-5
Healthy	1.48604234517561	0.583910297668882	-0.472254130923812	-0.265856506766303	0.268123784418661	0.467473431219567
Healthy	0.723920914187621	0.422916340679664	-5	-1.60153915039178	1.73663398446299	-5
Healthy	1.33906049974826	0.292749911237869	-0.0825417560222547	-5	-5	-0.334747433496518
Healthy	1.77492311481107	-5	-5	-5	-5	-5
Healthy	1.72921153865345	-0.302439394245994	-0.547569506300401	-0.0853395694107782	-5	-5
Healthy	1.83366623303694	-0.453050376177953	-0.110787967546536	-0.0283299388743955	-2.36051351073141	-5
Healthy	1.55289771112	-5	0.0864274614344255	-5	-5	-5
Healthy	-0.0385219530147234	-1.02040610415107	-0.228978720109968	1.00799130710497	-5	-0.51136468891787
Healthy	1.40492022493567	1.35894169932343	0.232681069160143	0.226731333500085	-5	-5
Healthy	1.19197777299771	-5	-5	-5	1.47601543720853	-5
Healthy	1.62233569129703	1.05614722321548	0.19301044185402	-1.41532961553565	-5	-5
Healthy	1.77859429422324	-0.265568236946947	-0.210574420711631	-0.132821352127072	0.228964677405161	0.195921781500569
Healthy	1.66576770688213	0.376536810332887	0.492433497837666	-0.297164655436686	-5	-1.10985853993542
Healthy	1.80414522743498	-2.17263072694617	0.156721744545782	-5	-5	-5
Healthy	1.93814916597494	-0.699382780193418	0.209852667847063	-5	-5	-5
Healthy	0.555871611721586	-5	0.0625368603794132	0.0379720115567788	0.343816107575625	-5
Healthy	1.33979913519741	-0.640733835393251	-0.460848596554507	-0.537272662227901	0.540321965311277	-5
Healthy	1.78325923136912	-5	0.872752217042514	-0.20807087022733	-5	-5
Healthy	1.5079966573955	0.69419527720664	0.38151578301283	-1.89483057200067	-5	-5
Healthy	1.55773932500018	0.0440809219342974	-5	0.206358960871803	0.238565439644041	-5
Healthy	1.65517398401089	-0.084278388962149	0.913997594223057	-5	-1.776763726897	-5
Healthy	1.80654950990019	-0.0799079941522314	0.658422588577606	-5	-5	-5
Healthy	1.76163665833372	0.535582709682125	0.382721073867374	-0.799833753636892	-1.62123882468363	-5
Healthy	0.979719964512406	1.46549944089116	0.363201932709326	0.00936164803691737	0.192405747497581	0.0619611199595877
Healthy	1.07247048230389	0.374521060741446	0.354882177263644	-0.530325227448202	0.0605316437121939	0.270098613196524
Healthy	1.84232760568281	-0.610798464471666	-0.852973284777769	-5	-5	-5
Healthy	1.92943711460817	-5	0.103420552116717	-5	-5	-5
Healthy	1.48353523556092	-0.976500618451988	-5	-0.422106261696414	1.36159205056111	0.359393376976146
Healthy	1.4568949124592	-5	0.770952108664522	-5	1.29897549091659	-0.266553949807694
Healthy	1.49787604201558	1.569241142708	-0.733063088840827	0.0358058304197105	-1.56863623584101	-5
Healthy	1.05771363791983	-5	0.618608654892877	-0.104776413030379	-5	-5
Healthy	1.88527022354315	-5	-0.254729976011012	-5	-5	-5
Healthy	1.46973426490633	-5	0.831493521276503	-5	1.1407942311197	0.0671452788853952
Healthy	1.72972018550013	0.940908268892944	-0.0326205327758208	0.247315192207249	-5	-5
Healthy	1.83411996351429	-5	-0.430251658218725	-5	-0.436768171479018	-5
Healthy	1.63945321864629	0.688693839433406	0.446915999844408	0.00482847116819897	-5	-5
Healthy	1.68791065154158	-5	-0.824343252718336	-5	0.786669806853984	-5
Healthy	1.70255322453926	-5	-1.18422307970164	-5	0.730434216301124	-5
Healthy	1.86729497328099	-1.60153915039178	0.280530568030269	-1.39437177799238	-5	-5
Healthy	1.88121141805049	-5	-1.45038376048091	-5	-1.62543493927723	-5
Healthy	1.91411161274466	0.0264883210943781	-0.169218924393639	-0.321946209381145	-5	-5
Healthy	1.60537228653273	0.531526175929187	0.312816052901806	-0.56551093684881	-5	-5
Healthy	1.36556285679556	-1.35261702988538	-0.504247583962673	0.605458046027154	-5	-0.809304207508268
Healthy	1.50852352433915	-0.721863993284522	1.30940508495838	-1.23455498190985	-0.881272449572995	-1.34055921812968
Healthy	1.07861955736021	1.3863277109674	-5	0.222339225314299	0.225521207078739	-5
Healthy	1.14391526148706	0.314313934381754	1.28716123315757	-0.391463269646118	-0.285150739162974	-5
Healthy	1.7610300704861	0.751784716418012	-1.38848911287334	-0.122024288099161	-5	-1.19118157490788
Healthy	1.80767983639861	-0.922268820347608	0.357950085135993	-0.958844267370288	-5	-5
Healthy	1.5370979454745	1.08231780349326	0.567629722105538	0.409853692563476	-5	-5
Healthy	1.96567291125044	-1.96537154337468	0.672473775735501	-5	-0.229221603830852	-5
D013167	1.73130005276087	0.056832462890284	-0.15318678603921	-1.73849922680172	-5	-5
Healthy	1.80010678202434	-5	0.553690098818399	-5	-5	-5
Healthy	1.30360941270412	-0.299798347449183	0.801472313521471	-0.496427199542098	0.281260687055013	-0.0858896574917994
Healthy	1.91148579002438	-2.45593195564972	0.494574765485986	-0.199159247862197	-5	-5
Healthy	1.89140915738763	-0.882463567289662	-0.300986568387119	-0.913746976182839	-5	-5
Healthy	1.46163881695526	0.417564687035997	1.1639484167023	-0.0664367931786507	0.756528852407326	-5
Healthy	1.63670158085193	-1.40373287360448	-0.201729269430518	-0.31209665465184	-5	-5
Healthy	0.981238103388785	1.22825582650361	-0.795635795378995	-1.75202673363819	-2.83564714421556	-5
Healthy	1.57766720559399	-2.28483264215154	0.271897341289242	-1.70333480973847	-5	-5
Healthy	1.92490334260475	0.0366847752481522	-0.215796518243505	-0.300665341432527	-5	-5
Healthy	1.82572080569444	-5	-5	-5	-5	-0.0675160883740512
Healthy	1.77852682504898	0.452062577420423	0.402398958913232	-0.485917337474169	-5	-5
Healthy	1.5079121105385	-0.70719033458271	1.30394192772538	-1.22388020094701	-0.862234579942658	-1.35300846252288
Healthy	1.63720143843118	-5	-5	-5	-5	-5
Healthy	1.04459541550523	-1.05002482217035	-0.334569115086333	0.464310665925887	-5	-5
Healthy	1.56798546200495	1.21202931119034	-0.152482865008472	-0.687886141547308	-5	-5
Healthy	1.20491564086575	-5	-0.516712319794906	0.0504725608380421	-5	-5
Healthy	1.80750763012285	-5	0.484151726794627	-1.08618614761628	-5	-5
Healthy	1.84137599085292	-0.740406121114051	-0.846703550644695	-0.851829386922612	-5	-1.48280410205003
Healthy	1.25847900214665	0.880819878076487	1.24904932599836	0.192723526001589	0.111003607745949	-5
Healthy	1.94444289290202	0.495386131191028	0.427206876407176	0.0818403805647276	-5	-5
Healthy	1.79905775237285	-5	-1.97224279530945	-1.50003813440381	-5	-1.10154908080163
Healthy	1.82473719215715	-0.722987060623472	0.0360976775378956	-5	-5	-5
Healthy	1.37250125328679	1.20646966246091	1.57154742590704	-1.70333480973847	-5	-5
Healthy	-5	1.83797105477842	-0.52264718330103	-1.09620485725896	-5	-5
Healthy	1.56808233536428	-0.130515993254481	0.143236577490018	-0.337487708510877	-0.888939217930179	-5
Healthy	1.78316965897254	-0.0734672053334812	0.496413443828269	-5	0.769078091608266	-5
Healthy	1.78818117344453	-5	0.717303443970774	-0.843208631996071	-5	-5
Healthy	1.24896561106263	1.17831896752734	-0.242649528961645	-0.136736636349519	-5	-5
Healthy	1.42557269232939	0.104517838608511	-1.06233168560099	0.122143763013267	-0.355010275328878	-5
Healthy	1.06356639656761	-0.163410071075584	-0.893401186787463	0.073575394459313	-5	-5
Healthy	1.38555301117367	-0.294735137682596	0.032920808723266	-0.755524955310988	-0.0827361241144092	-5
Healthy	0.0845083582601755	-5	-1.29285581165755	0.106265710542033	-5	1.09460422666556
Healthy	1.81289077274261	-0.265296157698957	0.156149198245543	-0.776737753123369	-5	-0.821109344951093
Healthy	1.79255066821504	-5	0.700983063774522	-0.876965470246493	-5	-5
Healthy	1.83871783844274	-0.62756672080455	0.776236138320199	-1.3253225321268	-5	-5
D013167	1.92824105604972	-0.660469061259344	0.132285310868588	-1.03526907894637	-5	-5
Healthy	1.03061469737955	1.21188429168897	-0.181094815242247	0.152450409968056	-5	-5
D013167	1.7241938375565	0.609332900168363	0.489557731713916	-0.503804016102439	-5	-5
Healthy	1.91258911144697	-5	0.851575695894491	-5	-5	-5
Healthy	1.85495535789075	-1.74376346679408	0.901360226244746	-5	-5	-5
Healthy	1.78872298013742	-5	-0.0564856989189822	-0.686449128666495	-5	-5
Healthy	1.83061708613878	-0.72035586613469	0.153375776449443	-5	-5	-5
Healthy	1.58668326639893	0.479396776580035	-5	-5	1.32372863414478	-5
Healthy	1.56562341456358	-5	-1.48188105285685	-5	-5	-5
Healthy	1.41391471874268	0.0826525492160697	0.465903098173303	-1.01188715973165	-5	-5
Healthy	1.65152000757412	-5	0.306397146022309	-5	-5	0.513585129408767
Healthy	1.65505618010283	0.163575785252093	-0.663580295137342	-5	-2.83268266525182	-5
Healthy	1.69182022550655	0.990593672688447	-0.67970828076044	-1.45817123321869	-5	-5
Healthy	1.48805889573119	-5	-5	-5	-5	-5
Healthy	1.65841448298632	-5	-0.977530387232231	-0.86556787510416	-5	-5
Healthy	1.53976652977981	-5	-0.751781438809925	-5	-2.09366495819491	-0.159135180935769
Healthy	1.5640390207156	0.0459211887251872	-0.291443138533065	-0.0589658578049579	0.081437326351849	0.487494718527204
Healthy	1.68353097982313	-1.45062884766682	-0.190467219191024	0.227171714809996	0.649058224364366	0.0502443806954552
Healthy	1.83550299185334	-1.73969005420508	-1.05354773498693	-1.86075078242839	-5	-5
Healthy	1.92926725381824	-0.536420532543031	-0.952374722418216	-5	0.102694341364269	-5
Healthy	1.71629964851616	0.256782668871032	-1.7486051499599	-1.33790355458208	1.1305881583719	-5
Healthy	1.51405035348414	-0.9317399062253	0.384421519363865	-5	-5	0.733318465322053
Healthy	1.89292248039299	-0.975514332300833	-0.850349886901885	-1.14831368455757	-5	-5
Healthy	1.07918160795954	0.802300188827616	1.04293524116469	-0.405364401143201	-1.25672547648807	-5
Healthy	1.69913717553316	0.110821945243899	-0.632085261206247	-0.887562582678156	1.11078863220767	-1.78595132058806
Healthy	1.43052476591492	-5	-1.35408672496616	-5	-5	-5
Healthy	1.67064229058643	-0.902951034988869	-0.459357745590347	-5	-5	-5
Healthy	1.79111853313466	-0.144856547349645	0.368381731155174	-0.29930493422565	-5	-5
Healthy	1.83706216868537	-0.996108833763089	-0.960823915623959	-0.667905071553921	-5	-1.72653572737865
Healthy	1.68450003205735	-5	-0.99516293906169	-5	0.777671089643447	-5
Healthy	1.63244382783473	-5	-5	-5	-5	-5
Healthy	1.47865767343483	0.73310574054461	0.288970958785297	-0.107938805862319	0.509894421839969	-5
Healthy	1.84254271757394	-0.386380137123638	-0.863057587224632	-5	-5	-5
Healthy	1.44296819319216	-5	-0.797402714307569	-5	-5	-0.115312232105268
Healthy	1.60782353458438	-5	-5	-5	-5	-5
Healthy	1.62005856242637	-5	0.643753617233498	-5	-5	-5
Healthy	1.77740702855034	-5	-5	-5	-5	-5
Healthy	1.43106190503873	-5	-0.661185062582381	-5	-5	-1.37830453767072
Healthy	1.35297240833051	-0.50834420628122	-5	-0.909107374289637	0.108558258968593	0.551514649361419
Healthy	1.80195483869474	-0.156343726517966	-0.422347380134311	-0.0860431717511234	1.06242064488429	-5
Healthy	1.85366317484167	-5	0.390345054591028	-5	-5	-5
Healthy	1.94546410429262	-5	-0.0434426082143211	-5	-5	-5
Healthy	1.78193939038141	0.576868634420806	-0.515856819701657	-5	-0.0462209852491754	-0.05359195273942
Healthy	1.82317768610216	-0.988767989680634	-0.262155609446585	-1.5303252274482	-5	-5
Healthy	1.39767935377861	0.0220405087586452	0.402813144789682	-0.0192469241575342	-5	-0.119317858835628
Healthy	1.83694396722329	-0.468955594731762	-0.0632450498048795	-0.0448705060065845	-2.16685288808721	-5
Healthy	1.43810435282958	1.14109152871876	0.18840532883004	0.0917935351103722	-2.89619627904404	-5
Healthy	1.80571170145737	-0.0198511300332509	-0.792500276692695	-0.604848408495457	-5	-5
Healthy	1.64483774025466	0.341920978427319	-0.0890929155365384	-0.784891418946907	0.411232371541069	-2.05700040663396
Healthy	1.07436107015053	0.268727702786551	-0.0162249147147869	-5	-5	-5
Healthy	1.96395230883235	-5	-5	-5	-5	-5
Healthy	1.80347056764337	-0.0318206967250459	-0.773168189341279	-0.678629442339184	-5	-5
Healthy	1.40835463105968	1.4832390086362	0.516055203229235	0.0945689474355432	0.0197433826260377	-0.352548565431461
Healthy	1.67533530031913	0.0105670673745216	0.966427099553072	0.145342493499925	-1.28726614093005	-5
Healthy	1.56516243822979	-5	0.374632885294772	-5	-5	0.545057108663673
Healthy	1.76901718507449	-0.511590311096802	-0.349779927514109	-0.641246860238479	0.941638124785915	-5
Healthy	1.74941317920374	-5	-5	-5	-5	-5
Healthy	1.74152078924229	0.568132466181605	0.0228570923278079	0.139460325399969	0.890566318257052	0.843977356390357
Healthy	1.72431626530309	-0.787067008291986	-0.357555265834189	-0.782542377461419	0.731390507617008	-5
Healthy	1.89865372549545	-5	0.492504764325413	-5	-5	-5
Healthy	1.05923994307263	-1.17366599437778	-0.35762452420095	0.451901515986537	-5	-5
Healthy	1.82287943854274	-0.864803720393399	-0.942219823205418	-0.555752164203925	1.01380214097289	-5
Healthy	1.54040443731077	-0.754635412365237	-1.38605252321965	-1.22892721677881	-5	-1.42770939384858
Healthy	1.36222396999541	-0.0971652359952702	0.304669292772295	-5	-5	-5
Healthy	1.57856105284695	1.15191322113061	-1.20474581741912	0.491033747759159	1.08679070753113	-5
Healthy	1.65565630073903	0.0641995820270581	-0.228434565083464	-0.206447075913407	-0.801397890510288	-5
Healthy	1.32889453849221	1.10330005777083	1.34715509116996	-0.496359099486777	0.231224848535276	-0.118364312545318
Healthy	1.46581380868603	0.188146330894504	1.14232813490194	-0.312141207271612	0.543901739768295	-5
Healthy	-5	-5	-5	-5	-5	-5
Healthy	0.81064443175019	1.83585297360024	-5	0.37376686840687	-5	0.537218220262966
Healthy	1.89330964977915	-0.968914851960519	-0.731164710003414	-1.28017171374567	-5	-5
Healthy	1.83379169774216	-5	-0.93979337893265	-0.485186705000715	-0.223117292714525	-5
Healthy	1.64644803572466	-5	0.297390601631986	-5	-5	0.524288346573595
Healthy	1.8199770269732	-5	-0.387269109251658	-1.16165473122401	-5	-5
Healthy	1.78298101002819	-5	-5	-1.01367622294923	-0.115419854822945	-5
Healthy	1.42952538663678	0.134298259474955	-0.234547528833561	-0.524968377933594	0.426998958756537	-1.29370904274124
Healthy	1.82264612874743	-0.722070053353081	-0.00555086298596401	-5	-5	-5
Healthy	1.68432497337923	-1.9115095298176	-1.00217691925427	-1.48571795213962	-5	-5
Healthy	1.8297521192697	-2.17783192063198	-1.00454031337894	-0.487342281167402	-0.261013438254704	-5
Healthy	0.990610093104332	1.07682897318921	-5	0.161897817711946	-0.0947763624969015	-5
Healthy	1.63325792323244	0.118473058080545	-0.541770201776432	-0.223073738410627	-5	-5
Healthy	1.42278150426232	0.887898488096872	-5	-1.39804859586648	-5	-5
Healthy	1.64600905462155	0.748805681693747	-0.499159995382212	-0.151669221390676	0.853591754003389	-5
Healthy	1.80757865826672	-0.249923800432165	0.207954652501947	-0.641532136123079	-5	-0.781543273599524
Healthy	-1.03512779136222	1.88220305246204	0.382191806430744	-2.6458915608526	-5	-5
Healthy	1.87582922732215	-5	-0.390096252811458	-5	-5	-5
Healthy	0.860286487204345	-1.24772101453988	-0.281581358170344	0.492297919490496	0.831031077233856	-5
Healthy	1.23825516684866	0.544190870276309	-0.492306007345083	-0.0438892230612707	-5	-5
Healthy	1.47501082035209	-0.928338876558212	-1.91470942176993	-0.444796689012858	1.35676009305319	0.305336319377075
Healthy	1.83747808311795	-0.674730698266926	0.802889293799591	-5	-5	-5
Healthy	1.7506441388726	-5	-1.83564714421556	-5	0.296033029332005	-5
Healthy	1.18680919257987	-2.80687540164554	-0.538081488191045	-0.348363453325772	0.251178135614749	-5
Healthy	1.81071051660423	-5	0.695446651329333	-0.885923039175911	-5	-5
Healthy	1.36104318842067	1.22821345892805	0.251460573491714	0.625892494923303	1.29623309364308	1.2237531187344
Healthy	0.94218520903356	1.44766105619704	0.500023667813675	0.994200092992005	0.405523935452283	-5
Healthy	1.8241782456051	-0.735890843694192	-0.0107148538747678	-5	-5	-5
Healthy	1.2472517876423	-5	-0.388797307817826	0.515377033954657	-5	-5
Healthy	1.84696335599573	-0.112686587072809	0.468887646476917	-0.197780610273388	-5	-1.61834351741421
Healthy	1.8142347398921	-5	0.0816353015029508	-0.916748282778397	-5	-5
Healthy	1.59569348339584	1.40595442475485	1.4364395209235	0.197112322602376	-5	-5
Healthy	1.56053726979343	-1.19531548509306	0.824215027671358	-1.95116991347165	-1.45531197769732	-5
Healthy	1.7216526087647	1.23128298722504	-0.000778083715473187	-5	-5	-5
Healthy	1.4786024207943	-0.302256436198012	-0.959358108455463	-0.817015032996418	-5	-0.600153287287078
Healthy	1.90098442584262	0.0244487223627445	-0.166687109797217	-0.372091614314973	-5	-5
Healthy	1.75209518000327	-5	-0.930368897379657	-5	-5	0.340136628640632
Healthy	0.49676502756721	-0.0350053792918863	-5	-5	0.634870073554761	-5
Healthy	1.77703142722505	-1.13548891894161	-0.280859380304785	-1.06696850489759	-5	-5
Healthy	1.69546276325416	0.258931660447833	-0.583043454609657	-0.87328429631426	1.13026009303394	-5
Healthy	1.83444988881613	-0.498174206727651	-0.758752448736284	-2.34486156518862	-5	-5
Healthy	1.84649855058189	-0.100546122433715	0.507693992654917	-0.177459267523944	-5	-2.55129368009492
Healthy	1.4680176437451	-0.787892334452341	-0.882397308309916	-0.668896773623501	-5	-5
Healthy	1.77857375809228	-1.32569011105852	-0.831502516476967	-5	-1.99267904707726	-5
Healthy	1.79207257598518	-0.418220954271541	-1.9072793553159	-0.59444875171769	-0.0477307683620895	-5
Healthy	1.65685779237567	0.426281854261306	0.399720435904855	-0.0803676203455528	-0.902326300550902	-5
Healthy	1.88959053835307	-1.06148027482351	-0.69103029182175	-1.33049716589566	-5	-5
Healthy	1.02805532332265	1.19291714535997	0.477451193165175	-0.16366955351604	0.0221890927461483	0.369735215355922
Healthy	1.80965208497098	-0.00769396356281621	-0.757632523088562	-0.620313848093045	-5	-5
Healthy	1.35426406547724	-0.231213953091986	-0.51934641115663	-0.718262328293082	-3.03621217265444	-5
Healthy	0.98631302039788	1.09485912998255	-5	-5	-5	-5
Healthy	1.85867372021906	-0.415917661481628	-0.280395293036378	-2.01322826573375	-0.749287313540815	-5
Healthy	1.5552751452315	-0.0996110205985424	-0.190480686730583	-1.25547232652743	-3.13667713987954	-5
D013167	1.6772627565947	-0.536226421100603	0.344779232522892	-0.793605935569126	-5	-5
Healthy	1.34054801579334	-0.220288096973783	0.00727824733424441	0.0260999796408983	-5	-1.10946720807226
Healthy	1.65087086601328	0.731814314130735	-0.568668406994174	-0.146028159432728	0.860794225338293	-5
Healthy	1.40506037969807	0.392100487861316	-0.221479756106773	-0.172417509682695	0.2894038697732	-5
Healthy	1.82606799653994	-1.28382965214015	1.06853575468981	-0.749067929799886	-5	-5
Healthy	1.64176086830927	0.190233620600687	-0.434541804904012	-1.18065351591955	-2.48280410205003	-5
Healthy	1.81110728434546	-5	-0.436174937748508	-0.595611064469456	-5	-5
Healthy	1.48105503051512	-5	-5	-5	-5	-0.442264282181728
Healthy	1.54060623367593	-5	-0.754068045661398	-1.75970041799729	-5	-5
Healthy	1.67239834118465	-0.170664058398774	-0.977324238046272	-1.24733705687903	-0.109506325394515	-5
Healthy	1.43424098373129	-5	-1.485053994692	-5	-5	-0.530678815484752
Healthy	1.50426426580222	-0.0516970787232204	0.572622573478683	-0.135827374497988	-0.652625790392638	-1.67154337219235
Healthy	1.20141023489937	-5	0.320590742907043	-1.82535880733955	-5	0.503993487978851
Healthy	1.70562469906964	0.579247254748209	-0.495230195702161	0.327465195799859	0.824406374353947	-0.323965188805379
Healthy	1.89966354826678	-1.53565951537233	-0.763236077812193	-5	-5	-5
Healthy	1.26258918765617	0.6833892931833	0.324566403393517	0.614111191102004	-5	-5
Healthy	-1.70465285166638	1.3779453811891	0.0215035318434545	-5	-5	-5
Healthy	1.78447471509866	-1.3101585908625	-5	-0.955970090053534	-1.0706321707599	-1.39653084026616
Healthy	1.75606407540919	-0.248436079929623	-0.429608856220169	-0.353547259107063	0.0198429695632681	-1.41896105122783
Healthy	1.77214142242619	0.228726213962935	-0.667561540084395	-0.716156242204156	0.711060275180386	-0.679604429763531
Healthy	1.27079129570339	-5	-5	-5	-5	-5
Healthy	1.53846564939347	0.643946898659506	-0.926978545640261	0.112397187486525	-0.144553535684266	0.496079591179941
Healthy	1.71454417114969	0.283866348473469	-0.239909396081697	-0.36276051220107	-0.842241113953136	-5
Healthy	0.309368234427012	1.33301599039862	0.413244425737604	-5	-5	-5
Healthy	1.8404755896142	-5	-0.560967467879587	-5	-2.56863623584101	-5
Healthy	1.7787785697713	-0.754857627347038	-1.10812816955442	0.0749480250975988	0.200962612546434	-5
Healthy	1.79873935950129	-5	-0.160597379345863	-5	-5	-5
D013167	1.64906884492089	-2	0.144767184498774	-0.743306302001804	-5	-5
Healthy	1.82891195902718	-0.501041934213615	-0.133145789264882	-0.0247612541664674	-5	-5
Healthy	-1.34093992775906	1.12085876128417	0.966157695702293	0.371616390024506	-5	-5
Healthy	1.3458583405568	-1.95900230757651	-1.82798119057544	-0.947767909747666	-5	-1.03767802727042
Healthy	1.51354080269059	0.836920702398021	-5	0.312071521302931	-5	-5
Healthy	1.45456453532834	0.0841328210226966	0.205304532544046	0.505967581890085	-1.56336036830734	-5
Healthy	1.28341589445138	0.00642325250764307	0.138116306359853	-0.769653277582523	-5	0.0492684289258104
Healthy	1.52518025986167	-0.742681486902361	-0.722230389916349	-5	-0.400903297789511	-5
Healthy	0.979643508462589	1.8261669022567	0.863912029934059	0.25175742218101	-5	-5
Healthy	1.85269446506605	0.625327887694976	-0.48205232800475	-5	-0.813326132500255	-1.44357687862871
Healthy	1.0609451289678	0.714010209398879	0.212797319988354	0.069893693873133	-0.144432390189351	-5
Healthy	1.90459362284092	-5	-5	-5	-5	-5
D013167	1.726549625318	0.392619582168903	0.149268391502806	0.143841983496664	-0.249645911237292	-1.22206595116222
Healthy	1.80137551083457	-2.30277065724028	-1.14514763758217	-0.573814174755489	-0.0651835192720855	-5
Healthy	1.86931909803268	-1.54668165995296	-0.214406820326175	-5	-5	-5
Healthy	0.345159961936636	1.39302105861864	1.24807728828755	-0.145693958198919	-5	-5
Healthy	1.73520274469009	-1.5620909644605	0.192302558859347	-0.169693682416792	0.850686661278645	-5
Healthy	1.96523473061779	-0.778090453411866	-0.19271533841176	-5	0.281335676487837	-5
Healthy	1.23054317859827	1.51093020866172	0.105860884950425	0.433469002823628	-5	-5
Healthy	1.43044143776264	-0.203849067415984	-0.605478277325087	-0.365683982781584	-5	-5
D013167	1.92792837568415	-0.124013228571512	0.432760907742914	-5	-5	-5
Healthy	1.1955379585955	0.635517926054137	-5	-0.019196989859018	-5	-5
Healthy	1.68544380891968	0.277373095608309	-0.267413263287874	-0.313024291605835	-0.439089556992359	-5
Healthy	1.78489510943545	-5	-5	-0.974530280938944	0.57585379130965	-5
Healthy	1.36251357545592	0.798086179267052	-0.876573064995579	-5	-5	-5
Healthy	1.8416174048165	-0.0837619362956995	0.499839608639899	-0.237343939160307	-5	-1.40516564441668
Healthy	1.82581518554995	-0.525346746637937	-0.282554190189904	-0.0479004629410154	-5	-5
Healthy	1.75204152979914	0.355627730921342	-0.553214380698812	-1.12563416426995	-1.46571999479492	-5
Healthy	1.90850673305989	-2.14630178822383	-5	-5	-5	-5
Healthy	1.91821083569667	-0.196802446025727	-0.0175071523717065	-1.30918394201908	-5	-5
Healthy	1.42766362070676	0.11038092944186	-1.00585888887388	0.12846712192971	-0.359369517275589	-5
Healthy	1.79510990409764	-5	0.717658023096461	-0.991655370747311	-5	-5
Healthy	1.88438068943036	-0.446723953862901	-0.466672882945576	-0.714150259506558	-5	-5
Healthy	1.84251276060912	-0.559878396812196	-0.835409239809776	-5	-5	-5
Healthy	1.51855894624663	-0.805791020353318	0.198093237740242	-2.46852108295774	0.45763971382968	-5
Healthy	1.44441488204482	-0.0477937900371892	-0.523255297027324	-0.161188675642342	1.19463670411053	-1.32257556229875
Healthy	1.90860751553856	-0.234487908827371	-0.391666553469254	-5	-5	-5
Healthy	1.75300706457041	-5	0.451235160988187	-0.284481332099067	-2.43770713554353	-2.5543957967264
Healthy	1.50457605912025	-0.560004526046192	-0.747389659432627	-0.523530676073616	-0.623003549259327	-1.52273400457515
Healthy	1.62599793032534	-0.0930618909737584	-0.474955192963155	-0.750165958403208	-1.21538270736712	-5
Healthy	1.94761372562046	0.707864715198395	-5	-5	-5	-5
Healthy	1.57409843341357	0.813939750377139	0.170496405744848	0.0184133700620316	-0.0162023739856683	-5
Healthy	1.5869428080554	0.69533104825297	-0.793093207069136	0.159597267987408	0.562239318000295	0.730618375263483
Healthy	1.80405188283403	-5	0.60540525638235	-5	-5	-5
Healthy	1.29517594888687	-0.445183879393751	-0.457224351765375	-5	-5	-5
Healthy	-0.750899522817078	1.95499752516448	-0.308308624308948	-0.570457652820567	-5	-5
Healthy	1.06535298595056	-2.25492520841794	-5	0.278911289791332	-5	1.28928809720048
Healthy	-0.155715472540559	-5	-5	-5	-5	-5
Healthy	1.56942974388774	0.534801302478325	0.285656307864311	-0.534810541887702	0.725636437528851	-0.632215587718846
Healthy	-0.0680440443258964	0.65011413645341	1.03562782735063	-0.458745350213741	-0.284013360320352	-5
Healthy	1.66268711145279	-0.338622773360253	-0.61726273423867	-5	0.235258191269526	-5
Healthy	0.611238836702348	-5	-5	0.695981352939585	-5	1.68735208619593
Healthy	1.63264008257777	0.251844978120245	-0.93569179331704	-0.442757545770857	-0.164670962677237	-0.236010781527727
Healthy	1.33095670781727	1.3250250605027	-0.798520941053911	-5	0.430819751224678	-5
Healthy	1.40133918373497	-0.362480251169119	0.161439879511266	-0.784891418946907	1.06730189729757	-0.00819377547239393
Healthy	1.61520848938355	-0.123447327346279	-0.132102555474055	-0.418904075893949	-1.11543118508167	-5
Healthy	-1.27400674107528	1.43007360359916	1.65999383396027	-0.813382648146363	-5	-5
Healthy	1.22487554625331	0.23595243448777	-5	-0.871762329230813	-5	-0.0607404032984566
Healthy	1.86769618356046	-5	-5	-5	-5	-5
Healthy	1.88294735651984	-5	0.719845670931388	-5	-5	-5
Healthy	1.9030546991317	-2.08565684288056	0.0651724894853563	-1.98338445244282	-5	-5
Healthy	1.24897050711718	-5	0.952750318793969	-1.62360555796273	-0.273175024609325	0.829489675415118
D013167	1.85950738083017	-0.646006875580516	-0.703861546591278	-0.700057099977233	-5	-5
Healthy	1.83052913354421	0.205288290557362	-1.11719095860756	-0.618163200001657	-0.272849295589403	-2.13906337929991
Healthy	1.77463957274444	-0.498461497350025	-0.430661209957077	-0.96273290543129	0.925896087803967	-5
Healthy	1.92427013476031	0.0560048536686308	-0.149102693910017	-0.2872745559405	-5	-5
Healthy	1.77722586939245	0.564887296907726	-0.522705062221873	-5	-0.0286360021404435	-0.0539261880148035
Healthy	-5	1.97543277360704	-5	-0.447441283694725	-5	-5
Healthy	1.7779730083094	0.144670706772752	0.0181677036515243	-0.716563075472224	-0.135103446054885	-1.66174276975374
Healthy	1.81390768726538	-5	0.0478392780475528	-0.970738004195825	-5	-5
