c	Clostridia	Bacilli	Negativicutes	Actinomycetia	Coriobacteriia	Bacteroidia
Healthy	1.1086857570507	-1.61834351741421	1.11346904426635	1.54657535771273	0.0330657171185611	1.49356427633227
Healthy	1.54941111098063	0.70645576145229	0.66441066625717	0.743686895664305	0.636777663647943	1.33045943275192
Healthy	0.806771975129058	-0.867996607013368	0.415260555485293	-1.98674133471648	0.130005510862396	1.12349589629023
Healthy	0.89347657602406	-1.16304326294045	-0.0941232027331172	-0.873414072045662	-0.547186591322146	1.81791352489197
Healthy	1.42169044813617	-0.0665886443976464	0.776590780723774	0.386456158235409	-0.0788599869822159	1.66387781019517
Healthy	0.516286756742558	-1.64820369310298	0.7701993436501	-0.557786847277181	-2.63078414258986	1.84899289555575
Healthy	1.04352810361786	-0.758055266755733	1.24868546482757	0.72775265980976	-0.149390519078651	1.6475331865481
Healthy	1.62673639063625	0.716771865592201	-2.33161408331	-0.700035331375845	-1.22577509513108	1.56000304445673
Healthy	1.74560717886567	-5	0.706197853673996	0.773395111234869	0.233549419743861	1.25952794138506
Healthy	1.61067634238685	0.292838433016156	0.339403735860026	-5	-5	1.62839833114676
Healthy	1.21357804935372	-1.33236029394359	-1.72422809983507	-0.0318206967250459	-0.62845190731615	1.80403694856363
Healthy	0.33969584950589	-1.88840147511961	-5	-5	-5	1.96760834270013
D003924	1.580471750745	0.949566128577617	-2.51144928349956	-0.296536658116707	0.119879162620163	1.13623813732956
Healthy	1.51071574552102	-0.293982431100993	0.0857185951654024	-0.209510758477563	-0.890455199121653	1.69670438392489
Healthy	1.64177295694328	-0.984305011473482	0.0614600188564993	-1.94195376960472	-5	1.71218039327238
Healthy	0.539787206963553	-5	-5	-5	-5	1.85173953724011
Healthy	1.66372004899893	-5	0.74992946410767	1.0392010841612	-5	1.42350882927382
Healthy	1.84136516505698	0.190037398989312	0.118615195569278	-0.27049503818861	-0.777309535288659	1.15158158231486
Healthy	0.942225394038726	-5	-0.336176622715236	-0.302273857453656	-0.596862313373619	1.76379227371666
Healthy	1.77264422665499	-0.460296761052174	0.0313438202620874	-0.390426932551334	0.187811093428112	1.34524587426771
Healthy	0.853369020778802	-0.34356637993405	-5	1.41013957536425	0.119206384805907	-0.446736102130203
Healthy	1.16590402368497	-0.268346780304104	-5	-5	-5	1.90515172992153
Healthy	1.67775710506271	-0.720538390742327	-5	-0.71092412110178	0.567358139248078	1.30818415943938
Healthy	-0.601487100636577	-1.69550947222651	-1.45568385825257	0.856310098713071	-2.58335949266172	1.46048845128655
Healthy	1.29462822967002	0.0735093989447644	-1.79344395590097	1.02448197330695	-0.105949913325857	1.58838141538367
Healthy	1.72806664688125	0.374258801735391	-0.332603088723377	-0.229648819820771	-0.375810756140244	1.47030565369035
Healthy	1.18056740329026	-0.13499083395651	-5	-5	-2.36251027048749	1.52154105801303
Healthy	1.48141123776671	0.275695943772669	-5	-0.876344325561878	-5	1.62193708491111
Healthy	1.03803448288161	-0.652162790782278	-5	-0.125332675551212	-0.191964671555741	1.8422493624299
Healthy	1.7636263758975	-0.465035207605334	-0.409760221691033	-5	-5	1.45822828621146
Healthy	0.383240712265224	-5	1.04397967690349	-0.733980091146502	-5	1.81760403789488
Healthy	1.89740598462153	-1.25266589038409	-0.663660364179217	-3.09151498112135	-0.32176395860447	0.889549319851817
Healthy	1.31392160918484	0.192826614678094	-1.81901441921327	0.445336383611427	0.0459758857632826	1.40084905039548
Healthy	0.745483117577596	-2.75696195131371	-5	0.0832624731640772	-0.788318923700861	1.8803962977303
Healthy	1.75178633158743	-0.30019694972716	-0.867580201902385	0.309698286707962	-0.226945306635737	1.44655083564052
Healthy	0.892972326282529	-1.2185318571582	-0.0562186872401727	-0.921361961630327	-0.652026339721962	1.82018917291727
Healthy	1.66820619715723	0.919402906871174	-0.649345021321921	0.0150410440855053	0.0167743557683439	1.40671301227427
Healthy	1.77721404573176	-5	-5	-5	0.254809010414806	1.25929732031192
Healthy	0.938137297650076	-1.13170831198214	-5	-0.918760739088303	-1.44745345204434	1.89530517121279
Healthy	1.36596264140317	-1.16583371605738	-5	-5	-0.91388942619868	1.81245075376518
Healthy	1.09462169057043	0.0255802854362789	-0.644625115568388	0.845592234018708	-0.184820869860581	1.59146586560344
Healthy	0.405878868331657	-0.63537397104496	0.555024278341712	-5	-0.880117542015017	1.94824376338362
Healthy	1.0933519823094	-1.07618627890881	-5	-5	-5	1.902603793708
Healthy	1.13265153073686	-1.5054280157698	-0.41491168253253	-0.244010871341215	-0.739427791876507	1.80714744013724
Healthy	1.07610425239176	-0.274586622650022	0.309242535683534	-1.92811799269387	-1.22687207596667	1.58393825894487
Healthy	0.732929862907847	-5	-5	0.0282580248289713	-0.947652400775336	1.90763543760992
Healthy	1.29993941694529	0.256277457032671	1.35289398495645	0.196863987186564	-0.528869712156724	1.40001116347393
Healthy	1.40153649503355	0.953170410062659	0.167656956106924	-5	-1.42181939037222	1.7468348775601
Healthy	1.49570595381986	-5	-5	1.46381224150908	0.00158228893511219	1.43602485997618
Healthy	1.16768706622592	-0.363742852536496	-0.404404585179866	-5	-5	1.89328788413065
Healthy	1.39345533900023	-0.295772243975001	-5	0.0485156040340487	-0.37333121254548	1.81086762923236
Healthy	1.09161948151491	-0.997488368715092	-5	-5	-5	1.90097133349062
Healthy	1.52914432399509	-0.119701008574247	0.827994413772519	-1.24519314464558	-5	1.67173058524069
Healthy	1.42053414725031	-0.682103733507044	-0.55211358549957	-0.295429124810496	-0.555018887912055	1.52251334995078
Healthy	0.795370377864658	-0.247436853219887	-5	-0.939528807202321	-0.827192811630913	1.84248723314806
Healthy	0.958802703399502	-1.26865302445405	-5	-1.01700554534134	-1.28266241727614	1.89035561818262
Healthy	1.42670494278751	-1.79290445958078	-1.70818731253288	-2.30189945437661	-5	1.79020259096065
Healthy	1.07685007757803	-0.521404648588605	-2.66958622665081	1.08420223045863	0.209077819246674	1.75068639596413
Healthy	1.52648272598072	-0.499091465490491	0.276567492614683	-0.686491325953927	-1.09033701484598	1.73645698054468
Healthy	0.685083081773877	-1.69336055897574	-5	-5	-1.18197215814074	1.63656221152152
Healthy	0.529733125569346	-5	-5	-5	-5	1.86071421216417
Healthy	1.01612538353125	-5	-0.504608316733061	0.533834313810089	-5	1.35594032910961
Healthy	1.76962948341265	1.11050890380876	0.266222286089953	-5	0.349681515137003	1.28344913507257
Healthy	1.39733331000103	-1.0268721464003	-2.09745322068601	-5	-0.791236267338363	1.78701036043699
Healthy	1.39453643002807	-0.994219100045348	-5	-5	-0.707478115425859	1.78904336346585
Healthy	0.547050688176596	-5	0.975085613689644	-1.74448628718047	-1.62543493927723	1.78698851626489
Healthy	1.14563607374448	-0.255128343264855	-0.369500934993356	-0.131661262040936	-5	1.78024643641179
Healthy	0.772601120532011	-5	-0.62182020961905	-0.264584756281166	-2.03338901331807	1.78464916825017
Healthy	1.19668730668016	0.993012752319757	-0.245751074050475	-5	-5	1.59105948454855
Healthy	1.84684893146272	-0.23051928278377	-5	-5	0.0849228603025243	1.20512583727329
Healthy	0.56260449277382	-5	1.00602125104217	-5	-5	1.86313571622313
Healthy	1.40552427687326	-1.02890978686288	-2.08777794346758	-2.31247103878537	-0.87445367632881	1.79995502038762
Healthy	0.878078658061945	-0.929112855981459	-5	-0.666371387481309	-5	1.93699953868876
Healthy	1.46293334758363	-1.15720360482442	-0.666472121478908	-0.568330728686255	-0.675450052297445	1.79562541141711
Healthy	0.856096619470512	-2.10679324694015	-5	0.178991327667069	-0.8837908741966	1.70525998257671
Healthy	0.981531397830807	-5	-0.525375865581386	-5	-5	1.8137514040382
Healthy	0.818556438818155	-0.216053564833748	0.486852524143322	0.0327959877382654	-0.11595836882574	1.65819280795176
Healthy	1.58449281066138	-0.27574051917945	0.990982713978623	-5	-5	1.58462144870961
Healthy	1.39267321586803	-1.71354353025302	0.226146043037372	-5	-5	1.75917269340802
Healthy	1.86976856311412	-5	-5	-5	-5	1.41344243740169
Healthy	1.00932084295081	-0.831767770486579	0.881186582455558	0.576207700571901	-5	1.78339441350103
Healthy	1.53079794617608	-0.482553366080614	1.00037246490087	0.593200750796251	-0.153057030617722	1.59828842602444
Healthy	0.339564720744175	-5	1.02170476943826	-0.810818602819263	-5	1.83322720348008
Healthy	1.55568318976661	-1.21296481797378	-2.69897000433602	-1.0706832732465	-0.784415305818385	1.71027217662072
Healthy	1.38127486445892	-1.34524606674707	-5	-5	-5	1.78661799092698
Healthy	1.64651380543217	0.179683897698728	0.585353552711389	0.192461514933312	-0.311963024208862	1.4180109463338
Healthy	1.14116338956612	-0.36897246014147	-0.460422116654691	-0.0753744504618983	-5	1.78004577521362
Healthy	1.44949814640934	-0.734403976912408	-5	-0.044504670815873	-0.219437881042936	1.77946769879883
Healthy	1.7652327007658	0.885516701288187	-0.865440422577375	-5	-5	1.06194266859472
Healthy	1.58329424022553	-1.1786175002527	-1.44297427761362	-0.630209175969224	-2.26760624017703	1.63071744373332
Healthy	0.99279026086462	-0.558037929911472	-5	-0.673951032053259	0.484658518107889	1.87396969779597
Healthy	0.853379368841177	-0.855456925727212	0.44715027601437	-1.67468962828894	0.176068096065628	1.13305580649568
Healthy	1.02171922850814	-2.65955588515988	-1.47638358094563	-0.231754198668122	-1.39512622944736	1.85360793726677
Healthy	1.73679515299428	0.629334151724093	0.410804217827063	-1.0764969330579	-0.91750186149422	1.44728752485348
Healthy	1.60981683481143	-0.0889703004937882	-1.23150989482875	0.612124499940247	-0.852138251512761	1.64525598723438
Healthy	1.58392127862756	0.868222280049216	0.424515760887521	0.23145684686103	-0.563551099308166	1.51982996187314
Healthy	1.00281550518044	-0.284255639895637	-0.445692591194441	0.09191304667608	-1.10980261378997	1.93359989623458
Healthy	1.74514188333472	-0.63712186421107	-1.30891850787703	0.240282099986837	-0.70898654603462	1.53024017922384
Healthy	1.211817363788	0.304886726880107	0.559891071511696	-5	-0.974571238592759	1.84831094876434
Healthy	1.23204928215509	-1.51541547071716	1.10412880717098	-0.924562538414387	-1.38689848303309	1.79890403654049
Healthy	1.54576406064084	0.228043433509841	-0.550614177886614	-5	-5	1.52028251858544
Healthy	1.52333108790772	-0.527902071630646	0.0322721538792363	-5	-2.53610701101409	1.64257777817935
Healthy	0.782800013240915	-0.279973073180271	-5	-0.896504155890234	-0.89925047431014	1.8395273190905
Healthy	1.56648663481458	-0.175796039171376	-5	-0.840102098965903	-0.608376922453023	1.34745823525243
Healthy	1.80334968959274	1.01701788816255	0.755196216792059	-0.517598110544707	0.0829719691745995	1.12424950751656
Healthy	1.01211983580451	-0.365563037462101	0.683102898251826	-0.715298621475822	-1.60032627851896	1.83239323446241
Healthy	1.06435764063349	-0.595371510358081	-5	1.09037657692384	0.241845204314783	1.74767083118137
Healthy	1.42992386507408	0.106109268076676	-0.919193195665638	-0.616453908275526	-0.416778548060462	1.6997597018861
Healthy	1.79709524343957	1.2402641177506	-0.38344047112217	-2.14266750356873	0.323250037010103	0.989984347155344
Healthy	0.852264622895017	-5	-5	0.207017354983476	-0.839711586868712	1.69762325578217
Healthy	0.914887667414394	-1.3058337040668	0.109247722726692	-0.582129901923355	-5	1.93269608074609
Healthy	1.56276497736574	-0.718625697644953	0.585561113253916	1.1319174998113	0.0939677122427931	1.44215431825314
Healthy	1.74267258870357	-1.69940451611004	-5	-5	-5	1.44769978587616
Healthy	1.71019058793031	-0.420856888356185	1.09307235793528	1.06342043433584	0.25605834925405	0.992245470404764
Healthy	1.35017802148473	-0.0835460514500749	0.595127907424166	-0.0290165632744154	-1.72978714510376	1.62850305786177
Healthy	0.872297905435093	-0.684323479651987	-1.03268608171292	-5	-0.233215484502141	1.89328244254808
Healthy	1.56002995672657	0.415989409775816	0.25020280076303	-5	-5	1.51167431480752
Healthy	1.76396341803372	-0.720241827197527	-1.54485047882017	-0.129900558737797	-1.29456395341475	1.38690239553102
Healthy	1.77471800848193	-0.048754790735713	0.597043255132234	0.122530422981802	-0.968874424268435	1.4021019112055
Healthy	0.840752661491784	-1.05640656723163	0.965537055768076	-0.456751684088406	-0.628802792677705	1.88732568509417
Healthy	1.62417294113089	-0.392866795608433	0.278014672065929	0.394122332740608	-1.73683753503778	1.46192001102786
Healthy	0.877155296873409	-0.52712658475644	0.781603883546812	-0.461262933824195	-5	1.83212324129133
Healthy	0.741554966417343	-5	-5	-5	-5	0.839399477589831
Healthy	0.163313470721263	-0.664943480560908	-1.47146893936459	-0.495325291230117	-5	1.95979455001318
Healthy	1.1436548346525	-1.71242219092129	-0.426989074326613	-0.218309235944093	-0.639311937969322	1.80810748638921
Healthy	1.36283312396803	0.0150242633246252	0.364320185775914	1.44570241432509	-0.540441667545867	1.53392005922317
Healthy	1.76793326227628	-5	0.421116717448923	-0.107488007097764	-0.354538429761157	1.51337104143792
Healthy	0.769490316573303	-0.301142926910974	-5	-0.922632094715843	-0.793605935569126	1.84112379863689
Healthy	1.20914141425671	-0.405000083267754	0.386068917092623	-0.923359556329658	-0.345861978187868	1.46482624102165
Healthy	1.75960152474697	-0.632681359070309	-1.11781711236973	-1.12441789567211	-1.03597620715997	1.47934881916713
Healthy	1.35641578185387	0.870129897270743	-5	-5	-5	1.68565316931533
Healthy	0.918537242247304	-5	-0.276363751548955	-0.44073991388689	-0.863120960124483	1.76611141354806
Healthy	0.573581685079558	-1.48017200622428	0.770695932022493	-0.597154218344275	-5	1.83859624517168
Healthy	0.797725144405064	-1.75522823850471	-5	0.031432703267206	-0.290484121553302	1.92571581828593
Healthy	1.70433526726466	0.583002560080506	-1.12499664639996	0.71745746342628	0.105186472189279	1.12388886461312
Healthy	1.77740847867906	-1.3347005005001	-0.104660342496373	-0.817670959383294	-0.57436797644268	1.49240722410362
D003924	1.70078831846665	0.567578005129411	1.60129224047956	0.16871251506425	0.113301458633778	-0.290967608785364
Healthy	1.48502130772093	-0.355640201258412	0.224450183956584	-0.181991968284596	-1.14496568332412	1.65175857405642
Healthy	1.23984532072405	-0.681269033111902	0.721269676607568	-0.321836849737658	-5	1.81873895555548
Healthy	0.708358003620255	-1.11047420332881	0.410444849855314	-0.415759263075635	-1.22701854965504	1.7496754173402
Healthy	0.918629438578189	0.156555208395287	-5	0.966653663632349	0.364648536507682	1.4171748100161
Healthy	1.80773528500083	-1.47612352436187	-0.480172006224281	-5	-5	1.43424274139237
Healthy	1.45843523171584	0.0111134963380321	0.270175554788268	0.387265215784175	-0.558729156579501	1.31756068239971
Healthy	1.05463603249303	-2.27654432796481	-5	0.409735364482449	-0.859774874733552	1.61376996185642
Healthy	1.29414424391811	-1.9613798380503	-5	-0.452286813768297	-1.61762269653189	1.68212295478174
Healthy	1.00417687158102	-0.346160624597503	0.6558757249061	-0.648880390262328	-1.3082114755973	1.83496307400649
Healthy	1.80972740745797	0.0187920070191681	0.224771250660267	0.151133789808104	-0.988683356633128	1.17286436316283
Healthy	0.873083331994693	-0.466520280274016	0.955189685433538	-1.61207653302656	-0.175412119479715	1.73702883666313
Healthy	1.52315625762967	-5	-0.344304641900412	-0.152162156740792	0.27918539494919	1.60461339629586
Healthy	1.83087231082505	-0.383282986810365	-5	-5	-5	1.34406161240005
Healthy	1.00205715038054	-5	-0.931999773854828	-5	-1.07582412969808	1.86739965719606
Healthy	1.2177686427741	-5	0.171878503215528	-5	-5	1.75332140766362
Healthy	1.21453258042098	-1.39415646094191	1.01605130894559	-1.24802842526367	-5	1.81981041845706
Healthy	0.66170386173977	-5	-5	0.546896617258921	-5	1.92362077923589
Healthy	1.12136448262956	0.263782780904469	0.170871646707303	1.32129761310419	-0.322593818020057	1.23208313301804
