p	Firmicutes_C	Proteobacteria
Healthy	-0.564251163835624	0.304669292772295
Healthy	0.683454111105498	-1.20474581741912
Healthy	0.500464268690234	-0.228434565083464
Healthy	0.315323667613782	1.34715509116996
Healthy	0.414761159992989	1.14232813490194
Healthy	-5	-5
Healthy	-1.10868560061786	-5
Healthy	-5	-0.731164710003414
Healthy	-0.428698874433731	-0.93979337893265
Healthy	-5	0.297390601631986
Healthy	-1.36804917374078	-0.387269109251658
Healthy	-0.890927919021121	-5
Healthy	0.266499813103078	-0.234547528833561
Healthy	1.04407346670993	-0.00555086298596401
Healthy	-0.131478991648433	-1.00217691925427
Healthy	-0.396238739391713	-1.00454031337894
Healthy	1.11266431085135	-5
Healthy	-1.26296646866612	-0.541770201776432
Healthy	0.780293544130071	-5
Healthy	1.2622448102002	-0.499159995382212
Healthy	-0.441159481576661	0.207954652501947
Healthy	-1.61225434039114	0.382191806430744
Healthy	0.67768814724958	-0.390096252811458
Healthy	-5	-0.279600866827117
Healthy	-0.174281854103789	-0.492306007345083
Healthy	0.38743254172803	-1.91470942176993
Healthy	0.623557323407696	0.802889293799591
Healthy	0.233267776923847	-1.83564714421556
Healthy	-2.68613277963085	-0.538081488191045
Healthy	-5	0.695446651329333
Healthy	-5	0.251460573491714
Healthy	-2.33818731446274	0.500023667813675
Healthy	1.04226631702596	-0.0107148538747678
Healthy	-5	-0.388797307817826
Healthy	-2.54211810326601	0.468887646476917
Healthy	-5	0.0816353015029508
Healthy	-2.42829116819131	1.4364395209235
Healthy	-5	0.824215027671358
Healthy	-0.283412422324308	-0.000778083715473187
Healthy	0.616077271840093	-0.959358108455463
Healthy	-5	-0.166687109797217
Healthy	0.784204909368237	-0.930368897379657
Healthy	0.178502127629101	-5
Healthy	-5	-0.280859380304785
Healthy	-5	-0.583043454609657
Healthy	0.78344046595093	-0.758752448736284
Healthy	-5	0.507693992654917
Healthy	0.490685910459085	-0.882397308309916
Healthy	0.5648411667769	-0.831502516476967
Healthy	-0.649151364633658	-1.9072793553159
Healthy	0.839673467342861	0.399720435904855
Healthy	-5	-0.69103029182175
Healthy	0.771161060438499	0.477451193165175
Healthy	-2.32790214206428	-0.757632523088562
D011236	-5	-0.508204228686409
Healthy	0.929648785482494	-0.51934641115663
Healthy	-0.00954570394594148	-5
Healthy	0.0325583260594398	-0.280395293036378
Healthy	0.419731112268774	-0.190480686730583
Healthy	0.0684196496837736	0.00727824733424441
Healthy	1.25363430052	-0.568668406994174
Healthy	0.530814193504616	-0.221479756106773
Healthy	0.937795130123942	1.06853575468981
Healthy	-0.957542625425679	-0.434541804904012
Healthy	-5	-0.436174937748508
Healthy	-1.18190613085336	-5
Healthy	0.981478374709892	-0.754068045661398
Healthy	0.365272656236418	-0.977324238046272
Healthy	-0.491928383400625	-1.485053994692
Healthy	0.075402035407543	0.61301014970712
Healthy	1.43632774300883	0.320590742907043
Healthy	-3.35654732351381	-0.495230195702161
Healthy	0.270799909417093	-0.763236077812193
Healthy	1.04152334865803	0.324566403393517
Healthy	0.818636892787476	0.0215035318434545
Healthy	-0.164195322321245	-5
Healthy	-5	-0.429608856220169
Healthy	-5	-0.667561540084395
Healthy	-5	-5
Healthy	-0.798520941053911	-0.926978545640261
Healthy	0.938762822009655	-0.239909396081697
Healthy	0.213517756996305	0.413244425737604
Healthy	0.623835192553439	-0.560967467879587
Healthy	-0.0609302500765758	-1.10812816955442
Healthy	-5	-0.160597379345863
Healthy	-1.12737762097471	-0.133145789264882
Healthy	-0.476123524361869	0.966157695702293
Healthy	0.852430583729309	-1.82798119057544
Healthy	0.386209934256197	-5
Healthy	-1.37913552473488	0.205304532544046
Healthy	0.149249912590282	0.138116306359853
Healthy	-1.52607530658384	-0.722230389916349
Healthy	-0.316187764258705	0.863912029934059
Healthy	0.448497622954086	-0.48205232800475
Healthy	1.01931697539738	0.212797319988354
Healthy	-5	-5
D011236	-0.538546495711128	-1.4205594028602
Healthy	-0.607285464323705	-1.14514763758217
Healthy	0.416410819643451	-0.214406820326175
Healthy	-5	1.24807728828755
Healthy	0.960128153889501	0.192302558859347
Healthy	-5	-0.19271533841176
Healthy	0.368885370936616	0.105860884950425
Healthy	0.725976118605056	-0.605478277325087
Healthy	0.914328345362	-5
Healthy	0.880156510769969	-0.267413263287874
Healthy	0.232019755939844	-5
Healthy	-0.512720183556931	-0.876573064995579
Healthy	-2.08092190762393	0.499839608639899
Healthy	-1.20059052038487	-0.282554190189904
Healthy	-1.81815641205523	-0.553214380698812
Healthy	-5	-5
Healthy	-0.856485579924449	-0.0175071523717065
Healthy	-0.202012695074813	-1.00585888887388
Healthy	-5	0.717658023096461
Healthy	0.971953672639985	-0.466672882945576
Healthy	0.774849675704279	-0.835409239809776
Healthy	-1.10796107965871	0.198093237740242
Healthy	-2.31069114087638	-0.523255297027324
Healthy	-5	-0.391666553469254
Healthy	0.714334790154114	0.451235160988187
Healthy	-0.00916851380527071	-0.747389659432627
Healthy	0.869752560667162	-0.474955192963155
Healthy	-5	-5
Healthy	0.383817160582021	0.170496405744848
Healthy	-0.66372042564967	-0.793093207069136
Healthy	-5	0.60540525638235
Healthy	-0.212348279651533	-0.457224351765375
Healthy	-0.433491800755377	-0.308308624308948
Healthy	0.624893391372869	-5
Healthy	-5	-5
Healthy	0.208744933952947	0.285656307864311
Healthy	-5	1.03562782735063
Healthy	0.9197441971588	-0.61726273423867
Healthy	1.07756447444463	-5
Healthy	0.390315000527157	-0.93569179331704
Healthy	0.536036723450615	-0.798520941053911
Healthy	1.03754880035659	0.161439879511266
Healthy	0.875735344086349	-0.132102555474055
Healthy	0.0465575921181778	1.65999383396027
Healthy	0.248314188632918	-5
Healthy	-5	-5
Healthy	-0.00119595501812284	0.719845670931388
Healthy	0.244724794839931	0.0651724894853563
Healthy	0.428364844343341	0.952750318793969
Healthy	-5	-1.11719095860756
Healthy	-0.336883551415624	-0.430661209957077
Healthy	-5	-0.149102693910017
Healthy	0.894786662608891	-0.522705062221873
Healthy	-5	-5
Healthy	0.409672806612995	0.0181677036515243
Healthy	-5	0.0478392780475528
Healthy	-1.94005811193804	-1.1751585282463
Healthy	0.143486331711538	-0.354184881703358
Healthy	0.92712953491677	-5
Healthy	-0.945463547345049	1.07161398700761
Healthy	-0.664762813090271	0.447983956055377
Healthy	-0.462117968257982	0.854310293614356
Healthy	-1.37448177102836	0.228251461550436
Healthy	-5	-5
Healthy	0.467983789036729	-0.424916120981977
Healthy	-5	-5
Healthy	-5	0.651164578527951
Healthy	-1.10941133229451	0.916751798725431
Healthy	-0.842966550338798	0.052516956831069
Healthy	0.239144256821094	0.479723552460678
Healthy	-5	1.30986258050826
Healthy	-0.450812753865592	0.874723540535805
Healthy	1.05305845779077	-0.113588244639883
Healthy	0.461160744254032	-5
Healthy	0.39079914812045	1.01891717585528
Healthy	0.601798250045134	-0.749336080536756
Healthy	1.04012783774634	0.315260628018278
Healthy	0.502622372032976	-0.659278342686993
Healthy	-0.346131714354946	-1.1944991418416
Healthy	-0.732452827889227	-1.40175680834638
Healthy	-5	0.0837605399498365
Healthy	1.02358906175098	0.291901400465467
Healthy	-5	0.609572000332307
Healthy	-5	-1.005638848092
Healthy	-2.29413628771608	0.621221994577762
Healthy	0.526229397327161	-0.289028431777928
Healthy	0.973790801472615	0.0890321147870614
Healthy	0.715281146504042	-1.04527520902094
Healthy	-5	0.214470300115669
Healthy	-5	-0.262863039644452
Healthy	0.153897143925386	-0.82672629854742
Healthy	0.811678205568357	-0.750777176003326
Healthy	-1.65286521708998	0.0976251412103128
Healthy	0.538078335549099	-0.497941777242894
Healthy	0.114827743811462	-1.63413778459744
Healthy	0.0507083499167781	0.0407565703279443
Healthy	-0.0974314793287463	-0.914852187873096
Healthy	-0.871277715661573	0.627575783132953
Healthy	-3.42021640338319	-0.1579652075551
Healthy	0.512921752774195	-5
Healthy	-0.889141043268132	-5
Healthy	0.704388197977452	-0.00855240199619718
Healthy	-5	-0.120405283978251
Healthy	0.138128945620694	-5
Healthy	-0.131126427409365	1.35173679983976
Healthy	-5	0.503679031880346
Healthy	0.437953397540359	-5
Healthy	-5	0.717305109338064
Healthy	0.829698640395345	0.200798532796138
Healthy	0.872810427764863	0.466347044441233
Healthy	0.91212423623318	-0.286593467832309
Healthy	0.675521720607797	-0.376709350192335
Healthy	-5	-2.52724355068279
Healthy	-5	0.0353696933221023
Healthy	0.931204543128487	-5
Healthy	-5	0.640177224930746
Healthy	-5	0.438475894273104
Healthy	1.06255829479216	0.00232160207282551
Healthy	-5	0.155827756935741
Healthy	0.944600606569089	1.08126231317111
Healthy	-0.949426923244852	-0.664101007974888
Healthy	0.410041261022265	1.01092253615009
Healthy	-0.244148002533356	1.01147105617594
Healthy	-1.77989191195994	-0.469313754668806
Healthy	0.698857073089025	0.614401500203339
Healthy	-1.80687540164554	0.639371924008928
Healthy	1.20317191518542	-5
Healthy	-0.665727242592844	-1.38289476949762
Healthy	-5	0.616270659235917
Healthy	-5	-1.76045027915953
Healthy	0.608224275949979	-0.421968539812042
Healthy	1.45641993696588	-1.0691528083175
Healthy	-5	1.90080284334259
Healthy	-5	-0.521159451518198
Healthy	0.649271560060617	-0.582279260924316
Healthy	-2.014573525917	-0.923723744595782
Healthy	0.787281193630137	-0.618957157228091
Healthy	0.366579835281879	0.272468210487953
Healthy	-5	-5
Healthy	0.523270302337317	0.457645770048531
Healthy	-0.871277715661573	0.415063538228395
Healthy	-0.0411686470024375	0.910800434540427
Healthy	0.31342215678707	0.220712017483643
Healthy	-0.427535013407812	0.168774353738646
Healthy	-0.149298639255899	1.88868922381423
Healthy	-5	-5
Healthy	0.436603081405731	-0.742993782087693
Healthy	-0.799122154250974	0.310678446263141
Healthy	-0.853654871349532	-0.0774613755144196
Healthy	-5	-0.960110202263819
Healthy	0.787986551845958	-0.718375848559799
Healthy	-5	1.01754625544621
Healthy	-0.604062354919958	-0.268830422451311
Healthy	-0.2124899351421	-0.0426944776482733
Healthy	-0.91189936535734	-5
Healthy	-0.220973804351429	0.500650805987072
Healthy	1.13330285627369	0.27491258826101
Healthy	0.577661807783137	-0.495379640882211
Healthy	-1.44696698379756	0.144595999617516
Healthy	-5	-1.82535880733955
Healthy	0.959495016926961	0.116883241007212
Healthy	0.5128404260918	-1.24237625409161
Healthy	0.143988527115435	0.806702848230718
Healthy	0.77167344945213	-0.793740964790717
Healthy	0.78629488921596	-0.922922933154239
Healthy	0.781211627918774	-0.211456910960713
Healthy	0.671069118214494	0.886466471686538
Healthy	-1.68006156001969	1.10462229515659
Healthy	-5	0.37066849739468
Healthy	0.96900239021705	-0.597669823868334
Healthy	0.245529940546645	-0.386464722780758
Healthy	-5	-1.15939212099071
Healthy	1.04552325582067	-0.0385646670036345
Healthy	-2.56383735295924	0.735293828434356
Healthy	-5	0.209295130817263
Healthy	-1.34198860334289	0.345371769857227
Healthy	-5	-5
Healthy	-5	-1.6088883862972
Healthy	1.18194386410619	-0.132279198477346
Healthy	-5	0.900591046692102
Healthy	0.407662784584097	1.11980863581922
Healthy	0.0143567023961815	-5
Healthy	-5	0.302532224931979
Healthy	-5	-0.133417322936451
Healthy	-1.87942606879415	-1.48638292621212
Healthy	0.507386256144481	-5
Healthy	1.06669445328592	0.0621154782168488
Healthy	0.558887290323476	-0.280660425032725
Healthy	-1.28100036212128	0.327497886389404
Healthy	0.503649071802312	-0.364084184324402
Healthy	-5	0.424440587526477
Healthy	0.573687170217444	0.16836192949269
Healthy	-5	0.773150623033685
Healthy	-5	0.502454433243893
Healthy	0.757181865780151	0.453459004209478
Healthy	-5	0.39086271865719
Healthy	0.37370074533752	0.439817253974966
Healthy	0.337674857441537	-0.772473215062798
Healthy	-5	0.0672568892381498
Healthy	-5	0.145820818801547
Healthy	0.0966076388102204	-0.576099081471583
Healthy	0.302287626976212	0.3346929493563
Healthy	-0.0351701728113927	-0.730393669160521
Healthy	0.729890977278407	-5
Healthy	0.876561328680068	-2.07262963696098
Healthy	-5	1.03053333823936
Healthy	0.135501565412789	-0.0669330371897654
Healthy	-5	-5
Healthy	-0.191843063965471	-1.1624746905504
Healthy	-5	-5
Healthy	0.498212654158545	-0.24875169813603
Healthy	-1.43074316667139	0.720010376909017
Healthy	0.226571552713344	1.30595079795855
Healthy	0.714330598150759	-5
Healthy	0.796665206413532	-0.803602715562657
Healthy	-0.613732957894986	-0.18575240426808
Healthy	-1.85139734519391	0.0402620490405693
Healthy	0.591727791468931	-0.595919256900062
Healthy	0.49608790598005	-0.57254635059868
Healthy	-5	0.511086200555202
Healthy	-5	-0.171888149871696
Healthy	-5	0.656496841306835
Healthy	-0.0187886520203955	0.675956970384772
Healthy	0.680861968925123	0.587338232071853
Healthy	1.02340104114133	0.068393679460304
Healthy	-0.659397267743252	-0.90173709762007
Healthy	-5	0.216324278686668
Healthy	-5	-0.675038846962645
Healthy	0.0563063317905525	0.406950437461211
Healthy	0.880552937387359	-1.44321521769297
Healthy	-5	-0.310247303860843
Healthy	0.934545413107672	0.837079358945614
Healthy	0.196480167700148	0.274307978319055
Healthy	1.05846702235053	0.0798900150308385
Healthy	0.60852389419024	-0.0716553647351379
Healthy	0.455870715810266	-0.341864536928131
Healthy	-5	-1.22446236521904
Healthy	0.105591926626399	-0.0557098419304694
Healthy	-0.0268767665789396	0.207195273819796
Healthy	-5	-0.649693821120889
Healthy	-0.163460689623023	0.335492000995821
Healthy	-0.470813555577385	-1.05222329153526
Healthy	-5	0.592865972047312
Healthy	0.332854375407764	-5
Healthy	-5	-1.8955128886876
Healthy	-5	-0.740238933201335
Healthy	-1.08873582900163	1.06503828304054
Healthy	-0.638555491913672	0.155120355188351
Healthy	-0.199008138739829	0.402135805896485
Healthy	-3.05551732784983	0.510141357743158
Healthy	-0.640999772625313	-2.18177410638604
Healthy	-5	0.7534528276193
Healthy	0.810805596677374	-0.571638394955997
Healthy	0.438895020377746	1.036903435961
Healthy	0.59543228544448	0.850018535593396
Healthy	-0.862424366317959	-1.30944953848964
Healthy	-5	-5
Healthy	-5	0.00391268673848343
Healthy	-0.549812498104163	-5
Healthy	-5	0.652436847126828
Healthy	0.674079074198095	0.750424304830775
Healthy	0.802628708279657	-0.884622505720883
Healthy	0.0699084830231443	0.42908175442676
Healthy	-5	-5
Healthy	-0.493278550756513	-5
Healthy	1.18520234870685	-0.539207362420141
Healthy	-5	0.713414093816578
Healthy	-5	-0.890252762286771
Healthy	-5	-0.525099314414733
Healthy	-5	-5
Healthy	0.0103762907578522	-1.51598503733244
Healthy	-0.419382901170572	0.477064792766908
Healthy	-5	-0.742369416122842
Healthy	0.518444183950244	0.221906941178184
Healthy	-1.03235843591699	-0.636331621889232
Healthy	-5	-0.676005797818026
Healthy	0.429750665521779	-0.562170193591781
Healthy	1.34781010883324	-0.469723442318458
Healthy	-0.612325483725213	0.318626717029967
Healthy	-1.00877392430751	-0.423060035665107
Healthy	0.946912844481891	1.11557456857468
Healthy	-5	0.776158339887254
Healthy	-0.392448477622196	-0.377133470982006
Healthy	-5	0.787010360436987
Healthy	0.702691551699824	-5
Healthy	-5	-0.79171992145469
Healthy	-5	0.284383353680256
Healthy	0.657144807153543	-0.298915793061145
Healthy	0.731300214016237	-0.278477911478968
Healthy	0.413526074816422	-5
Healthy	0.427997029527809	-5
Healthy	0.792503050739838	-0.670988784292632
Healthy	0.279071205490511	-5
Healthy	-1.03310770413286	-0.198802165540851
Healthy	-5	1.99466959338096
Healthy	-5	-2.79588001734407
Healthy	-0.209996479609511	-1.06248210798265
Healthy	-0.0357545164336155	-1.02300845469385
Healthy	-5	-0.985983770741636
Healthy	-5	0.040159117831352
Healthy	-5	-0.598289359610919
Healthy	-5	-0.750385897655418
Healthy	-5	-0.351113299484693
Healthy	0.575378384478593	-0.380395421620834
Healthy	1.08429773974205	-5
Healthy	-0.000912977374111591	1.27221141220562
Healthy	-1.65423430688551	0.633125934895278
Healthy	-5	-1.51215487988856
Healthy	-2.18045606445813	-0.384691874420224
Healthy	-0.245934659567355	-0.108512720455074
Healthy	0.949260186870669	0.0725807326489498
Healthy	0.416826831279195	-1.8784401558125
Healthy	0.670844914576109	-5
Healthy	-1.93218548883816	-0.751977663587646
Healthy	0.486638720238842	-0.391495360766607
Healthy	-5	-0.638933550246058
Healthy	-1.16468999913094	-5
Healthy	-1.30024896831049	-5
Healthy	0.531443150141559	-0.477308041508919
Healthy	1.05567031153367	-0.0795688096045379
Healthy	-5	-0.733039601402304
Healthy	0.214165395292023	0.162594274442422
Healthy	1.10449086698743	-0.732593581247096
Healthy	0.486369545827313	-1.29140915484966
Healthy	-1.14182386201766	0.852013730816011
Healthy	-5	-5
Healthy	-1.15150298190963	-0.447769948863837
Healthy	-1.75970041799729	-1.90066472231404
Healthy	0.603782889896698	-0.207671357825245
Healthy	-0.0289515658105696	-5
Healthy	-1.20788859091283	0.689812135851317
Healthy	-0.992593648496329	0.0746592180592203
Healthy	0.357065388287825	-1.97674754036629
Healthy	-5	0.510296962596303
Healthy	-0.898252926053634	-5
Healthy	-0.151663063237976	-5
Healthy	0.960832618103313	0.165137446253369
Healthy	-5	0.523773771893659
Healthy	-0.0800855193405684	0.700716693877895
Healthy	0.527973849582247	-0.321272263189176
Healthy	-0.485983819599351	0.169392256682329
Healthy	-0.716766635111246	0.568301482962592
Healthy	-1.06950943469373	-0.0611901749618606
Healthy	0.151455658604665	-0.503153346063147
Healthy	-5	-5
Healthy	0.690734625663127	-0.200962873296919
Healthy	-5	-0.0934117833609278
Healthy	0.669186665698954	0.620685605179484
Healthy	-1.46192921295683	0.129238610131927
Healthy	-0.68968912008066	-1.67530608613823
Healthy	0.519497226732282	0.143149129569134
Healthy	0.536242706838319	-0.171372322351293
Healthy	-0.710255014844884	0.239414608223811
Healthy	-5	-5
Healthy	-1.83297820420974	-0.235502563727739
Healthy	-5	-5
D011236	0.518097870769714	-0.396520018211068
Healthy	0.352558743654815	-0.453469674608544
Healthy	-5	1.76509622016087
Healthy	-2.56383735295924	1.39584653577728
Healthy	0.899432527181035	-0.367836386108758
Healthy	-0.107894261696337	-0.0127539350107696
Healthy	0.0658484982837979	-5
Healthy	-5	1.83537998745833
Healthy	0.240431923007211	-1.31104653736258
Healthy	-0.117913962178837	0.109848420756105
Healthy	0.858622003031354	0.480695228572941
Healthy	-5	-0.369582295925032
Healthy	0.577452734555468	-1.66094626429086
Healthy	0.774584111953236	-0.758802290301944
Healthy	0.400273705990507	0.395925428467096
Healthy	-0.216468015725731	-0.908192402998325
Healthy	1.04067155275377	0.103488999922483
Healthy	-0.777960202838984	0.0170876227163753
Healthy	0.924827495206563	-0.650275777365603
Healthy	-1.06434161389937	-0.150777199632707
Healthy	-5	-0.16754857124995
Healthy	0.813438868965721	-0.518041684342028
Healthy	-5	-0.542163502274558
Healthy	-5	-0.0999826328619285
Healthy	0.794038880844292	-0.787359686465166
Healthy	-0.220252037085032	-1.06353652599525
Healthy	1.02775353802373	0.317664352488223
Healthy	-0.141444757328169	-0.936554046876967
Healthy	1.00078536247342	-0.0217920836441421
Healthy	0.433536227850722	1.13174726575528
Healthy	-0.0734672053334812	-0.366006668396432
Healthy	-0.416064797463248	-1.21410097161562
Healthy	-5	-1.24995468798823
Healthy	0.822687744409365	0.0132418155102152
Healthy	-5	0.770251681653022
Healthy	0.397362882303287	-5
Healthy	-1.51484665009635	0.319688893249499
Healthy	0.122910194139181	-0.0951925216604361
Healthy	0.723781475901602	-0.461602231314257
Healthy	0.793821803573084	-0.82474918963844
Healthy	0.642003270313137	0.792939815358247
Healthy	-0.384691874420224	-0.975145051694982
Healthy	0.627702713853794	-0.261592080181879
Healthy	-0.683777962573184	-0.34371009880864
Healthy	-3.04095860767891	0.730926747381555
Healthy	0.58385255816351	-0.863342838126121
Healthy	-5	1.04244240815129
Healthy	-1.87160073128219	-0.191809290121509
Healthy	-0.343202504834218	-0.449783880764592
Healthy	-5	-0.043990135170601
Healthy	-5	0.456446506818043
Healthy	1.24574209235685	-1.90274269030658
Healthy	-1.0712969725694	-0.115176325729839
Healthy	0.834032653891236	0.423766714872993
Healthy	0.652467784395845	0.425227628209736
Healthy	-0.199991289161865	0.543486941990828
Healthy	-0.928302054778386	-0.0671763025168797
Healthy	0.614398334241696	-0.483861423282926
Healthy	0.558174371836967	0.493278161454765
Healthy	-5	0.703158919603736
Healthy	-5	1.25872681381255
Healthy	0.386258119498628	0.0638098079597147
Healthy	-1.00471589231074	-2.65955588515988
Healthy	0.69178675825644	-0.182097637649166
Healthy	-0.71810344975394	-1.542269451754
Healthy	-5	-1.29208933428689
Healthy	-0.798903434960533	-0.883491876262653
Healthy	0.056489406214574	-0.444361512052446
Healthy	0.545648478788263	-5
Healthy	0.560905668415851	-0.750703784455723
Healthy	-5	-5
Healthy	0.41965180114722	1.05432841032678
Healthy	0.995022802631857	0.523954462257065
Healthy	-1.33979879861932	-0.0275472132833557
Healthy	0.411577621125569	-0.388659124416679
Healthy	0.104968256025519	-1.32193709502565
Healthy	0.418297976082039	-5
Healthy	-5	-5
Healthy	-5	-0.122427105323392
Healthy	0.792044815899566	-0.889241991120112
Healthy	0.779180032647244	-0.683149370073949
Healthy	-1.68172791978837	-0.24418610221685
Healthy	0.475992070021551	-0.411257828892532
Healthy	-0.284715507222082	-0.470839238278866
Healthy	-1.76725793727926	-1.52056866280226
Healthy	-5	-0.449991908443365
Healthy	-0.443866424379916	-0.779865750429748
Healthy	-1.25711782856273	-0.645104395288939
Healthy	0.894500487885779	-0.351113299484693
Healthy	0.477057553524115	0.195348828074804
Healthy	0.808160989034486	-0.783913307578087
Healthy	-5	0.223454404536769
Healthy	1.00419622734312	0.704887162413166
Healthy	-0.34413194875138	-0.41931446522938
Healthy	-5	0.605788643349422
Healthy	0.986084378517621	0.280894643715324
Healthy	0.150163676258138	-0.261647606924178
Healthy	-0.398320182694104	-1.35634996178267
Healthy	-5	-5
Healthy	1.44951542449205	1.5549094408593
Healthy	0.157099998467163	-0.0126600252821909
Healthy	-5	0.605197267388378
Healthy	-1.47651366765677	-0.346903313530824
Healthy	-5	-0.669606521259654
Healthy	-5	0.291752795947377
Healthy	-1.79914950190892	-0.0755036209658882
Healthy	-1.12130589960389	1.04299700266559
Healthy	-5	-0.38111551500455
Healthy	-1.33385657270844	-0.670724187763545
Healthy	-1.66735958961254	-0.509900994936695
Healthy	-1.78807891569149	0.00126629199927005
Healthy	0.310907752022381	-0.335019744939374
Healthy	-0.406813654895434	-0.0640797965910866
Healthy	-1.72010501998836	-0.495474769142728
Healthy	-5	-0.188431696256459
Healthy	-1.64512357748377	0.619975638419685
Healthy	-0.382171722382249	0.20874761953258
Healthy	-1.41217682868104	1.48347403759794
Healthy	-5	-5
Healthy	-5	1.5006641074249
Healthy	-1.12924505510986	0.908459282146774
Healthy	0.835011654103996	-0.590827981008596
Healthy	-0.439077620742529	0.48176214021279
Healthy	-0.0874166247205166	0.698865761150679
Healthy	-5	-5
Healthy	0.407902237928534	-1.69486368105636
Healthy	0.0303770535558	-0.356784276042326
Healthy	-5	0.195736415528839
Healthy	-0.364868254752823	0.229159453580838
Healthy	0.905401869426839	-0.316547689261718
Healthy	-5	-0.855861862336412
Healthy	0.994887477055264	-0.0595133987433901
Healthy	-3.20065945054642	0.14067142267244
Healthy	0.261184331730557	-0.250936511752492
Healthy	-0.411728293157671	-0.997617925067239
Healthy	-5	-0.759950227887352
Healthy	-1.34833439607706	0.677298457601311
Healthy	0.147283581592567	0.854951840191498
Healthy	0.495875828834006	0.439834606035994
Healthy	-0.27548656255854	-1.30644891440409
Healthy	-5	-1.17185589269621
Healthy	0.351643658791936	0.169380495311949
Healthy	-0.70296209062064	0.206596529578161
Healthy	1.23892159121279	-5
Healthy	-5	-0.786668219293407
Healthy	-5	-0.515515090968059
Healthy	0.269519948911135	0.400520720878379
Healthy	0.801400965651768	-0.777621734055044
Healthy	-5	-0.348644440339316
Healthy	0.0731535837075613	0.134578692075998
Healthy	-0.544667784651354	0.861756578984925
Healthy	-1.52143350440616	1.65330341657273
Healthy	0.059430875386197	-0.380896229727534
Healthy	0.429962111395364	0.998974724336045
Healthy	-5	-5
Healthy	-5	0.49604217260933
Healthy	-5	-0.0169919964319924
Healthy	-1.70509308939481	-0.683023760678452
Healthy	-0.488236921840658	-1.50113831100712
Healthy	0.525451686431553	0.142877303978689
Healthy	-5	-0.44703991930565
Healthy	0.840800911595332	0.476362023769715
Healthy	0.304402195012371	0.314071670125025
Healthy	-5	0.483600133069305
Healthy	-5	-1.77624454634276
Healthy	-1.10045306890913	0.509863544977469
Healthy	-0.0108350590125311	0.193041072153242
Healthy	-0.0967200507234442	1.09345495644886
Healthy	0.0551947878848117	-5
Healthy	0.793525677655899	0.0746189891837589
Healthy	-0.0992724745591696	-0.920059402847638
Healthy	-5	0.675425448600985
Healthy	0.138119466209549	0.935551599889378
Healthy	-1.47327313268536	-0.671926345486845
D011236	0.827918256745349	-0.929223537156565
Healthy	0.20836610087482	-0.814061410173411
Healthy	0.201470866179096	-0.308017243344224
Healthy	0.482863583291732	-0.556189598878602
Healthy	-0.97350759294716	0.383131082559651
Healthy	-5	-5
Healthy	-0.054447715380997	0.290624405760645
Healthy	0.94300058377422	1.08793076955802
Healthy	0.712157053567687	-5
Healthy	-1.78172714642855	-0.372992789257098
Healthy	-0.766597722188105	-1.42446578168014
Healthy	-5	-0.70410318132101
Healthy	0.921075953828371	1.07334730073133
Healthy	0.0976632945692614	0.1154474126261
Healthy	0.453744779067964	-0.333800369121636
Healthy	0.0290792589288487	0.277148319744943
Healthy	1.04404364453263	-0.01635116442231
Healthy	0.623435376731635	0.798893616667339
Healthy	-2.54668165995296	1.31570066347728
Healthy	-1.67407404422853	0.564644763182919
Healthy	1.04603956006521	-0.0380950440233993
Healthy	-0.432691257704917	0.214555105140627
Healthy	0.275978986467148	-5
Healthy	-0.0526054938321419	0.919236607092337
Healthy	0.558457759044102	-1.35961795529043
Healthy	0.423352385936148	-0.334691114509419
Healthy	0.443414768373286	-0.368627266267285
Healthy	-5	-0.445183879393751
Healthy	-0.915745540888771	0.597269456471001
Healthy	-5	-5
Healthy	0.18075076354289	-5
Healthy	-0.149586594358102	-1.53253989049274
Healthy	-0.122087563211041	-0.66442175723755
Healthy	-0.896333086253208	-0.118307280347583
Healthy	0.40575433357715	0.0697753625392585
Healthy	-0.696026797459694	-0.91016551129137
Healthy	1.04860298312759	-0.558839225964884
Healthy	-5	0.0859217555319225
Healthy	-0.503236356062808	-0.364787772094778
Healthy	0.478209968104809	-0.648667600373617
Healthy	-5	-0.964130186304447
Healthy	0.832593847291718	-0.911544954955835
Healthy	-5	0.0289533287820111
Healthy	-0.250055087719529	-0.30950267728065
Healthy	-5	0.505088901363814
Healthy	0.690219123614157	-0.539402811102398
Healthy	-5	-0.702480222576356
Healthy	-5	-1.17548367199279
Healthy	-0.588666551387434	0.484188759668489
Healthy	-0.949813650324639	0.142924182599585
Healthy	1.36290092242166	-5
Healthy	0.438583482198874	-0.525375865581386
Healthy	0.797788796861396	-0.845089354211476
Healthy	-1.60327772149623	-5
Healthy	1.24140725494802	0.722644615258741
Healthy	-5	0.51906238373388
Healthy	0.279689753033619	0.063558518110981
Healthy	-5	-0.889612334124913
Healthy	-1.77832500292923	-0.379270710442742
Healthy	-0.347395924505565	-0.422922011039155
Healthy	0.765537427197057	-5
Healthy	-0.567463616735744	1.07304494695976
Healthy	1.14732720283504	0.273239778995222
Healthy	-1.18508681872493	0.520201772239621
Healthy	1.08006738786234	-0.39491053811842
Healthy	-2.39685562737982	-1.22635980673997
Healthy	0.0959604765879669	-1.14837479684669
Healthy	-5	1.22706256247563
Healthy	0.290966786578273	0.592153431490383
Healthy	0.7651602147686	-0.790967803163465
Healthy	-5	-1.20280173016104
