p	Bacteroidota	Firmicutes_A	Actinobacteriota	Firmicutes	Desulfobacterota	Firmicutes_C	Methanobacteriota
Healthy	1.6687763266025	1.32778443665342	-5	0.814973698954037	-5	-5	0.478958770536424
Healthy	1.92437538893302	0.812576480761969	-1.4459956789881	-0.556549250116459	-5	0.138128945620694	-5
Healthy	1.58542034388417	1.22548658244287	0.773483649355796	0.50269335101933	-1.78914663468511	-0.131126427409365	-5
Healthy	1.48255360215869	0.641254924881841	1.30505693840378	1.48328682386099	-5	-5	-5
Healthy	1.65906949883315	1.41318757082308	1.25940894186466	-5	-5	0.437953397540359	-5
Healthy	1.79676375806494	1.38482419721685	-0.916461548769861	-1.06288348923295	-0.737050825284472	-5	-5
Healthy	1.55238151146945	1.2769658905542	0.927238411929774	-0.198561986875964	-2.67571754470231	0.829698640395345	-5
Healthy	1.39399473083586	1.55078401670126	-0.18978765094763	-0.462823380455493	-0.13485455310481	0.872810427764863	-0.808185828001658
Healthy	1.81626271581759	0.936657980695638	-0.934308271906729	-0.387036107280457	-1.76649623965887	0.91212423623318	-5
Healthy	1.74679317765437	1.54801835866053	0.189453816831251	-0.552872990800149	-5	0.675521720607797	-5
Healthy	1.81465938072068	-5	0.565937500664893	-0.0132103570522037	-5	-5	-5
Healthy	1.3717845033886	1.5918311836677	0.111511186968867	0.371658839715409	-1.72010501998836	-5	-2.06398920428479
Healthy	1.77492311481107	1.21882686264677	-5	-5	-5	0.931204543128487	-5
Healthy	1.96777147739917	0.288486211442084	-2.55909091793478	-1.76751213364701	-5	-5	-5
Healthy	1.85518843294268	0.505212403664965	-5	-5	-1.45469288353418	-5	-5
Healthy	1.82536106609928	0.376573307507716	-0.666149854897455	-5	-5	1.06255829479216	-5
Healthy	1.26061320210048	1.69383682735103	-0.708342603897819	0.803988732596285	-5	-5	-5
Healthy	1.81284145825133	0.315145031655397	-0.680144726332068	-0.705049045534732	-1.35684353438029	0.944600606569089	-5
Healthy	1.68687613730565	1.14711369542688	0.376186281309875	-1.98674133471648	-1.16832215080853	-0.949426923244852	0.977904142832697
Healthy	1.11358374126071	0.781271998003318	0.199988164184678	-0.755772374267092	-0.169077880141475	0.410041261022265	-5
Healthy	0.941389673979714	1.46925632880336	1.4687439230773	1.10415614297317	-1.43368037847519	-0.244148002533356	0.553549292350953
Healthy	1.70834712329903	1.55205953418788	-1.00265730939838	-0.632178347581462	-0.254566048586467	-1.77989191195994	-5
Healthy	1.8193013867383	1.24217231994175	-0.280229667695659	-0.629949762925132	-1.80631897045872	0.698857073089025	-5
Healthy	1.90809590978221	0.933252361103342	-1.2401056259745	-5	-5	-1.80687540164554	-5
Healthy	1.39573253496233	1.63227553886771	-1.24420134302617	-0.461815999141732	-5	1.20317191518542	-5
D037841	1.79189792429785	1.39767187936459	0.772648771609092	0.218934431742978	-1.26312563835158	-0.771112231980578	-5
Healthy	1.94246597978493	0.347210933988669	-2.27654432796481	-5	-5	-0.665727242592844	-5
Healthy	1.96357445137532	0.339979826071944	-5	-5	-5	-5	-5
Healthy	1.82802964801372	1.17601916018731	0.239019037118732	-2.53910215724345	-1.1834273039739	-5	-1.66816795556375
D037841	1.80288785792989	1.38877734982537	0.484686971992228	-0.0845315696187401	-1.58136731264593	-0.857297754262384	-5
Healthy	1.84469967136493	0.913074392967176	-2.77469071827414	-1.54333037057624	-0.942638237014961	0.608224275949979	-5
Healthy	1.14982793003516	1.48115744851318	0.552961296386529	-1.229442525149	-0.753895515857289	1.45641993696588	-5
Healthy	1.25088186547846	-5	-0.968026310908283	0.394010157234125	-5	-5	-5
Healthy	1.93617054442836	-5	-0.663860601391443	-5	-5	-5	-5
Healthy	1.61034017883657	1.18895715468315	-0.169764298883949	-1.01425925894993	-5	0.649271560060617	-5
Healthy	1.47449467708287	1.29570385370403	1.04950409747164	0.164504534900771	-5	-2.014573525917	0.838346529059948
Healthy	1.84120055468462	0.855550045808508	-0.392759496168257	-0.552361408599502	-5	0.787281193630137	-5
Healthy	1.36592000526757	1.53916219604255	0.417330503789002	1.16899807727899	-1.27490547891853	0.366579835281879	-1.2390500485891
Healthy	0.458092183560576	0.762427215270847	-0.688818513566982	-5	-5	-5	-5
Healthy	1.53063684725116	1.60284361975861	0.172115243656029	-0.611650092129618	-5	0.523270302337317	-5
Healthy	1.73975093012054	1.46316108636515	-1.14128238513971	-0.895786115800677	-5	-0.871277715661573	-5
Healthy	1.61179848010588	1.58074517930366	-0.480920529623477	-0.330246254850314	-5	-0.0411686470024375	-5
D037841	1.81502017878586	1.40080504585974	-1.15403423845452	-0.847619912952397	-0.588094225243182	-5	-5
Healthy	1.62959958686295	1.52112709539139	0.781153405959932	-0.476878117881759	-5	0.31342215678707	-5
Healthy	1.8064934350208	1.14588290033661	-0.0922286680259309	-1.7373116556983	-0.718353142132486	-0.427535013407812	-0.670073559204548
Healthy	0.938876820561857	0.415889410662191	-0.585026652029182	0.418606184975226	-5	-0.149298639255899	-5
Healthy	1.53878153219734	1.18785505526546	-5	0.437939138819974	-5	-5	1.24711388762105
Healthy	1.44684802058778	1.73705055903582	-0.692461176560729	0.632361109096971	-5	0.436603081405731	-5
D037841	1.85766153078278	1.28734413655897	-0.59067565339593	-0.568684493464475	-1.06434161389937	-5	-5
Healthy	1.7507237916029	1.08296048848274	1.19335588208818	-2.12609840213554	-5	-0.799122154250974	-5
Healthy	1.90825505001011	0.94285546489844	-0.107588144170355	-1.013765869865	-5	-0.853654871349532	-5
Healthy	1.55563172186592	1.7635710625388	-1.5562677585984	-0.945425244705177	-1.62948691040141	-5	-5
Healthy	1.84265023357727	0.522746699685891	-0.587942853309844	-1.63301702402215	-5	0.787986551845958	-5
D037841	1.88044823126649	0.938009579961132	0.223693184751564	-0.520583062725404	-0.936629106414296	-1.24511677174783	-5
Healthy	0.395827683190126	-1.31381076575598	1.25737878423455	0.1914789604436	-5	-5	-5
Healthy	1.76357735020375	1.3585700141794	-0.382255492264491	0.0342673970380256	-2.79588001734407	-0.604062354919958	-5
Healthy	1.63032422188909	1.48159825863604	1.33376577465095	-0.416042157913543	-5	-0.2124899351421	-5
Healthy	1.08092252866459	1.8168752385534	1.22129423600248	0.00560087085348535	-5	-0.91189936535734	-5
Healthy	1.78379820722079	1.32623526503825	-0.150071034580176	-0.750972947452813	-5	-0.220973804351429	-5
Healthy	1.20225257885881	1.6486608874493	1.21377533542704	0.492174883950333	-5	1.13330285627369	-5
Healthy	1.14552270383869	1.53493349327507	-0.736529633938815	0.0108043612987845	-5	0.577661807783137	0.12593321721971
D037841	1.45225454596618	1.18259780504265	0.587752484728803	0.0268926446160931	-0.938811495337929	0.790833141357584	-5
Healthy	1.68370195042648	1.59487486871011	-1.11736163830396	-0.309733020537503	-0.414900392625936	-1.44696698379756	-5
Healthy	1.81071575460766	1.39736062096304	-0.546055137659332	-1.25562877266814	-1.70818731253288	-5	-5
D037841	1.75406503439199	1.23679363115416	-0.650042901280536	-0.221530383716195	-0.955264302549493	-1.76955107862173	-5
Healthy	1.73516942244283	0.741361995477895	-0.139763839938269	-0.469954061572609	-0.929334246546272	0.959495016926961	-5
Healthy	1.58047677142714	1.52297210855775	0.751010281840634	0.964286979042497	-0.103732893301797	0.5128404260918	-0.525973234584671
Healthy	1.66653248799462	1.48066737347177	-1.99012436628784	-5	-2.34872198600186	0.143988527115435	-0.179857676920668
Healthy	1.8439293335032	0.531441872697767	-0.555923960998431	-1.4672456210075	-5	0.77167344945213	-5
Healthy	1.83675844616595	0.977219531270353	-0.381512598603645	-0.529501306509078	-5	0.78629488921596	-5
Healthy	1.79762182767988	1.23608812400771	-5	0.0588699622930524	-5	0.781211627918774	-5
Healthy	1.70135302948938	-5	1.25161753926618	0.169498094684968	-5	0.671069118214494	-5
Healthy	1.60515598104114	1.39302668087209	0.894213016310298	-0.652533374199378	-1.77031815768232	-1.68006156001969	-5
Healthy	1.79856812855953	1.41142204016463	0.192489395966012	-0.722665887784016	-5	-5	-5
Healthy	1.88352794714706	0.842111637549693	-0.255746144268846	-0.974899038953187	-2.11975822410452	0.96900239021705	-5
Healthy	1.87289604155991	1.29654321973561	-1.06113017848701	-2.36754270781528	-5	0.245529940546645	-5
Healthy	1.71117810069076	1.40621459302511	-0.98367714598621	-5	-0.173620649767548	-5	-1.46230680563261
Healthy	1.82648997121606	0.429261201264363	-0.734097795698244	-5	-5	1.04552325582067	-5
Healthy	1.78410996296548	1.39875484881342	-0.835112042452046	-1.15633127702086	-0.678795243145552	-2.56383735295924	-5
Healthy	1.93857871116989	0.875941120726912	-0.696177800137153	-1.03924390909823	-0.952296891865696	-5	-5
Healthy	1.68626025414608	1.38630344443945	-0.297715976483488	-0.551463721895342	-1.94385773794095	-1.34198860334289	-2.67366413907125
Healthy	0.864456494168522	1.71317306449766	1.31515512129078	0.313466472658235	-5	-5	-0.773039406467547
Healthy	1.40770796815715	1.75281535696031	0.361187464230574	0.549262044050899	-5	-5	0.144994289359509
Healthy	1.70541918793037	1.25592321781949	-1.12285911021518	-1.25798225285986	-5	1.18194386410619	-5
Healthy	1.59041457215148	1.63931732053835	-0.664843100465257	-0.625160040345024	-0.300891043660907	-5	-5
Healthy	1.45816780141013	1.5771892968699	0.306575128096449	0.734132278874541	-2.22914798835786	0.407662784584097	-5
Healthy	1.47779128826683	1.75553788007857	-5	0.2892499457196	-5	0.0143567023961815	-1.03758330655425
Healthy	1.42691673885001	1.71058197245063	-0.251773198431754	0.0659753660504229	-5	-5	-0.374163007676599
Healthy	1.90620511120521	0.893052890038398	-0.430251658218725	-0.365694063078727	-0.905948344490036	-5	-5
Healthy	1.82532022529267	1.19285447228256	0.25369411647704	-2.26600071346161	-1.03217132066984	-1.87942606879415	-5
Healthy	1.1900814164065	1.82393977017654	0.751145098843452	0.482108609139799	-5	0.507386256144481	-5
Healthy	1.81786431508473	0.41665049100472	-0.579532646923747	-5	-5	1.06669445328592	-5
D037841	1.68090054452191	1.51333455074771	-0.372869791597905	-0.899216037924133	-1.39437177799238	-5	-5
Healthy	1.94715629264219	0.419821971792919	-0.892383070008216	-0.569425115953135	-5	0.558887290323476	-5
Healthy	1.58585288388622	1.60145448863472	0.693599455110631	0.345432547499147	-5	-1.28100036212128	-5
Healthy	1.65863080273009	0.9419817463884	0.27566831997239	-0.185239813098929	-0.187521155131162	0.503649071802312	-5
Healthy	1.40598836117239	1.48539671967484	1.43366008672064	-5	-5	-5	-0.339305238966167
Healthy	1.4326544334612	1.55837852531358	1.18473656103644	-0.74155428961335	-2.17457388223218	0.573687170217444	-5
Healthy	1.82657466659894	1.15005363420581	-0.231139999157043	-1.39437177799238	-5	-5	-5
Healthy	1.90089549918846	1.09808414643858	-5	-0.971306771606084	-1.56511187913268	-5	-5
Healthy	1.02066700452701	1.60390853475634	1.19708694371927	0.547034667347564	-5	0.757181865780151	0.333495638706523
Healthy	1.85113972730934	0.518517887991595	-5	-5	-0.996022758154463	-5	-5
Healthy	1.27437609669566	1.73800264943331	1.18101792979712	0.147376387491267	-5	0.37370074533752	-5
Healthy	1.45957506417427	1.60476901377087	-0.260348556290623	-5	-5	0.337674857441537	-0.0743682368937719
Healthy	1.81164684617603	1.38285526844443	-0.973425881849665	-1.12262865413023	-0.364275045468861	-5	-5
Healthy	1.93142857770797	1.01749620080774	-2.08196966321512	-5	-5	-5	-5
Healthy	1.7830987463148	0.962362231558233	-0.605776033227632	-0.764875735980538	-5	0.0966076388102204	-5
Healthy	1.43708879005138	1.71422243047295	0.38470457925888	-0.825852934902969	-0.466050092642526	0.302287626976212	-0.835141753037445
Healthy	1.88225340349077	1.10647783811465	-1.70421305974839	-5	-2.51286162452281	-0.0351701728113927	-5
Healthy	1.49902771912459	1.59380192838016	0.551340190543342	-5	-5	0.729890977278407	-5
Healthy	1.35896317319338	1.70608422317532	-0.067257421249216	-0.356606549526847	-1.90974194706868	0.876561328680068	-5
Healthy	-0.0735649412037958	1.83974702552018	0.663867639858217	0.398538921901917	-5	-5	-5
D037841	1.8049844272394	1.3398591090754	-0.395212535982208	-0.513003111568177	-1.11537453674377	-5	-5
Healthy	1.42498774825827	1.4501452964517	1.54975453018457	-0.369084199281594	-5	0.135501565412789	-5
Healthy	1.91220031468549	1.14700597359764	-2.15801519540989	-0.282720704572598	-5	-5	-5
Healthy	1.28914395179545	1.76518810690322	0.691013379500746	0.16542240081457	-5	-0.191843063965471	-5
Healthy	0.0250230720885936	0.488265793559834	-5	-5	-5	-5	-5
Healthy	1.6617991550191	0.937424102366349	0.27520305541298	-0.194988763631795	-0.156144577376839	0.498212654158545	-5
Healthy	1.61804861995814	1.53199733394076	0.010193914768475	-5	-1.22789843072299	-1.43074316667139	-5
Healthy	1.2082144750679	1.09598310874122	1.32191104308979	0.334331085850635	-5	0.226571552713344	-0.714127772930743
Healthy	1.70212297464663	1.41111391296914	-0.891773343625071	-0.207531265089428	-0.715388817630228	0.714330598150759	-5
Healthy	1.84130483602674	0.879059734597906	-0.387258515540594	-0.552748915524138	-5	0.796665206413532	-5
Healthy	1.90784431064439	1.14719168421318	-0.811943791561631	-0.0825575123570476	-5	-0.613732957894986	-5
Healthy	1.89138668281525	1.138114410439	0.0889790422325755	-0.448464615439202	-2.7281583934635	-1.85139734519391	-5
Healthy	1.39296869788814	1.64339720169356	-5	-5	-5	0.591727791468931	-0.586515825682593
Healthy	1.55183971215659	1.57734551677112	-0.224724593957152	0.803258359963836	-2.49214412830417	0.49608790598005	-0.252075731864146
Healthy	1.85121265364226	1.03114255424008	0.135304426207603	-0.564888566873507	0.124236784040634	-5	-1.72630441206991
Healthy	1.64506456605721	1.55703078069532	0.549033931457099	-1.46660929198245	-5	-5	-5
Healthy	1.96604321888304	0.320709049587672	-5	-5	-5	-5	-5
Healthy	1.74892337814491	1.30098070044273	0.279393142747864	-5	-1.13217909195443	-0.0187886520203955	-5
Healthy	1.82105678782621	1.23555066605684	-0.393736899488052	-0.678774514582824	-5	0.680861968925123	-5
Healthy	1.62160838715614	0.403513439966087	-0.273868011004811	-5	0.423563693954572	1.02340104114133	-5
Healthy	1.31702312418415	1.26888813829833	0.923367344897057	-0.370152249628418	-5	-0.659397267743252	1.54581547540803
Healthy	1.94330260240508	0.825131944317732	-0.738023808602187	-1.00445255052486	-1.01623843971384	-5	-5
Healthy	1.75970266238194	1.07613341023971	1.13584602619726	-0.557661360374324	-0.961141498440234	-5	-0.691115585577983
Healthy	1.22826943460543	1.79709773797871	0.0322237681159855	0.423422833366564	-1.08207457793526	0.0563063317905525	-0.110183053676838
Healthy	1.50827445387653	1.50085974233534	-0.765280295378124	-0.519432574998306	-5	0.880552937387359	-5
Healthy	1.74316587747654	1.57718952681539	-0.696803942579511	-5	-1.60977163753087	-5	-5
Healthy	1.78112278239006	0.329729321943786	-5	-5	-0.64569943765464	0.934545413107672	-5
Healthy	1.42774245542902	1.52820029475846	1.38249828408347	0.034812882337937	-5	0.196480167700148	-5
Healthy	1.82894177427583	0.375369108184124	-0.664161130420046	-5	-5	1.05846702235053	-5
Healthy	1.82033520947273	0.791623289563575	-5	-5	-5	0.60852389419024	-5
Healthy	1.84592229277102	0.999301527394408	0.639479516594784	-2.74957999769111	-0.934980785863746	0.455870715810266	-1.25282132863984
Healthy	1.75121595728725	1.07428311553727	1.1459741440851	-0.672048785431807	-1.14442027749828	-5	-0.71541136959606
Healthy	1.3675173069254	1.7789538806553	0.14472984082465	-0.37603781124527	-5	0.105591926626399	-5
Healthy	1.35965831474644	1.58399361016971	0.689503315565635	0.449203696278253	-5	-0.0268767665789396	0.521461068202195
Healthy	1.29056835410157	1.85425872238393	-5	-5	-5	-5	-0.287484984211022
Healthy	1.80462404448527	1.2599730640389	-0.00911528981158869	-0.360473669028537	-5	-0.163460689623023	-5
Healthy	1.83161795120002	1.01429493264838	-0.519676798758645	-1.91973437266016	-1.20725821416525	-0.470813555577385	-5
Healthy	1.78311892647377	1.31003531990058	-5	-5	-0.548397756667021	-5	-5
Healthy	1.83705983025181	-5	-5	-5	-5	0.332854375407764	-5
Healthy	0.951937538094677	1.48872975556214	-0.520525465897375	0.401789852556354	-5	-5	0.355493663995184
Healthy	1.73145491095555	1.26754435749062	0.288457154093676	-0.889747082646597	-0.191620205117616	-5	-5
Healthy	1.77433861290634	1.21125486865214	-0.422152178698217	-1.62948691040141	-5	-1.08873582900163	-5
Healthy	1.8258517643909	1.41287112698657	-0.193962552277481	0.372567743391127	-0.939113376995338	-0.638555491913672	-5
Healthy	1.73556409087786	1.45196518073965	0.721813087470113	-5	-5	-0.199008138739829	-5
Healthy	1.34264470646464	1.57630160525822	1.27849569060998	-0.491012661363082	-0.845576026885353	-3.05551732784983	0.176499304117523
Healthy	1.79855417854927	1.44542437747318	-0.212858455799629	-1.21261037864789	-2.14508697769214	-0.640999772625313	-5
D037841	1.76501035710409	1.34259695586322	0.74522864204889	-0.768836358494901	-5	-1.21353252325972	-5
Healthy	1.89067654575853	0.684022653659607	-0.17387334433727	-1.28158135817034	-0.840974508775095	-5	-5
Healthy	1.8873782600861	0.844327414633536	-0.113774444603795	-0.897875144265474	-1.25995327594851	0.810805596677374	-5
Healthy	1.12555770781412	0.791798682997407	0.170390810781754	-0.754462657064006	-0.142613220151137	0.438895020377746	-5
Healthy	1.09058673636752	-1.7026772857947	1.43267560211423	0.553742282723514	-5	0.59543228544448	-5
Healthy	1.78906079875618	0.928748573249753	-0.875528381080512	-5	-1.46660929198245	-0.862424366317959	-5
Healthy	1.61609524788572	1.49761374520364	-5	0.0753571441768494	-5	-5	0.49300330255849
Healthy	1.41525237603862	1.53826977212	-0.609294458773629	-1.04508244626504	-1.32367226611868	-5	-0.237734174590461
Healthy	0.915413027432374	1.32319886746694	1.71145087707812	0.446648988165598	-1.74738965943263	-0.549812498104163	0.968074613233848
Healthy	1.77227468006157	-2.18508681872493	1.55807490231975	-1.15845283474345	-5	-5	-5
Healthy	1.59295922609839	1.56819280333196	-5	-0.172546719770048	-5	0.674079074198095	-5
Healthy	1.52321380447875	1.19525880292432	0.155830790512844	-0.695251040512904	-2.67162039656126	0.802628708279657	-2.05012229596312
Healthy	1.24812119572588	1.7849831866625	0.0308060943471079	0.405221672607903	-1.0741209106985	0.0699084830231443	-0.154622860376928
Healthy	1.1971448716077	1.77598946206381	0.480478371069208	-5	-5	-5	-5
Healthy	1.796285632634	1.50526233748126	-5	-0.996022758154463	-5	-0.493278550756513	-5
Healthy	1.76046681538883	0.717909216151893	-0.00660345304468056	-0.504136649517956	-1.63078414258986	1.18520234870685	-5
Healthy	1.79315425714697	1.40081729855092	-0.739403957698091	-0.988091386650846	-0.716224021288477	-5	-5
Healthy	1.64036067240214	0.529629232123621	-0.996711841173925	-1.79398412323666	-1.31984585826563	-5	-5
Healthy	1.56824069144524	1.69467459277006	0.11699604476938	-1.27876662998272	-5	-5	-5
Healthy	1.73302030021439	0.985870870771977	-5	-5	-5	-5	-5
Healthy	1.42701228146559	1.78157882139331	-5	-0.558147824226708	-5	0.0103762907578522	-5
Healthy	1.78473458622123	1.13766737411903	-0.0871405248376451	-0.289104480737432	-5	-0.419382901170572	-5
Healthy	1.68408818611179	1.23851854924559	-5	-1.55268689117643	-0.624665660334584	-5	-5
Healthy	1.81155918868476	0.53785056454772	0.772772639946568	-0.614322243481289	-5	0.518444183950244	-5
Healthy	1.45239540180261	1.42017597737136	0.410054776340606	0.13475705495005	-2.30627305107635	-1.03235843591699	-5
Healthy	1.88834801017805	0.957793031522191	-0.801893001126598	-1.33021838479146	-2.48811663902113	-5	-5
Healthy	1.84723496262757	1.00689584521863	0.607669436688243	-2.72124639904717	-0.944010416614309	0.429750665521779	-1.31740370853945
Healthy	1.69067894195189	1.19614632799583	-5	-5	-5	1.34781010883324	-5
Healthy	1.84381796466426	1.30187127730517	-0.644088949473247	0.0247524018518241	-0.582312458790247	-0.612325483725213	-5
Healthy	1.83134600259502	1.38714662454176	0.0428549774290577	0.0618933355858114	-5	-1.00877392430751	-5
Healthy	1.81670127585964	0.240978338829593	-0.439220877396921	-0.7454760913143	-1.31104653736258	0.946912844481891	-5
Healthy	1.83540657052346	1.06592238460772	-0.231066057813219	-1.74472749489669	-5	-5	-5
Healthy	1.5907952609418	1.58447766096693	0.292645875087181	0.339473304551539	-1.20999647960951	-0.392448477622196	-5
Healthy	1.84074194548159	1.05169341291682	-0.226930659514038	-1.73945162736302	-5	-5	-5
Healthy	0.205293704620416	1.40134866362015	0.0504802936576623	0.955442398423812	-5	0.702691551699824	1.34977294287785
Healthy	1.68528212833413	1.27149403190258	-5	-1.4990777608097	-0.706063186112706	-5	-5
Healthy	1.93861723035276	0.860819955687257	-0.637366754727643	-0.975637495646718	-0.976829878878603	-5	-5
Healthy	1.0874197099723	1.58534802392764	0.651062752232491	-5	-5	0.657144807153543	-5
Healthy	1.08161262892543	1.67411788908101	-0.298993593404452	-0.408301118280171	-2.29242982390206	0.731300214016237	0.174356411288952
Healthy	1.46800049496501	1.16647540599798	-0.31443738884177	-0.444615312282852	-0.0880278542890901	0.413526074816422	0.340527396207183
Healthy	1.04816941006587	1.70149113489922	-5	-5	-5	0.427997029527809	1.01940337017136
Healthy	1.84142467231088	0.544940719311844	-0.497695810944888	-1.52929557027721	-5	0.792503050739838	-5
Healthy	1.18876963504903	1.78534813195023	0.247125934109833	-0.086668376193283	-5	0.279071205490511	-0.124892414334041
Healthy	1.83077671532687	0.682364425459969	0.0855759697185038	-0.438827035247812	-0.348392512518738	-1.03310770413286	-5
Healthy	-2.29157909986529	-5	-1.16462654752999	0.0280300807683789	-5	-5	-5
Healthy	1.77867382641218	1.08649436992684	0.756421570073747	-1.54928912185308	-1.25188953250502	-5	-1.19307422311627
D037841	1.72110511744611	1.13810177075513	0.319601518006748	-0.679168526554754	-1.47742536730882	-0.884622505720883	-5
Healthy	1.42159405642853	1.02722970147925	0.406506116785802	0.0273373739550708	-0.153557729574142	-0.209996479609511	-5
Healthy	1.82155996857444	0.884791966586421	-0.39593602733611	-1.0189973100586	-0.572595044689726	-0.0357545164336155	-2.69250396208679
Healthy	1.83900157056496	0.795670115534057	-0.585611673068925	-0.346093170358302	0.169580395303088	-5	-1.46268472688799
Healthy	1.8090265856443	1.378527624777	-0.806152180026442	-1.03654273988329	-0.428058364925538	-5	-5
Healthy	1.19190072627978	1.82884961729285	-0.229140627496814	0.279956529198604	-5	-5	-5
Healthy	1.88456382951085	0.979732250836517	-0.76381555711985	-1.31425826139774	-2.48678239993206	-5	-5
Healthy	1.71620824887704	1.21866650900291	-0.456527968298488	-5	-0.49440238626799	-5	-5
Healthy	1.03909035989995	1.52497194316396	0.731360680557465	-5	-5	0.575378384478593	-5
Healthy	0.981612959224311	1.70262411625308	1.12643209349129	-0.49017941778772	-5	1.08429773974205	-5
Healthy	1.39197898299689	1.44502475758136	0.438834944112608	-0.095473789970064	-0.822752163744376	-0.000912977374111591	-0.488945930531786
Healthy	1.9033389292287	0.936220595320375	-1.174898588402	-5	-5	-1.65423430688551	-5
Healthy	1.82695339213208	1.17924750611619	0.252090526982822	-1.67019547783593	-1.12586622117203	-5	-5
Healthy	1.82875299568437	1.17599715172261	0.246198114484289	-1.97387548325455	-1.01995115493504	-2.18045606445813	-1.88739499846543
Healthy	1.62611885150681	1.69482843033131	-0.425031667857001	0.311878835142942	-5	-0.245934659567355	-0.828507572747099
Healthy	1.74544675076038	0.935352564950074	-0.233118902799713	-0.567495701138972	-0.745137855719397	0.949260186870669	-5
Healthy	1.4811581656409	1.15796390437438	-0.31531618287346	-0.425806625923673	-0.228037908841447	0.416826831279195	0.353331394986268
Healthy	0.662902257785371	1.39083534915014	0.611382322031543	-1.78120200188826	-5	0.670844914576109	-5
Healthy	1.80515246729424	1.2481108938205	0.100653089279956	-1.06803388527183	-1.16222223044627	-1.93218548883816	-5
Healthy	1.65879737842985	0.863850237327297	0.290257269394518	-0.165655606591643	-0.201452934747273	0.486638720238842	-5
Healthy	1.68635415432187	1.2341372361441	-5	-1.47651366765677	-0.703883507830286	-5	-5
Healthy	0.822496292408407	1.14326905366217	1.84499423122744	0.190788167878588	-5	-1.16468999913094	0.575169363918194
Healthy	1.89582802972734	0.769505084400655	-0.18888097454324	-0.503098014876691	0.181005620280703	-1.30024896831049	-0.982424131608926
Healthy	1.06740491471858	1.80374525227782	0.0213175004215173	0.673747810871339	-1.35575841415627	0.531443150141559	0.475685712980604
Healthy	1.82315739165798	0.377424645756417	-0.678795243145552	-5	-5	1.05567031153367	-5
Healthy	1.67461564448268	1.24169387664387	-5	-1.47082639673828	-0.746298618988015	-5	-5
Healthy	0.984784213666441	1.42912767400991	1.46312191721934	1.24216933596984	-5	0.214165395292023	-0.105451341854194
Healthy	1.49516121244727	1.17291219751304	1.57332574816999	-1.39265222323159	-2.3767507096021	1.10449086698743	-5
Healthy	1.58815602901066	1.37228145039669	0.0170041069556297	0.331334151119399	-0.86005797693002	0.486369545827313	-5
Healthy	1.68096446742728	1.48959346248847	-0.717831221695358	0.259894770804089	0.110246178829723	-1.14182386201766	-5
Healthy	1.0310471425772	1.49785285583873	-5	0.822203397061478	-5	-5	0.834789347763296
Healthy	1.41287045559867	1.78044743694395	-0.207020309759465	0.00461367168121351	-5	-1.15150298190963	-0.535033795109039
D037841	1.90533658022086	1.06536531526988	-0.430661209957077	-0.36793770055001	-5	0.55817677420054	-5
Healthy	1.67148793913025	-1.69637202361611	1.59595221201695	0.0996012318380401	-1.13170831198214	-1.75970041799729	-5
Healthy	1.46110547303783	1.50893460236712	1.12011932920816	-0.351113299484693	-5	0.603782889896698	-5
Healthy	1.69997553398592	1.44802853918496	-5	-5	-5	-0.0289515658105696	-5
Healthy	1.64772665055723	1.17592127188544	0.411719010013906	-0.152242311607669	-1.40274371707486	-1.20788859091283	-2.84163750790475
Healthy	1.72535608223449	1.16652276529073	0.154682585875756	-0.362040206060573	-1.12901118623942	-0.992593648496329	-5
Healthy	1.53789575072502	1.52668799473377	0.239984797997492	0.36877948781501	-0.584659327467594	0.357065388287825	-5
Healthy	1.80316844607186	1.45323820226349	-1.1378089689484	-1.01197643807134	-0.400433488998382	-5	-5
Healthy	1.89075742477982	0.930258601022925	-0.202441641597473	-0.580258974859349	0.167718945253166	-0.898252926053634	-0.961260651895251
Healthy	1.42098132105185	1.79995185382045	-5	-0.79577145729304	-5	-0.151663063237976	-5
Healthy	1.72852770851187	0.924193452718551	-0.142275609031693	-0.506026399725332	-0.82333006733185	0.960832618103313	-5
Healthy	1.72622866581	1.24457471469327	0.357261931419827	-5	-5	-5	-5
Healthy	1.69829884846414	1.52989507281279	-0.433326862393883	-5	-5	-0.0800855193405684	0.0511911246856986
Healthy	1.94984309557803	0.425106888877087	-0.811943791561631	-0.601747411816118	-2.59006687666871	0.527973849582247	-5
Healthy	1.81341724669684	1.13870711434298	-0.139913657617949	-1.6844494655781	-0.815166666066646	-0.485983819599351	-0.823041019413092
Healthy	1.80663628625085	1.14929580044165	0.162241702037146	-1.02691835039863	-1.43086027452754	-0.716766635111246	-5
Healthy	1.68844144719363	0.992995098431341	-0.367431364529984	-1.45543590250396	-0.170908600833477	-1.06950943469373	-5
Healthy	1.59865232006282	1.52542409806279	0.249733860861295	0.467264677431273	-5	0.151455658604665	0.150344969659378
Healthy	0.528415301936139	1.84612925681847	1.42255061042247	-5	-5	-5	-5
Healthy	1.35305332178366	1.71983267388134	0.771306678628976	-0.0534200200964599	-5	0.690734625663127	-5
Healthy	1.79175217556	1.37806451105799	-0.223524010321831	0.306450762757468	-5	-5	-5
Healthy	1.81803437900843	1.23301211042044	-0.332406974706992	-0.619499325100805	-5	0.669186665698954	-5
Healthy	1.7175009120102	1.54994603106539	-0.318171053351906	-0.139290755482231	-5	-1.46192921295683	-5
