o	Bacteroidales	Lachnospirales	Oscillospirales	Actinomycetales	Lactobacillales	Selenomonadales	Coriobacteriales	Enterobacterales	Desulfovibrionales	Pseudomonadales	Peptostreptococcales	Methanobacteriales	Acidaminococcales
Healthy	1.40835463105968	1.07468737605499	1.26668833621567	1.4832390086362	-5	-5	0.0945689474355432	0.17317460934351	-1.15939212099071	-5	-5	-0.352548565431461	-5
Healthy	1.67533530031913	0.694470941707431	1.05861427915913	0.0105670673745216	-1.13990167030148	-5	0.145342493499925	0.95074153394459	-0.751609814827489	-0.61253898367965	-1.53313237964589	-5	-5
Healthy	1.56516243822979	0.953574630300136	0.985109282887195	-5	-5	-5	-5	0.374632885294772	-5	-5	-5	0.545057108663673	-5
Healthy	1.76901718507449	0.620429651260291	0.631939677366288	-0.511590311096802	-5	-5	-0.641246860238479	-5	-0.255707016877324	-5	-5	-5	-5
Healthy	1.74941317920374	1.53253717744663	-0.403831913281014	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.74152078924229	0.840434201718015	0.806879032332231	0.568132466181605	-5	-5	0.139460325399969	-0.0506978370774964	-0.955029294707231	-5	-0.109159980219259	0.843977356390357	-5
Healthy	1.72431626530309	0.932420489306109	0.930219333268241	-0.787067008291986	-5	-5	-0.782542377461419	-1.72538038090876	-0.513427849481644	-5	-5	-5	-5
Healthy	1.89865372549545	1.07163902887526	-0.308679755776149	-5	-1.21424320003736	-5	-5	0.482177297412438	-1.52085675202139	-5	-5	-5	-5
Healthy	1.05923994307263	1.42351652712465	1.55582330619248	-1.72955409198204	-0.554972125051227	-5	0.451901515986537	-0.804847866406713	-5	-5	-5	-5	-5
Healthy	1.82287943854274	0.477905172157918	0.684568904455672	-0.864803720393399	-1.14333151638846	-5	-0.555752164203925	-5	-0.582096718008771	-5	-5	-5	-0.0436106351760927
Healthy	1.54040443731077	1.60686516188927	0.537392143741467	-0.754635412365237	-1.37892762885637	-5	-1.22892721677881	-1.6836102489268	-5	-5	-5	-1.42770939384858	-5
Healthy	1.36222396999541	0.507043169901917	0.582333860034423	-0.0971652359952702	-1.08165507103773	-5	-5	0.252823915290067	-5	-5	-5	-5	-5
Healthy	1.57856105284695	0.947021289477843	0.733283954797804	1.15191322113061	-0.427140010106688	-5	0.491033747759159	-5	-5	-5	-0.0714402939470006	-5	0.594963498694363
Healthy	1.65565630073903	-0.190110481481929	0.827594117339796	0.0641995820270581	-0.957778997609618	-5	-0.206447075913407	-0.259179568546385	-0.17935199218262	-5	-5	-5	-0.946191940079342
Healthy	1.32889453849221	1.25639539237318	0.797888408067812	1.10330005777083	0.136780793601795	-5	-0.496359099486777	1.31511455112485	-1.39469495385889	0.160708572292429	-1.0885227828939	-0.118364312545318	0.307607271514734
Healthy	1.46581380868603	1.50918490817294	0.651305156555067	0.188146330894504	0.609029565946696	-5	-0.312141207271612	1.14232813490194	-2.42481215507234	-5	0.0871316191036883	-5	0.414761159992989
Healthy	-5	1.83662289108148	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.81064443175019	0.257260875501663	1.03399279085483	1.83585297360024	0.17968676913365	-5	0.37376686840687	-5	-5	-5	-5	0.537218220262966	-5
Healthy	1.89330964977915	-0.20127341144462	0.912455354051797	-0.968914851960519	-1.7440042732776	-5	-1.28017171374567	-0.962215058246362	-2.4907974776689	-5	-5	-5	-5
Healthy	1.83379169774216	0.387233167290287	0.90748875289504	-5	-1.70158361993871	-5	-0.485186705000715	-1.22482661457521	-1.15983115075924	-1.39297412156521	-5	-5	-5
Healthy	1.64644803572466	1.0421575539562	1.05372325697735	-5	-5	-5	-5	0.297390601631986	-5	-5	-5	0.524288346573595	-5
D037841	1.71964794126942	0.618126576575313	0.963300388790481	0.897436289655343	-0.77837714225121	0.814424075265279	-0.207881581697575	-0.609418121449565	-2.86327943284359	0.134645586738382	-1.87451873429941	-5	-5
Healthy	1.8199770269732	0.985219831897741	1.12456649532929	-5	0.00466952976878777	-5	-1.16165473122401	-0.671538846569115	-0.677532607868929	-5	-2.31605286924849	-5	-5
Healthy	1.78298101002819	0.208648242024235	0.788589022758559	-5	-5	-5	-1.01367622294923	-5	-5	-5	-5	-5	-5
Healthy	1.42952538663678	1.43524632189667	1.40575586915458	0.134298259474955	-1.15533647175976	-5	-0.524968377933594	-0.668937299399847	-0.260127154976869	-5	-5	-1.29370904274124	0.258287599567219
Healthy	1.82264612874743	0.371287725942212	-1.02844584655394	-0.722070053353081	-5	-5	-5	-0.00555086298596401	-5	-5	-5	-5	-5
Healthy	1.68432497337923	1.19822450119163	0.689943406688136	-1.9115095298176	-1.48095996135166	-0.131478991648433	-1.48571795213962	-1.50487211875707	-1.46445272082333	-5	-2.66554624884907	-5	-5
Healthy	1.8297521192697	0.392600237242282	0.911370174500553	-2.17783192063198	-1.64054397987901	-5	-0.487342281167402	-1.39978969359067	-1.05144033789104	-1.41363777669213	-5	-5	-5
Healthy	0.990610093104332	1.48116720134868	1.42200069730702	1.07682897318921	-0.794362640520571	-5	0.161897817711946	-5	-5	-5	-5	-5	-0.374821357049262
Healthy	1.63325792323244	1.26652167845713	0.93175323286816	0.118473058080545	-1.58737147945562	-1.38594689401278	-0.223073738410627	-0.545505764756793	-2.03763066432998	-5	-1.09194412590123	-5	-5
Healthy	1.42278150426232	1.50988515901172	1.16354002441696	0.887898488096872	-5	-5	-1.39804859586648	-5	-5	-5	-5	-5	-5
Healthy	1.64600905462155	0.623290649807665	0.837891959539907	0.748805681693747	-2.66554624884907	-5	-0.151669221390676	-5	-0.959674620800276	-5	-5	-5	-5
Healthy	1.80757865826672	0.80882382085897	0.881864911440495	-0.249923800432165	-1.84013215290743	-5	-0.641532136123079	-0.824633168938651	-0.692503962086787	-5	-5	-0.781543273599524	-5
Healthy	-1.03512779136222	-1.63864997564773	-2.89962945488244	1.88220305246204	0.0957898270028578	-5	-2.6458915608526	0.382191806430744	-5	-5	-5	-5	-5
Healthy	1.87582922732215	0.0589647619917387	0.499468506033218	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.860286487204345	1.35632249187481	1.43460307144716	-1.26568031914099	-0.828653903312823	-5	0.492297919490496	-2.92811799269387	-2.41907502432438	-0.376368285268324	-3.56863623584101	-5	-5
Healthy	1.23825516684866	1.76479469212631	0.733431608503347	0.544190870276309	-0.0762121582689409	-5	-0.0438892230612707	-5	-5	-5	-0.115873295893505	-5	-0.596673538182417
Healthy	1.47501082035209	0.792617183888121	0.913158208613205	-0.928338876558212	-0.925366381703096	-5	-0.444796689012858	-5	-0.137159295824245	-5	-5	0.305336319377075	0.38743254172803
Healthy	1.83747808311795	0.675844305446366	0.620859276592853	-0.674730698266926	-0.42109731395237	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.7506441388726	1.43767384125236	0.602600351653384	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.18680919257987	1.44280372282961	1.21201385185837	-2.80687540164554	-0.938283706840103	-5	-0.348363453325772	-2.1771783546969	-1.53895190832934	-0.931220636990439	-5	-5	-5
Healthy	1.81071051660423	1.30246383796198	0.578659835601436	-5	-1.06722192993945	-5	-0.885923039175911	-1.0959339480855	-0.8142029525538	-5	-5	-5	-5
Healthy	1.36104318842067	0.078880755099205	0.069283202162011	1.22821345892805	-5	-5	0.625892494923303	0.251460573491714	-5	-5	-5	1.2237531187344	-5
Healthy	0.94218520903356	1.25021549417886	0.433323312890578	1.44766105619704	0.532907183010459	-5	0.994200092992005	0.280163908535099	-2.83268266525182	-5	-0.549596913844634	-5	-2.33818731446274
Healthy	1.8241782456051	0.357136001397919	-1.14551177495557	-0.735890843694192	-5	-5	-5	-0.0107148538747678	-5	-5	-5	-5	-5
Healthy	1.2472517876423	1.03996348129872	1.67584540475769	-5	-5	-5	0.515377033954657	-5	-5	-5	-5	-5	-5
Healthy	1.84696335599573	0.595159899204254	0.650022758018187	-0.112686587072809	-1.06565307326174	-5	-0.197780610273388	-5	0.135940038131768	-5	-5	-1.61834351741421	-2.54211810326601
Healthy	1.8142347398921	1.28574403798861	0.656278401626531	-5	-2.50445566245355	-5	-0.916748282778397	-5	-0.43297363384094	-5	-5	-5	-5
Healthy	1.59569348339584	-5	0.092222218096967	1.40595442475485	-0.427732649865183	-5	0.197112322602376	1.4364395209235	-1.30068269897862	-5	-1.91685585685695	-5	-5
Healthy	1.56053726979343	1.66052359733518	0.0930642959162226	-1.19531548509306	-0.696328855335979	-5	-1.95116991347165	0.692951736329933	-0.8168725712986	0.227045569314284	-5	-5	-5
D037841	1.74356157908371	1.27740290407683	0.359990966065057	0.117002679372443	-1.10325338439259	-5	-0.940474447261309	0.428066727619565	-2.96657624451305	-1.87095494011204	-0.723239577442222	-5	-5
Healthy	1.7216526087647	1.11193796815571	0.673638254348755	1.23128298722504	-5	-5	-5	-0.0222489664521259	-5	-5	-0.773915884024176	-5	-5
Healthy	1.4786024207943	1.61487718742772	1.04285851878902	-0.302256436198012	-5	-5	-0.817015032996418	-5	-5	-5	-5	-0.600153287287078	0.616077271840093
Healthy	1.90098442584262	0.504389297186281	0.445225781969052	0.0244487223627445	-2.16304326294045	-5	-0.372091614314973	-0.959397659885927	-1.13984173868172	-0.656453556811743	-5	-5	-5
Healthy	1.75209518000327	0.97049053233423	0.911691223199816	-5	-5	-5	-5	-5	-5	-5	-5	0.340136628640632	-5
Healthy	0.49676502756721	-0.0225919442588263	1.10485808340925	-0.0350053792918863	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.77703142722505	1.2104841248988	0.633856117581957	-1.13548891894161	-5	-5	-1.06696850489759	-1.44745345204434	-1.26082336808927	-0.311500090088424	-5	-5	-5
Healthy	1.69546276325416	0.0199259412369987	0.817013061294995	0.258931660447833	-5	-5	-0.87328429631426	-0.684176542248844	-0.0591200949505213	-5	-5	-5	-5
Healthy	1.83444988881613	0.25603667324571	0.267289089431131	-0.498174206727651	-5	-5	-2.34486156518862	-1.39837452044606	-5	-5	-5	-5	-5
Healthy	1.84649855058189	0.582099742077579	0.837198787188044	-0.100546122433715	-1.03508070571336	-5	-0.177459267523944	-5	0.17201588684082	-5	-5	-2.55129368009492	-5
Healthy	1.4680176437451	1.60625137981143	1.07763530473669	-0.787892334452341	0.179790128148771	-0.530369410212562	-0.668896773623501	-0.896641060133437	-5	-5	-5	-5	0.427111051731509
Healthy	1.77857375809228	1.43093875191939	0.415956079296258	-1.32569011105852	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.79207257598518	1.22651200645034	1.0393292350647	-0.418220954271541	-1.01488802046065	-5	-0.59444875171769	-5	-1.91186391129945	-5	-0.686069537466538	-5	-5
Healthy	1.65685779237567	0.925221819013368	1.24285262740758	0.426281854261306	-0.451844070226186	-5	-0.0803676203455528	-0.972976745411296	-5	-1.485053994692	-5	-5	-5
Healthy	1.88959053835307	-0.189028600177792	0.912906182396926	-1.06148027482351	-1.61172113654036	-5	-1.33049716589566	-0.867420152340263	-5	-5	-5	-5	-5
Healthy	1.02805532332265	1.3840245665638	1.23049030511594	1.19291714535997	0.222466745050193	-0.171759135542666	-0.16366955351604	-0.681644449774297	-5	0.445345728938494	-0.365019199948772	0.369735215355922	-0.155162614879175
Healthy	1.80965208497098	1.15533087449298	0.583329156132642	-0.00769396356281621	-5	-2.32790214206428	-0.620313848093045	-5	-1.14966014541652	-5	-5	-5	-5
Healthy	1.35426406547724	1.42441835986643	1.13064795534467	-0.231213953091986	-0.704235038770228	-5	-0.718262328293082	-0.584959842632557	-5	-5	-5	-5	-5
Healthy	0.98631302039788	1.63215794090721	1.48794834987966	1.09485912998255	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.85867372021906	1.16641353514172	0.754547086995523	-0.415917661481628	-1.05017104106469	-0.00573565230117467	-2.01322826573375	-0.410586619936244	-1.62305824285324	-2.08039897621589	-0.481262390268725	-5	-5
Healthy	1.5552751452315	1.28489320854517	0.790553963314798	-0.0996110205985424	-0.513697065168839	-5	-1.25547232652743	-1.88806572366732	-2.61261017366127	-0.866972327100122	-1.29964247217734	-5	-5
Healthy	1.34054801579334	1.53155695530357	1.30768768422087	-0.220288096973783	-0.179726273618081	-5	0.0260999796408983	-0.11650890981107	-5	-0.598237697863175	-5	-1.10946720807226	0.0684196496837736
Healthy	1.65087086601328	0.660518282969953	0.834612691888636	0.731814314130735	-2.22112552799726	-5	-0.146028159432728	-5	-1.10801676914803	-5	-5	-5	-5
Healthy	1.40506037969807	0.906963398012221	1.27331084262319	0.392100487861316	-1.23664689125178	-5	-0.172417509682695	-1.00235154510379	-1.137093786437	-5	-2.35556141053216	-5	-5
Healthy	1.82606799653994	0.348509303354555	-2.45967052520913	-1.28382965214015	-0.657182685364267	-5	-0.749067929799886	1.06258236024054	-1.79075315124663	-5	-5	-5	-5
Healthy	1.64176086830927	1.34743755088311	1.1180926942069	0.190233620600687	0.0943628035567887	-5	-1.18065351591955	-0.434541804904012	-1.67840156953466	-5	-0.7956086680807	-5	-5
Healthy	1.81110728434546	1.20386014255276	0.964052571857574	-5	-5	-5	-0.595611064469456	-0.476500657232065	-5	-5	-5	-5	-5
Healthy	1.48105503051512	1.66245598655798	0.224227369183949	-5	-5	-5	-5	-5	-5	-5	-5	-0.442264282181728	-1.18190613085336
Healthy	1.54060623367593	1.53143867907185	0.367454697807373	-5	-0.517598110544707	-5	-1.75970041799729	-0.766014521219789	-1.11092250734994	-5	-5	-5	-5
Healthy	1.67239834118465	1.43144900619121	1.01492902022389	-0.170664058398774	-0.698861444284984	0.363937109005608	-1.24733705687903	-0.985269504998247	-0.309706436233518	-5	-5	-5	-5
Healthy	1.43424098373129	1.80404765491918	-0.256247286470421	-5	-1.47625353318844	-5	-5	-5	-5	-5	-5	-0.530678815484752	-5
D037841	1.60446161015245	1.11783054541146	1.30063286899297	0.268379030683445	-0.0635013374524232	-1.76929568638743	0.390889203634741	0.171530465125305	-0.0621061496715657	-2.08039897621589	-2.25570701687732	-0.706880629865701	-5
Healthy	1.45623534622428	1.31006546451974	1.24225162428766	-0.0897394456378632	-0.170341658230233	-0.22240186229284	-0.135827374497988	-0.39038283732776	-0.314596618130257	-1.04006555280364	-0.460568043552961	-1.67154337219235	-0.695383898278145
Healthy	1.20141023489937	0.766278224706266	1.41921384217337	-5	-0.67623241670322	-1.94271435558179	-1.82535880733955	0.29380656781653	-5	-1.14593698813358	-0.775492835272923	0.503993487978851	1.43064916427211
Healthy	1.70562469906964	0.991831450059342	1.17596066154731	0.579247254748209	-0.203071992650423	-5	0.327465195799859	-0.500326661095324	-2.00612308505879	-5	-1.25065023940252	-0.323965188805379	-5
Healthy	1.89966354826678	0.595906072909221	0.823435753930859	-1.53565951537233	-5	-5	-5	-1.79914950190892	-5	-5	-5	-5	-5
Healthy	1.26258918765617	1.24693560969789	1.39082404768924	0.6833892931833	0.620640876144754	-5	0.614111191102004	-0.0531597944586369	-1.25134690657573	0.0684604568975369	-1.30962669308394	-5	-5
Healthy	-1.70465285166638	-2.3767507096021	-0.856329566529839	1.3779453811891	-0.00689898900090926	-5	-5	-0.0580713680873862	-5	-0.754660097304676	-5	-5	-5
Healthy	1.78447471509866	1.43351638154433	0.471338659276043	-1.3101585908625	-1.50348548130225	-0.830854799008802	-0.955970090053534	-5	-1.6763354643919	-5	-5	-1.39653084026616	-0.544028959605691
Healthy	1.75606407540919	0.17317460934351	0.682238065028491	-0.248436079929623	-5	-5	-0.353547259107063	-5	-1.55579901113584	-5	-5	-1.41896105122783	-5
Healthy	1.77214142242619	0.213015438125579	0.660404388084914	0.228726213962935	-5	-5	-0.716156242204156	-1.12517042212028	-0.0530174728182011	-5	-5	-0.679604429763531	-5
Healthy	1.27079129570339	1.46224896439623	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D037841	1.83749538319912	1.17992187522727	0.985319122262685	-5	0.0271783029308302	-5	-1.04958646063062	-0.530310500858895	-1.73707453066817	-5	-5	-5	-5
Healthy	1.53846564939347	1.24608181270874	0.851412465327379	0.643946898659506	1.03217537696136	-5	0.112397187486525	-0.926978545640261	-1.09301884677115	-5	-5	0.496079591179941	-0.919734372660155
Healthy	1.71454417114969	1.20565602270525	0.582316816870077	0.283866348473469	0.661255030385999	-5	-0.36276051220107	-5	-1.18409034911323	-5	-5	-5	-5
Healthy	0.309368234427012	1.38921801933387	-0.205853667670079	1.33301599039862	-0.123943894912758	-5	-5	0.336293589436406	-5	-2.79317412396815	0.141029386172573	-5	-5
Healthy	1.8404755896142	0.667775985176149	0.531289830051742	-5	-5	-5	-5	-1.29174911140862	-0.880282340894505	-5	-5	-5	-5
Healthy	1.7787785697713	1.19384643031793	0.575366839006403	-0.754857627347038	-1.56895805466411	-0.0609302500765758	0.0749480250975988	-1.1345998818207	-5	-5	-1.36774522331529	-5	-5
Healthy	1.79873935950129	1.00199663225676	-0.946729433318621	-5	-5	-5	-5	-0.160597379345863	-5	-5	-5	-5	-5
D037841	1.8025279887308	0.987531308842984	0.805780782521968	-0.401297017316565	-0.732781323379882	-5	-0.481104574993305	-1.84103473961659	-0.926758352388001	-5	-5	-5	-5
Healthy	1.82891195902718	-0.527111966230363	0.429518117630016	-0.501041934213615	-1.32901239698997	-5	-0.0247612541664674	-0.149488545652868	-0.372009781970118	-5	-5	-5	-1.56719099496683
Healthy	-1.34093992775906	0.665207506054761	-1.59142087459133	1.12085876128417	-0.949040540228349	-5	0.371616390024506	0.96564282927066	-5	-1.95979337242529	-2.58670023591875	-5	-5
Healthy	1.3458583405568	1.62357767896683	1.27980081567218	-1.95900230757651	-1.11872949607064	-5	-0.947767909747666	-1.82798119057544	-5	-5	-1.74521031260279	-1.03767802727042	0.852430583729309
Healthy	1.51354080269059	-1.43521561549601	1.13238810128765	0.836920702398021	-5	-5	0.312071521302931	-5	-5	-5	-5	-5	-5
Healthy	1.45456453532834	1.35331522385927	1.46621732246422	0.0841328210226966	-1.64646844092224	-5	0.505967581890085	-5	-1.23920068836928	-5	-5	-5	-1.48267211770563
Healthy	1.28341589445138	1.5978298402059	1.06603057926764	0.00642325250764307	0.0769352124570038	-5	-0.769653277582523	-0.823127713590823	-5	0.0871316191036883	-0.84961202267472	0.0492684289258104	0.144988068890542
Healthy	1.52518025986167	1.36137270232318	1.00819762419475	-0.742681486902361	-1.10941133229451	-5	-5	-0.89828728615349	-5	-5	-0.405640603140518	-5	-5
Healthy	0.979643508462589	1.02424875250795	-2.43651891460559	1.82597380128501	0.135854284817648	-5	0.25175742218101	0.428834287186322	-5	-0.712668637279422	-5	-5	-5
Healthy	1.85269446506605	0.749700766879028	0.651395296446897	0.625327887694976	-5	-5	-5	-1.12010167566999	-1.33245366048848	-5	-5	-1.44357687862871	-5
Healthy	1.0609451289678	1.51764237127014	1.28336071392574	0.705952613865402	-0.00814509593617713	-5	0.069893693873133	-1.00594693641232	-1.45779721756597	-0.750312572194698	-5	-5	-0.4234974032666
Healthy	1.90459362284092	1.1035259572525	0.252717141057531	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.80137551083457	0.264697431223072	0.903965835215135	-2.30277065724028	-2.76955107862173	-5	-0.573814174755489	-1.54591772926891	-1.6714165502858	-1.43949558480494	-5	-5	-5
Healthy	1.86931909803268	0.279342927113092	0.773362179229334	-1.54668165995296	-1.48878529886361	-5	-5	-0.258493858941838	-1.27148389524023	-5	-5	-5	-5
Healthy	0.345159961936636	1.39745367408426	0.544512038530575	1.39302105861864	-0.352949725131461	-5	-0.145693958198919	1.22279136098409	-5	0.000594576248410367	-5	-5	-5
Healthy	1.73520274469009	-0.0654207572983064	0.680523153369505	-1.5620909644605	-5	-5	-0.169693682416792	0.0941111055089892	-0.858801155095263	-5	-5	-5	-5
Healthy	1.96523473061779	0.25371106686956	0.024337867492143	-0.778090453411866	-5	-5	-5	-0.846276575698319	-5	-5	-5	-5	-5
Healthy	1.23054317859827	1.20326711428485	1.28505364050097	1.51093020866172	-0.485412405636837	-5	0.433469002823628	-5	-5	-5	-5	-5	-5
Healthy	1.43044143776264	1.04764473652759	1.22940817874095	-0.203849067415984	1.14920802414407	-5	-0.365683982781584	-0.647258084979246	-1.09055095301873	-5	-2.00348832784582	-5	-5
Healthy	1.1955379585955	0.50484314948037	1.12431344549573	0.635517926054137	-0.745838779152574	-5	-0.019196989859018	-5	-5	-5	-5	-5	-5
Healthy	1.68544380891968	1.1642549797668	1.17491388463571	0.277373095608309	-0.24644758024654	-5	-0.313024291605835	-5	-0.849090126298878	-5	-5	-5	-5
Healthy	1.78489510943545	1.41112402449258	0.51489027191764	-5	-5	-5	-0.974530280938944	-5	-5	-5	-5	-5	-5
Healthy	1.36251357545592	1.27135338959828	1.31533669465597	0.798086179267052	1.22363921114387	-5	-5	-5	-5	-5	-5	-5	-0.512720183556931
Healthy	1.8416174048165	0.577327472162406	0.644981856233471	-0.0837619362956995	-1.31345310093699	-5	-0.237343939160307	-5	0.125201405320575	-5	-5	-1.40516564441668	-2.08092190762393
Healthy	1.82581518554995	-0.6607473659673	0.74932810334245	-0.525346746637937	-1.77884667804529	-5	-0.0479004629410154	-0.294187585369376	-0.337383809179138	-5	-5	-5	-1.75178143880993
Healthy	1.75204152979914	0.88710056515067	1.28356150119147	0.355627730921342	-1.88239730830992	-5	-1.12563416426995	-1.14727608920879	-0.799423073245152	-5	-0.657024932190755	-5	-5
Healthy	1.90850673305989	1.10300552748314	0.272815933543096	-2.14630178822383	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.91821083569667	0.196692829034118	0.836895413130838	-0.196802446025727	-0.991612769885841	-5	-1.30918394201908	-0.132090781828003	-5	-5	-5	-5	-5
Healthy	1.42766362070676	0.0843116887783338	0.97087663405536	0.11038092944186	-0.538246433874544	-5	0.12846712192971	-1.00585888887388	-0.207881581697575	-5	-5	-5	-1.75870261289001
Healthy	1.79510990409764	1.31210729646476	0.60557545304536	-5	-1.38658105496543	-5	-0.991655370747311	-1.07242434530889	-1.14104194528199	-5	-5	-5	-5
Healthy	1.88438068943036	0.205878026521003	0.711725422181964	-0.446723953862901	-2.04191415147891	-5	-0.714150259506558	-0.526513029935432	-1.85078088734462	-5	-5	-5	-5
Healthy	1.84251276060912	0.178956813969722	0.259565211637389	-0.559878396812196	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.51855894624663	1.13483570244338	1.28559736126331	-0.805791020353318	-5	-5	-2.46852108295774	-1.29183414214446	-1.3669357273085	-5	-1.75424064403272	-5	-5
Healthy	1.44441488204482	1.1473302963738	1.24983550748478	-0.0477937900371892	-0.500890528164987	-5	-0.161188675642342	-0.523255297027324	-0.499914538762345	-5	-5	-1.32257556229875	-5
Healthy	1.90860751553856	0.470553076113858	0.78220451149556	-0.234487908827371	-0.909600850744537	-5	-5	-1.05729763111133	-1.03843653763793	-5	-5	-5	-5
Healthy	1.75300706457041	1.09578913033652	0.784169217666754	-5	-0.564665369381474	0.704938569464699	-0.284481332099067	0.451235160988187	-1.33903970822392	-5	-1.64936439174105	-2.5543957967264	-5
Healthy	1.50457605912025	1.392484677325	1.01722371899142	-0.560004526046192	-0.0912523392011677	-0.0278527252368379	-0.523530676073616	-0.748897374585861	-1.78941397509484	-5	-0.612378848874913	-1.52273400457515	-5
Healthy	1.62599793032534	1.40492210535987	0.897737574945791	-0.0930618909737584	0.0893999062354337	-5	-0.750165958403208	-5	-1.01809082990921	-5	-5	-5	-5
Healthy	1.94761372562046	-5	-5	0.707864715198395	-5	-5	-5	-5	-5	-5	-1.19702114466474	-5	-5
Healthy	1.57409843341357	1.34766443966621	1.058811176086	0.813939750377139	-0.593051264049646	-5	0.0184133700620316	-0.721978459029868	-1.59380057633669	-5	-2.15801519540989	-5	-5
Healthy	1.5869428080554	1.31663093551329	0.735840727996764	0.69533104825297	-0.269516505447269	-5	0.159597267987408	-5	-5	-5	-5	0.730618375263483	-0.66372042564967
Healthy	1.80405188283403	1.10378833229617	0.83864826178883	-5	-5	-5	-5	0.574441048332606	-0.523501680581423	-5	-5	-5	-5
Healthy	1.29517594888687	1.50957668798863	1.53979272071296	-0.445183879393751	-1.61172113654036	-5	-5	-0.457224351765375	-5	-5	-5	-5	-0.212348279651533
Healthy	-0.750899522817078	-1.82188674768537	-2.03151705144606	1.95499752516448	0.772428066501816	-5	-0.570457652820567	-0.391623748966764	-5	-2.30364361126667	-5	-5	-5
Healthy	1.06535298595056	1.36386402314824	1.32550663257114	-2.25492520841794	-1.7854210464295	-5	0.278911289791332	-5	-5	-5	-5	1.28928809720048	0.624893391372869
Healthy	-0.155715472540559	1.96018342023449	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.56942974388774	0.694613972470844	1.0716563363811	0.534801302478325	-5	0.0522320902523344	-0.534810541887702	0.0507585835044697	-0.502158461673342	-5	-3.07572071393812	-0.632215587718846	-5
Healthy	-0.0680440443258964	1.56329949810445	1.51205904766733	0.642425936558324	0.393459375963419	-5	-0.458745350213741	0.384276334814451	-5	0.925950684553845	-1.66675430103804	-5	-5
Healthy	1.66268711145279	0.569238098193553	-1.31515463835559	-0.338622773360253	-0.648416255758266	-5	-5	-0.61726273423867	-5	-5	-2.17005330405836	-5	-5
Healthy	0.611238836702348	0.983045486681545	0.723874166339273	-5	-1.30277065724028	-5	0.695981352939585	-5	-5	-5	0.407367106860824	1.68735208619593	1.07756447444463
Healthy	1.63264008257777	1.3673836926178	0.980262506671212	0.251844978120245	0.469195886353333	-5	-0.442757545770857	-1.11081038795293	-2.41907502432438	-5	-0.911013881052087	-0.236010781527727	-5
Healthy	1.33095670781727	1.28791655653718	1.15601034052936	1.3250250605027	-5	-5	-5	-0.798520941053911	-5	-5	-5	-5	0.536036723450615
Healthy	1.40133918373497	0.985736701917582	1.18996168981138	-0.362480251169119	-0.683149370073949	-5	-0.784891418946907	-0.224513341741421	-5	-5	-0.478169167663958	-0.00819377547239393	1.03663727780343
Healthy	1.61520848938355	1.27805794434877	0.981133793328136	-0.123447327346279	-0.0973825652540075	-5	-0.418904075893949	-1.57154122648442	-0.705776341023414	-1.32587401725729	-5	-5	-5
Healthy	-1.27400674107528	-1.49798278517285	-5	1.43007360359916	0.0636748046225438	-5	-0.813382648146363	1.65921734577394	-5	-1.08799062441302	-5	-5	-5
Healthy	1.22487554625331	1.36887106893521	1.56460760215004	0.23595243448777	-0.889006482622005	-5	-0.871762329230813	-5	-5	-5	-5	-0.0607404032984566	0.248314188632918
Healthy	1.86769618356046	1.17339083413668	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.88294735651984	-0.565926346214949	0.232940232653732	-5	-0.0890822519845477	-5	-5	0.719845670931388	-5	-5	-5	-5	-0.0464239198260345
Healthy	1.9030546991317	0.840224065950659	0.181074320098046	-2.08565684288056	-1.433916215832	-5	-1.98338445244282	-5	-1.52360317327467	-5	-1.74933608053676	-5	-5
Healthy	1.24897050711718	1.39352290931098	1.01708177713586	-5	-0.269799325542045	-5	-1.62360555796273	0.945950374820408	-0.99891561870778	-0.855893026950677	-5	0.829489675415118	0.414858077600606
Healthy	1.83052913354421	0.969937497965843	0.766841724176423	0.205288290557362	-1.40638169187046	-5	-0.618163200001657	-1.21846003139406	-1.32642620357695	-5	-5	-2.13906337929991	-5
Healthy	1.77463957274444	0.643964644682696	0.561529501463565	-0.498461497350025	-5	-5	-0.96273290543129	-5	-0.39365088567708	-5	-5	-5	-5
Healthy	1.92427013476031	0.507003981393535	0.451385717639122	0.0560048536686308	-5	-5	-0.2872745559405	-1.17979854051436	-1.16215913834448	-0.5320960534772	-5	-5	-5
